tas,rlut,rsut,rsdt,pr,clt,tos
13.6796,239.152,102.251,341.568,1082.0,0.617979,18.0182
13.8503,239.599,102.185,341.568,1084.46,0.619225,18.1179
13.7272,239.33,102.798,341.568,1088.28,0.623274,18.0545
13.6434,238.927,102.372,341.568,1082.41,0.619671,17.9451
13.6858,239.178,102.176,341.568,1086.22,0.61898,18.0033
13.7409,239.23,102.684,341.568,1083.38,0.623953,18.106
13.6635,239.221,102.871,341.568,1082.77,0.626465,18.0564
13.6132,239.069,102.562,341.568,1080.66,0.620382,18.0187
13.674,239.391,102.538,341.568,1086.44,0.623915,18.077
13.5868,238.907,102.799,341.568,1084.76,0.624365,17.984
13.493,238.918,102.596,341.568,1084.11,0.619185,17.9181
13.6809,239.265,102.501,341.568,1084.56,0.62224,18.0532
13.6029,239.304,102.686,341.568,1082.44,0.621142,17.9319
13.5801,238.729,102.725,341.568,1080.19,0.621186,17.9362
13.5975,238.924,102.814,341.568,1082.63,0.620459,17.8994
13.5525,238.776,102.618,341.568,1077.35,0.619656,17.8497
13.5687,238.857,102.595,341.568,1085.98,0.619866,17.992
13.7485,239.351,102.417,341.568,1083.97,0.621482,18.0438
13.8312,239.693,103.252,341.568,1096.34,0.626129,18.0374
13.5214,238.254,102.467,341.568,1076.2,0.62349,17.8632
13.675,239.129,102.396,341.568,1080.73,0.620082,18.0358
13.6499,239.141,102.083,341.568,1082.44,0.618166,18.0474
13.6956,239.365,102.392,341.568,1084.91,0.619339,18.0699
13.7097,239.167,102.1,341.568,1082.36,0.619432,18.0458
13.6879,239.31,102.135,341.568,1079.94,0.617483,18.031
13.7452,239.378,101.934,341.568,1081.49,0.617188,18.0913
13.9444,239.756,102.234,341.568,1088.72,0.620068,18.2201
13.9017,239.562,102.991,341.568,1092.43,0.626483,18.1546
13.7124,238.972,102.176,341.568,1079.69,0.619212,18.0214
13.6957,239.306,102.227,341.568,1082.05,0.618515,18.0235
13.8141,239.36,102.026,341.568,1085.58,0.619868,18.1176
13.8762,239.616,102.863,341.568,1093.94,0.626128,18.1611
13.6307,238.764,102.567,341.568,1083.15,0.622391,17.9929
13.7401,239.279,102.214,341.568,1085.99,0.619903,18.0683
13.7492,239.481,102.386,341.568,1084.29,0.618502,18.1021
13.7484,239.2,102.279,341.568,1085.43,0.620848,18.1022
13.7618,239.533,102.146,341.568,1078.47,0.616546,18.0955
13.8234,239.459,102.087,341.568,1083.76,0.619719,18.1562
13.7704,239.41,102.618,341.568,1084.42,0.62277,18.1297
13.7654,239.353,102.106,341.568,1081.14,0.618816,18.0782
13.7241,239.327,102.521,341.568,1089.77,0.621131,18.1323
13.7568,239.586,102.409,341.568,1091.84,0.619594,18.1066
13.6947,239.189,102.532,341.568,1082.59,0.619919,17.9809
13.701,238.89,102.391,341.568,1082.42,0.619744,18.0652
13.7131,239.56,102.682,341.568,1088.03,0.62,18.0417
13.5964,238.699,102.396,341.568,1083.38,0.620227,17.9937
13.7347,239.401,101.998,341.568,1087.37,0.617431,18.0839
13.7728,239.251,101.909,341.568,1082.12,0.618109,18.1559
13.9892,239.499,102.46,341.568,1094.51,0.626174,18.3064
14.0645,239.869,102.814,341.568,1099.12,0.624281,18.3109
13.7141,239.01,102.753,341.568,1087.35,0.62201,18.0506
13.6268,239.144,102.345,341.568,1083.62,0.621075,18.0306
13.7988,239.208,102.203,341.568,1083.63,0.620883,18.0887
13.8394,239.515,101.68,341.568,1080.92,0.614179,18.1548
13.8351,239.476,102.391,341.568,1084.47,0.620406,18.1655
13.8607,239.559,102.243,341.568,1085.29,0.621028,18.1564
13.7806,239.434,101.924,341.568,1080.04,0.616965,18.1036
13.8602,239.722,101.985,341.568,1089.66,0.616509,18.1325
13.851,239.573,101.867,341.568,1084.08,0.616489,18.1439
13.9229,239.759,101.948,341.568,1085.78,0.620166,18.2248
13.8428,239.736,102.594,341.568,1090.1,0.621763,18.1877
13.9297,239.792,101.92,341.568,1085.17,0.621032,18.201
13.77,239.288,102.557,341.568,1086.56,0.62337,18.034
13.7269,239.181,102.519,341.568,1084.76,0.619995,18.031
13.7475,239.287,101.928,341.568,1081.53,0.617264,18.0406
13.6726,239.241,102.338,341.568,1081.88,0.619848,18.0143
13.778,239.125,101.713,341.568,1077.51,0.617083,18.1165
13.9582,239.673,102.193,341.568,1089.87,0.621932,18.2214
13.8569,239.701,102.426,341.568,1091.28,0.622313,18.1895
13.8634,239.529,102.285,341.568,1082.7,0.622892,18.1046
13.6786,238.994,102.193,341.568,1080.54,0.618921,18.0254
13.7959,239.352,102.131,341.568,1084.79,0.617893,18.1167
13.7955,239.608,103.171,341.568,1094.82,0.624839,18.0954
13.5443,238.556,102.747,341.568,1079.39,0.621624,17.9375
13.6189,238.931,102.205,341.568,1081.35,0.619651,18.0295
13.748,239.739,102.558,341.568,1085.85,0.620517,18.0334
13.6583,239.244,101.986,341.568,1080.71,0.617842,18.0161
13.571,238.923,102.718,341.568,1082.66,0.622274,17.9392
13.5899,238.944,102.234,341.568,1083.38,0.619969,18.0261
13.6012,238.976,103.057,341.568,1085.02,0.625061,18.0388
13.7361,239.372,102.602,341.568,1082.49,0.622526,18.0461
13.6486,238.962,102.362,341.568,1079.78,0.621874,17.9761
13.7157,239.198,102.562,341.568,1084.18,0.623732,18.0348
13.7699,239.403,102.288,341.568,1080.4,0.621423,18.0739
13.6396,239.144,102.65,341.568,1088.93,0.621101,17.9998
13.5762,239.248,102.671,341.568,1084.05,0.620073,17.93
13.6423,239.112,101.992,341.568,1079.75,0.617153,17.9764
13.7181,239.056,102.16,341.568,1077.63,0.621987,18.0328
13.7813,239.357,101.939,341.568,1087.4,0.620609,18.1287
14.0187,239.838,102.446,341.568,1095.23,0.62555,18.2411
13.7475,239.378,103.399,341.568,1090.62,0.628987,18.0106
13.4141,238.257,102.629,341.568,1079.82,0.624063,17.8955
13.5715,238.92,102.497,341.568,1080.35,0.621122,17.9413
13.6564,239.06,102.497,341.568,1084.65,0.620719,18.0032
13.556,238.709,102.509,341.568,1080.64,0.621722,17.964
13.7904,239.339,101.925,341.568,1079.78,0.620083,18.0762
13.9068,239.496,102.038,341.568,1085.28,0.62131,18.2225
14.0165,239.77,102.285,341.568,1088.73,0.623171,18.2603
13.6682,239.026,102.561,341.568,1083.87,0.62044,18.0586
13.6633,238.804,102.519,341.568,1083.54,0.622609,18.0767
13.8254,239.686,102.271,341.568,1082.99,0.616678,18.1071
