tas,rlut,rsut,rsdt,pr,clt,tos
14.8106,238.509,96.132,341.382,1083.13,0.526599,18.357
15.4283,239.666,96.3371,341.382,1102.05,0.531433,18.7987
15.9058,240.782,95.3627,341.382,1116.18,0.527256,19.1263
16.1841,241.328,95.5999,341.382,1130.11,0.532839,19.3714
16.4657,241.778,95.5953,341.382,1131.49,0.533108,19.4524
16.6772,241.926,94.9038,341.382,1138.1,0.530659,19.6983
17.0258,242.562,95.0906,341.382,1147.24,0.53051,19.9028
17.1476,242.642,94.6085,341.382,1143.98,0.529033,20.0068
17.1504,242.891,94.876,341.382,1151.01,0.528391,20.0691
17.3971,243.035,94.6607,341.382,1151.82,0.528199,20.2167
17.498,243.06,94.6752,341.382,1152.27,0.52921,20.3148
17.7263,243.343,94.2635,341.382,1157.25,0.528814,20.4276
17.7886,243.453,94.5094,341.382,1159.78,0.52925,20.534
17.9977,243.886,93.6915,341.382,1163.43,0.526023,20.7167
18.0882,244.194,93.6468,341.382,1165.8,0.525978,20.7741
18.2617,244.291,93.9496,341.382,1169.22,0.527074,20.8634
18.3365,244.48,93.9208,341.382,1169.99,0.526875,20.9014
18.2242,244.347,93.9653,341.382,1172.52,0.529076,20.9049
18.3287,244.422,93.9375,341.382,1168.94,0.525308,20.9136
18.4194,244.476,93.6464,341.382,1174.23,0.526626,21.0139
18.5272,244.785,93.5824,341.382,1180.52,0.526363,21.0615
18.5249,244.559,93.9045,341.382,1173.07,0.52663,21.0823
18.5713,244.697,93.6288,341.382,1173.85,0.522669,21.0952
18.6368,245.034,93.6417,341.382,1179.24,0.521694,21.1222
18.6476,244.992,93.8196,341.382,1177.22,0.526312,21.1127
18.5826,244.703,93.896,341.382,1174.21,0.524694,21.1152
18.6532,244.662,93.4922,341.382,1175.49,0.524554,21.1851
18.7023,244.89,93.6182,341.382,1179.22,0.524256,21.2675
18.8335,245.406,92.9675,341.382,1183.63,0.521717,21.3162
18.8117,244.923,93.8336,341.382,1184.88,0.529435,21.3099
18.8417,245.223,93.1634,341.382,1181.8,0.519983,21.3301
18.9491,245.457,93.3883,341.382,1188.49,0.524437,21.389
18.9061,245.308,93.905,341.382,1182.53,0.526258,21.3502
18.8474,245.147,93.6917,341.382,1179.67,0.522802,21.3111
18.8311,245.096,93.6039,341.382,1184.21,0.524441,21.3943
18.968,245.398,93.2855,341.382,1185.96,0.524448,21.4137
18.9516,245.651,93.712,341.382,1186.97,0.524844,21.4034
18.8587,245.119,93.7222,341.382,1179.43,0.522843,21.3212
18.9531,245.33,93.1957,341.382,1180.24,0.518274,21.4001
19.0293,245.562,93.3029,341.382,1186.16,0.520674,21.4487
19.0553,245.496,93.4561,341.382,1189.57,0.523413,21.463
18.9201,245.449,93.5264,341.382,1184.96,0.522303,21.3876
18.8301,245.255,93.7859,341.382,1182.3,0.521941,21.2972
18.9159,245.399,93.2133,341.382,1186.2,0.519058,21.3685
18.9647,245.441,93.4221,341.382,1187.4,0.522872,21.4314
18.9559,245.55,93.4368,341.382,1190.57,0.5246,21.4256
18.9601,245.262,93.6743,341.382,1191.09,0.525922,21.4057
19.0462,245.513,93.563,341.382,1191.16,0.52563,21.4538
19.0155,245.594,93.2443,341.382,1190.45,0.519277,21.4621
18.9068,245.338,93.7179,341.382,1191.18,0.523005,21.4118
18.9559,245.303,93.3711,341.382,1188.17,0.523526,21.374
18.892,245.311,93.2951,341.382,1187.46,0.522374,21.3968
18.9978,245.473,93.0022,341.382,1186.51,0.521153,21.5174
19.1482,245.783,92.7793,341.382,1192.5,0.522672,21.5833
19.1275,245.648,93.3099,341.382,1192.37,0.523467,21.5542
19.1363,245.654,93.2194,341.382,1191.71,0.521691,21.4845
19.0121,245.322,93.7767,341.382,1182.74,0.525241,21.4358
19.0361,245.468,93.5288,341.382,1186.02,0.52294,21.4559
19.0892,245.295,93.1223,341.382,1186.49,0.522481,21.532
19.1033,245.661,93.3788,341.382,1191.95,0.523343,21.5346
19.254,245.966,92.5656,341.382,1193.57,0.517495,21.6432
19.3623,245.846,93.274,341.382,1199.93,0.528366,21.7181
19.3026,245.991,92.7834,341.382,1195.69,0.52088,21.6888
19.3677,246.021,92.7691,341.382,1197.24,0.520925,21.7402
19.3701,246.134,92.8544,341.382,1196.27,0.522654,21.7283
19.3514,246.395,92.801,341.382,1197.59,0.520591,21.706
19.3157,246.137,93.0338,341.382,1198.96,0.520762,21.7097
19.2792,245.878,93.1764,341.382,1190.89,0.521879,21.6607
19.3643,246.064,92.9173,341.382,1197.8,0.524125,21.7294
19.3237,245.879,92.9364,341.382,1193.63,0.521698,21.6918
19.347,245.967,93.3556,341.382,1197.42,0.525638,21.6803
19.3187,246.086,93.1738,341.382,1194.82,0.522771,21.6606
19.2214,245.764,93.2674,341.382,1196.17,0.524101,21.6197
19.2164,245.884,92.9984,341.382,1195.12,0.521982,21.6365
19.5601,246.366,92.1969,341.382,1200.21,0.520886,21.8677
19.5139,246.205,92.9047,341.382,1201.5,0.520286,21.8477
19.4252,246.193,92.7719,341.382,1196.6,0.520103,21.793
19.4645,246.489,92.6336,341.382,1199.92,0.517513,21.8089
19.4921,246.129,92.4735,341.382,1202.69,0.520934,21.8616
19.5429,246.316,92.7396,341.382,1197.38,0.520118,21.8723
19.5372,246.406,92.5332,341.382,1201.79,0.521439,21.8767
19.5418,246.317,92.8003,341.382,1200.1,0.519976,21.8376
19.4261,246.528,92.5696,341.382,1201.87,0.517555,21.8297
19.4599,246.026,92.8879,341.382,1196.39,0.521435,21.8543
19.5227,246.329,93.0439,341.382,1204.04,0.522624,21.8664
19.5775,246.368,92.4392,341.382,1202.48,0.516885,21.8957
19.5803,246.136,92.5025,341.382,1204.51,0.519444,21.916
19.7239,246.542,92.4259,341.382,1201.7,0.517843,21.9772
19.6309,246.602,92.7912,341.382,1205.39,0.519825,21.9496
19.6209,246.547,92.673,341.382,1202.05,0.521786,21.8929
19.6822,246.779,92.137,341.382,1199.2,0.515236,21.9637
19.5939,246.472,92.7208,341.382,1203.42,0.521121,21.8827
19.5788,246.296,92.702,341.382,1199.36,0.521626,21.8636
19.534,246.535,92.779,341.382,1204.53,0.520819,21.8224
19.5125,246.152,92.6083,341.382,1198.53,0.519086,21.8487
19.6705,246.808,92.1177,341.382,1206.67,0.515757,21.9281
19.6644,246.428,92.3777,341.382,1202.13,0.517833,21.9323
19.6687,246.616,92.441,341.382,1206.87,0.518563,21.9896
19.6461,246.76,92.1786,341.382,1209.8,0.515444,22.0053
19.7774,246.677,92.3718,341.382,1206.42,0.519271,22.0295
19.7793,246.921,92.2454,341.382,1209.66,0.517909,22.0384
19.8668,246.861,92.3945,341.382,1209.19,0.519544,22.1205
19.7916,246.696,92.7003,341.382,1207.52,0.519512,22.0062
19.7527,246.56,92.409,341.382,1207.73,0.517751,22.0438
19.7451,246.816,92.3211,341.382,1203.89,0.516771,22.058
19.8133,246.773,92.7763,341.382,1206.47,0.520788,22.0522
19.7326,246.633,92.4908,341.382,1203.59,0.519124,22.0185
19.7227,246.599,92.6321,341.382,1204.04,0.517609,22.0051
19.8154,246.671,92.4593,341.382,1204.31,0.518401,22.0447
19.7868,246.543,92.6232,341.382,1207.04,0.519995,22.0381
19.7121,246.214,92.4294,341.382,1203.46,0.52007,22.0065
19.7448,246.557,92.5776,341.382,1206.87,0.519383,22.0386
19.665,246.621,92.3262,341.382,1205.28,0.51914,22.0125
19.8835,246.761,91.9446,341.382,1211.99,0.517547,22.1556
19.9343,247.016,92.2865,341.382,1208.67,0.518501,22.1531
19.9106,246.798,92.2448,341.382,1207.1,0.515687,22.153
19.9946,246.995,92.0168,341.382,1210.14,0.517502,22.2243
20.0415,247.212,92.2302,341.382,1213.84,0.520128,22.2395
19.7266,246.526,92.5976,341.382,1205.34,0.5189,22.0221
19.7558,246.731,92.2108,341.382,1201.86,0.517202,22.0804
19.9272,246.81,92.3364,341.382,1212.12,0.520812,22.2163
19.9951,247.293,92.2503,341.382,1210.81,0.519354,22.1802
19.9053,246.659,92.2634,341.382,1210.63,0.520102,22.1966
19.9488,246.835,91.9087,341.382,1212.53,0.516859,22.2435
19.9294,246.8,92.384,341.382,1208.17,0.516318,22.1846
20.0445,246.968,92.1566,341.382,1211.53,0.517165,22.305
19.9989,247.179,92.2897,341.382,1216.83,0.517343,22.2483
19.8685,246.779,92.7211,341.382,1210.39,0.51943,22.0682
19.7983,246.548,92.5137,341.382,1206.88,0.520075,22.0738
19.8051,246.723,92.4649,341.382,1206.35,0.518404,22.0725
19.8452,247.09,91.8435,341.382,1208.93,0.51378,22.1224
19.8198,246.864,92.3459,341.382,1209.8,0.519111,22.0821
19.9235,246.859,91.9723,341.382,1213.38,0.517791,22.1732
19.9404,247.114,92.0599,341.382,1212.88,0.517528,22.1687
19.9348,247.012,92.0305,341.382,1210.56,0.516591,22.1904
20.024,247.442,91.65,341.382,1212.57,0.516138,22.2122
20.1855,247.427,91.5871,341.382,1215.98,0.515963,22.3474
20.1549,247.544,91.7838,341.382,1215.55,0.514669,22.3169
20.0566,246.916,92.0395,341.382,1215.89,0.518459,22.2926
19.9743,247.049,91.9754,341.382,1214.53,0.517879,22.2678
20.1378,247.013,91.8099,341.382,1213.84,0.515015,22.3941
20.1653,247.346,91.7837,341.382,1220.72,0.516287,22.4109
20.2363,247.347,92.1079,341.382,1218.45,0.518818,22.4041
20.1936,247.324,91.9939,341.382,1217.51,0.51574,22.361
20.1559,247.092,92.1594,341.382,1216.33,0.518705,22.3986
20.1783,247.475,91.7875,341.382,1217.7,0.514315,22.3468
20.1484,247.135,92.2028,341.382,1215.5,0.517512,22.3476
20.1461,247.297,92.3176,341.382,1219.49,0.51739,22.4038
20.0468,246.964,92.4322,341.382,1217.06,0.516926,22.3161
20.0935,246.772,92.1837,341.382,1213.86,0.518604,22.2806
20.0997,247.17,92.1491,341.382,1215.31,0.516923,22.3235
