tas,rlut,rsut,rsdt,pr,clt,tos
12.6294,235.467,105.486,341.499,1054.55,0.690793,17.9514
12.6778,235.51,105.368,341.499,1057.02,0.689907,17.9784
12.7178,235.462,105.296,341.499,1057.79,0.691484,18.0321
12.7739,235.752,105.359,341.499,1055.14,0.691087,18.0253
12.8103,235.55,105.791,341.499,1058.83,0.694463,18.0764
12.6607,235.548,105.644,341.499,1052.89,0.690702,17.9566
12.6892,235.543,104.845,341.499,1056.93,0.690439,18.0229
12.7734,235.559,105.436,341.499,1059.12,0.692563,18.0518
12.7063,235.624,105.887,341.499,1057.36,0.69151,18.0064
12.8085,235.449,105.226,341.499,1055.03,0.693208,18.0649
12.7607,235.55,105.793,341.499,1056.98,0.693853,18.0446
12.8348,235.595,105.485,341.499,1058.29,0.694823,18.091
12.8396,235.734,105.708,341.499,1057.64,0.694288,18.0825
12.8429,235.595,105.451,341.499,1054.85,0.693219,18.0797
12.8318,235.563,105.66,341.499,1057.88,0.69501,18.0457
12.7377,235.506,105.192,341.499,1053.9,0.691987,18.0371
12.7239,235.331,105.648,341.499,1059.09,0.695439,18.0612
12.7258,235.524,105.597,341.499,1053.12,0.694252,18.0203
12.7436,235.497,105.463,341.499,1053.35,0.69313,18.0611
12.8576,235.701,105.528,341.499,1058.33,0.694385,18.0688
12.8174,235.571,105.521,341.499,1059.33,0.694127,18.0761
12.8005,235.503,105.642,341.499,1058.25,0.694648,18.081
12.8907,235.628,105.388,341.499,1056.69,0.69363,18.1207
12.8158,235.526,105.645,341.499,1058.49,0.694575,18.1145
12.6669,235.52,105.828,341.499,1059.42,0.693509,17.9961
12.6455,235.323,105.912,341.499,1054.2,0.694653,17.9486
12.5776,235.343,105.727,341.499,1051.44,0.693021,17.9606
12.6156,235.389,105.622,341.499,1052.95,0.692748,17.9845
12.7182,235.519,105.641,341.499,1056.54,0.693694,18.0072
12.5699,235.327,105.739,341.499,1058.85,0.691622,17.9002
12.5139,235.148,105.264,341.499,1052.11,0.690396,17.8905
12.6023,235.296,105.455,341.499,1055.38,0.691672,17.9611
12.5226,235.467,105.656,341.499,1054.53,0.691572,17.8816
12.5405,235.288,105.406,341.499,1048.75,0.689609,17.9104
12.64,235.316,105.457,341.499,1053.01,0.693811,17.9779
12.7142,235.333,105.28,341.499,1050.87,0.69303,18.0094
12.8132,235.4,105.152,341.499,1054.96,0.694046,18.1079
12.8016,235.529,105.851,341.499,1055.99,0.696077,18.1291
12.6348,235.478,106.1,341.499,1056.36,0.694286,17.9786
12.5,235.27,105.449,341.499,1051.35,0.690628,17.8834
12.598,235.134,105.533,341.499,1049.32,0.694348,17.9446
12.6508,235.306,105.477,341.499,1055.49,0.694064,18.0238
12.83,235.626,105.115,341.499,1055.06,0.692219,18.1113
12.7674,235.629,105.982,341.499,1057.55,0.695507,18.0101
12.5374,235.264,106.089,341.499,1051.33,0.692304,17.8074
12.4978,235.178,105.623,341.499,1053.14,0.691939,17.8848
12.5525,235.42,105.587,341.499,1051.18,0.693334,17.9238
12.735,235.371,105.226,341.499,1057.19,0.693179,17.9973
12.6935,235.326,105.658,341.499,1055.83,0.696257,18.0247
12.6807,235.405,105.578,341.499,1055.43,0.693063,18.0258
12.6773,235.546,105.66,341.499,1056.26,0.691685,17.9625
12.6243,235.327,105.738,341.499,1055.34,0.691868,17.9392
12.5796,235.191,105.795,341.499,1054.96,0.695143,17.9102
12.5825,235.258,105.874,341.499,1057.78,0.692693,17.9421
12.5878,235.265,105.653,341.499,1057.3,0.693453,17.9666
12.5924,235.31,105.526,341.499,1050.98,0.692413,17.9457
12.5394,235.463,105.781,341.499,1056.19,0.691562,17.901
12.4574,235.263,105.832,341.499,1053.95,0.690183,17.8
12.4008,234.836,105.507,341.499,1050.24,0.693669,17.8702
12.7142,235.395,105.33,341.499,1055.93,0.695064,18.0039
12.5225,235.451,106.042,341.499,1054.72,0.691202,17.8463
12.5317,234.984,105.339,341.499,1049.31,0.69157,17.8683
12.7268,235.336,105.134,341.499,1052.41,0.69275,18.0322
12.8694,235.629,105.596,341.499,1056.35,0.695411,18.1291
12.7536,235.642,105.225,341.499,1052.42,0.690188,18.0717
12.598,235.36,105.505,341.499,1055.52,0.691497,17.9759
12.7328,235.199,105.565,341.499,1055.46,0.694745,18.08
12.7958,235.534,105.716,341.499,1054.95,0.694187,18.0532
12.845,235.546,105.624,341.499,1056.57,0.694148,18.115
12.7796,235.618,105.619,341.499,1054.86,0.692094,17.9935
12.5883,235.751,105.402,341.499,1058.3,0.686753,17.9257
12.6974,235.275,104.832,341.499,1054.97,0.692531,18.0455
12.8831,235.551,105.364,341.499,1056.69,0.694917,18.1507
12.8129,235.609,105.879,341.499,1060.31,0.694159,18.0601
12.6992,235.523,105.254,341.499,1056.45,0.690344,17.964
12.6142,235.173,105.194,341.499,1048.65,0.691881,17.9988
12.8773,235.575,104.827,341.499,1056.77,0.69283,18.1518
12.9592,235.888,105.305,341.499,1057.95,0.692644,18.2831
12.9648,235.805,105.702,341.499,1058.54,0.695815,18.2194
12.8214,235.715,105.749,341.499,1058.18,0.693716,18.1081
12.6832,235.672,105.188,341.499,1053.64,0.688886,18.0029
12.7086,235.56,105.875,341.491,1058.15,0.691578,18.0079
12.6594,235.481,105.473,341.469,1058.79,0.690566,17.9768
12.782,235.43,105.245,341.469,1055.6,0.695347,18.0725
12.8846,235.623,105.446,341.469,1058.36,0.694778,18.1455
12.7533,235.639,106.133,341.469,1054.02,0.694465,18.0519
12.6516,235.627,105.495,341.469,1051.06,0.689251,17.9119
12.5376,235.406,105.434,341.469,1051.97,0.689942,17.892
12.5031,235.273,105.914,341.469,1055.67,0.693079,17.8072
12.6443,235.385,104.989,341.469,1049.94,0.692103,17.9637
12.7377,235.249,106.084,341.469,1056.57,0.697044,18.0155
12.6399,235.332,105.934,341.469,1056.71,0.694525,17.9262
12.6457,235.401,104.941,341.469,1053.78,0.690463,18.0141
12.7152,235.469,105.673,341.469,1055.85,0.694652,18.0725
12.8127,235.454,104.779,341.469,1050.31,0.692662,18.1772
12.7381,235.633,105.786,341.469,1056.39,0.692835,18.0469
12.627,235.324,105.684,341.469,1054.76,0.69283,17.9571
12.6159,235.217,105.875,341.469,1058.41,0.69709,17.9846
12.6552,235.496,105.464,341.469,1055.36,0.691609,17.9884
12.5482,235.216,105.699,341.469,1054.72,0.693521,17.949
12.575,235.119,106.245,341.469,1055.45,0.696923,17.9618
12.4799,235.331,106.197,341.469,1054.96,0.693921,17.8522
12.4371,234.987,105.509,341.469,1048.99,0.691908,17.8372
12.6512,235.086,105.04,341.469,1050.52,0.693318,18.0608
12.6939,235.318,106.309,341.469,1057.69,0.698114,18.081
12.6487,235.071,105.788,341.469,1052.88,0.69592,18.0228
12.9283,235.643,104.73,341.469,1051.98,0.69145,18.1752
12.8112,235.753,105.825,341.469,1057.25,0.693991,18.0964
12.5502,235.251,106.021,341.469,1055.55,0.693724,17.9672
12.5946,235.406,105.676,341.469,1050.09,0.69284,17.9411
12.6664,235.465,105.371,341.469,1055.64,0.693498,17.9978
12.6642,235.528,105.419,341.469,1055.2,0.690691,17.9908
12.5806,235.359,105.762,341.469,1056.66,0.691971,17.8975
12.513,235.304,105.563,341.469,1055.83,0.6911,17.8945
12.6237,235.352,105.751,341.469,1057.32,0.693239,17.9589
12.6266,235.525,105.115,341.469,1056.42,0.689914,17.9634
12.6811,235.547,105.033,341.469,1058.0,0.690644,17.9982
12.7009,235.439,105.701,341.469,1056.05,0.694182,17.998
12.7536,235.608,105.648,341.469,1058.4,0.692285,17.9828
12.5488,235.404,106.128,341.469,1058.95,0.692955,17.8634
12.5863,235.442,105.453,341.469,1058.72,0.689865,17.9082
12.652,235.25,105.306,341.469,1053.57,0.693338,17.9943
12.651,235.441,105.513,341.469,1057.75,0.692438,17.9756
12.6107,235.253,106.122,341.469,1054.6,0.69449,17.916
12.5819,235.32,105.587,341.469,1062.75,0.692531,17.9459
12.5637,235.235,105.593,341.469,1056.42,0.693668,17.9305
12.6846,235.443,105.6,341.469,1053.34,0.692653,17.9732
12.7884,235.639,105.021,341.469,1051.46,0.691118,18.0362
12.764,235.602,105.168,341.469,1056.88,0.690602,18.0096
