tas,rlut,rsut,rsdt,pr,clt,tos
15.7952,235.078,99.6525,341.539,1118.76,0.60895,19.264
16.3668,236.077,100.386,341.539,1142.82,0.609303,19.7068
16.7625,236.542,99.8698,341.539,1154.63,0.607926,19.9481
16.9969,237.3,100.061,341.539,1165.18,0.605657,20.1311
17.1235,237.245,100.352,341.539,1166.65,0.607361,20.2482
17.1941,237.407,100.745,341.539,1174.9,0.608085,20.3083
17.3048,237.515,100.339,341.539,1172.56,0.60715,20.3885
17.4147,237.738,100.205,341.539,1178.26,0.60507,20.4639
17.5212,237.651,100.502,341.539,1180.89,0.608572,20.5763
17.5183,237.731,100.767,341.539,1184.09,0.608557,20.5611
17.6012,238.045,100.134,341.539,1182.21,0.605574,20.6024
17.6999,238.11,100.457,341.539,1187.73,0.606697,20.6797
17.6868,237.943,100.777,341.539,1185.5,0.608999,20.6824
17.7225,238.015,100.493,341.539,1187.59,0.606551,20.7183
17.7534,238.147,100.466,341.539,1186.28,0.606645,20.7181
17.8419,238.356,99.9694,341.539,1192.55,0.603618,20.8001
17.8302,238.267,100.466,341.539,1189.78,0.605954,20.8299
17.8805,238.537,100.32,341.539,1195.93,0.604955,20.8195
17.9657,238.592,100.317,341.539,1193.16,0.605594,20.8591
17.9155,238.304,100.705,341.539,1194.95,0.607767,20.8761
17.9308,238.486,100.615,341.539,1197.19,0.606285,20.899
17.927,238.525,100.184,341.539,1194.06,0.603134,20.8966
18.0466,238.363,100.813,341.539,1198.23,0.608313,20.9753
18.1076,238.657,100.686,341.539,1196.15,0.60711,20.9818
17.9736,238.48,100.782,341.539,1196.76,0.60612,20.9434
17.9844,238.435,100.666,341.539,1195.96,0.608148,20.9117
18.1302,238.753,100.313,341.539,1196.6,0.604474,20.9589
18.1501,238.818,100.412,341.539,1201.04,0.603768,21.0083
18.0708,238.556,100.643,341.539,1198.21,0.605447,20.9877
18.0572,238.659,100.364,341.539,1198.3,0.604845,21.0039
18.0906,238.764,100.469,341.539,1198.37,0.603851,21.0023
18.1417,238.63,100.642,341.539,1200.68,0.607216,21.044
18.1332,238.546,100.982,341.539,1201.38,0.607633,21.0847
18.143,238.646,100.519,341.539,1199.04,0.604982,21.0727
18.161,238.709,100.795,341.539,1202.34,0.606148,21.0701
18.1113,238.443,100.634,341.539,1199.5,0.605892,21.1065
18.242,238.935,100.715,341.539,1208.38,0.606463,21.1354
18.2089,238.834,100.769,341.539,1203.5,0.606419,21.0765
18.2169,238.869,100.482,341.539,1202.83,0.606083,21.1146
18.2868,238.92,100.495,341.539,1204.06,0.607111,21.1787
18.2434,238.787,100.517,341.539,1202.17,0.604883,21.1343
18.2895,238.8,100.71,341.539,1203.33,0.606679,21.1458
18.3162,238.978,100.278,341.539,1200.78,0.604031,21.1626
18.3031,238.964,100.629,341.539,1207.18,0.60507,21.1745
18.326,239.115,100.215,341.539,1205.03,0.603642,21.2051
18.3715,239.17,100.299,341.539,1208.1,0.605079,21.2261
18.3617,239.056,100.588,341.539,1206.57,0.605492,21.2082
18.3181,238.72,100.993,341.539,1205.35,0.608823,21.1735
18.4224,239.122,100.273,341.539,1208.28,0.604138,21.2453
18.4278,239.134,100.63,341.539,1206.62,0.605365,21.2306
18.3881,238.906,100.379,341.539,1205.77,0.60589,21.2225
18.3435,238.974,100.494,341.539,1206.18,0.605096,21.2424
18.2731,238.695,100.798,341.539,1202.7,0.607939,21.1901
18.4346,239.136,100.227,341.539,1208.97,0.604115,21.2545
18.3645,238.883,100.761,341.539,1209.03,0.60654,21.2535
18.4235,239.089,100.574,341.539,1209.84,0.605581,21.2582
18.3925,239.085,100.535,341.539,1211.61,0.60474,21.2478
18.3538,238.854,100.752,341.539,1204.91,0.605845,21.1816
18.4289,239.164,100.79,341.539,1212.56,0.604372,21.2329
18.4073,239.021,100.598,341.539,1207.28,0.605764,21.2025
18.3932,238.981,100.454,341.539,1209.53,0.605333,21.2464
18.3918,239.033,100.598,341.539,1212.4,0.606073,21.2532
18.3806,238.823,100.621,341.539,1206.72,0.606272,21.2571
18.5064,239.232,100.739,341.539,1210.66,0.606298,21.2845
18.3828,238.963,100.795,341.539,1208.69,0.607535,21.2467
18.4142,238.995,100.737,341.539,1210.59,0.607145,21.2652
18.4089,238.996,100.707,341.539,1210.81,0.604861,21.2953
