tas,rlut,rsut,rsdt,pr,clt,tos
14.1219,229.03,102.972,340.309,987.802,0.540543,17.9973
14.6197,230.266,102.763,340.309,1007.77,0.539606,18.3984
15.014,230.757,102.847,340.309,1017.74,0.544422,18.6434
15.1569,231.388,102.81,340.309,1025.83,0.542677,18.8042
15.2479,231.343,103.003,340.309,1025.52,0.544481,18.8791
15.5424,231.776,102.67,340.309,1033.87,0.547813,19.0531
15.5637,231.759,102.639,340.309,1035.1,0.546694,19.1419
15.7191,232.04,102.709,340.309,1039.06,0.547861,19.2257
15.852,232.538,102.213,340.309,1046.62,0.547475,19.3229
15.9306,232.473,102.535,340.309,1047.28,0.548935,19.3919
16.1549,233.149,102.359,340.309,1055.98,0.547505,19.48
15.9929,232.996,102.946,340.309,1057.96,0.549329,19.4229
15.9711,232.465,102.519,340.309,1048.54,0.550285,19.3853
16.0792,232.852,102.135,340.309,1052.14,0.54617,19.4722
16.1992,233.283,101.775,340.309,1053.67,0.544376,19.5425
16.2504,233.452,102.319,340.309,1058.23,0.548515,19.5322
16.1152,232.868,102.35,340.309,1055.21,0.548721,19.48
16.0987,233.095,102.406,340.309,1054.04,0.547622,19.4853
16.0808,233.087,101.976,340.309,1053.78,0.54546,19.5316
16.1623,233.145,102.261,340.309,1053.93,0.546172,19.589
16.201,233.405,102.268,340.309,1060.68,0.547787,19.5835
16.2542,233.289,102.174,340.309,1058.05,0.548846,19.6246
16.27,233.231,102.05,340.309,1059.86,0.548531,19.6578
16.4261,233.731,101.826,340.309,1063.41,0.547224,19.7436
16.5425,233.763,102.081,340.309,1066.17,0.549965,19.8073
16.4723,233.815,102.295,340.309,1063.08,0.548898,19.7405
16.439,233.65,102.184,340.309,1062.85,0.547405,19.7617
16.5241,233.731,102.552,340.309,1069.14,0.552507,19.812
16.357,233.391,102.469,340.309,1064.38,0.549371,19.7307
16.3239,233.63,102.223,340.309,1062.13,0.547755,19.7353
16.485,233.487,102.085,340.309,1060.14,0.549689,19.7628
16.5768,233.716,101.89,340.309,1064.43,0.548005,19.8251
