tas,rlut,rsut,rsdt,pr,clt,tos
13.5067,242.979,97.5304,340.323,1079.34,0.461424,18.1464
13.3712,242.752,98.0225,340.323,1074.43,0.464047,18.0189
13.3727,242.431,97.3442,340.323,1070.53,0.463664,18.0158
13.5091,242.835,97.4475,340.323,1070.91,0.463192,18.0845
13.4459,242.778,97.475,340.323,1066.62,0.464334,18.092
13.553,243.062,97.3793,340.323,1073.57,0.461315,18.158
13.4277,242.857,97.5507,340.323,1072.35,0.463015,18.0637
13.3644,242.57,97.6912,340.323,1071.35,0.463278,18.075
13.443,242.716,97.5332,340.323,1075.22,0.462827,18.094
13.62,243.165,97.5134,340.323,1080.13,0.462168,18.1766
13.4615,242.85,98.0829,340.323,1075.99,0.464153,18.1249
13.4864,242.816,97.4743,340.323,1072.13,0.462628,18.0493
13.3827,242.742,98.0355,340.323,1074.11,0.464472,18.0017
13.414,242.856,97.2885,340.323,1069.21,0.461686,18.0273
13.408,242.993,97.4842,340.323,1076.7,0.460479,18.0661
13.289,242.665,98.0165,340.323,1072.3,0.46338,17.9856
13.2697,242.426,97.2458,340.323,1064.1,0.459675,18.0021
13.5835,242.942,97.529,340.323,1073.61,0.464067,18.1332
13.5236,243.236,97.7239,340.323,1076.69,0.463479,18.1375
13.2537,242.631,97.8029,340.323,1067.75,0.460479,18.0033
13.3615,242.761,97.2384,340.323,1067.33,0.460556,18.0266
13.3526,242.61,97.681,340.323,1072.31,0.46268,18.0632
13.3876,242.571,98.012,340.323,1074.38,0.465016,18.1359
13.5701,243.032,97.3723,340.323,1076.8,0.46138,18.1713
13.4999,242.872,97.692,340.323,1075.4,0.463979,18.1201
13.5061,242.964,97.2418,340.323,1072.54,0.460555,18.1065
13.4806,242.86,97.597,340.323,1073.74,0.46363,18.0805
13.4201,242.944,97.5875,340.323,1067.69,0.460457,18.0568
13.321,242.564,97.343,340.323,1068.72,0.459938,18.0154
13.4358,242.728,97.4422,340.323,1067.86,0.462188,18.0734
13.3788,242.697,97.5734,340.323,1071.5,0.46227,18.0979
13.4031,242.638,97.4744,340.323,1071.43,0.461779,18.1306
13.4146,242.772,97.5854,340.323,1071.13,0.460419,18.1517
13.4879,242.822,97.707,340.323,1074.08,0.462878,18.1699
13.5766,243.215,97.6072,340.323,1077.48,0.462013,18.1821
13.5377,242.97,97.389,340.323,1072.81,0.46181,18.1709
13.5713,243.134,97.3323,340.323,1070.87,0.460478,18.1753
13.5569,243.045,97.4205,340.323,1076.15,0.46205,18.151
13.5523,242.952,97.6728,340.323,1072.55,0.463967,18.101
13.3883,243.004,97.8336,340.323,1072.5,0.462243,18.0555
13.3204,242.699,97.7917,340.323,1068.9,0.462379,18.0479
13.3373,242.86,97.8212,340.323,1069.8,0.459912,18.0307
13.3423,242.606,97.5878,340.323,1068.91,0.46132,18.0507
13.5538,243.073,97.6053,340.323,1070.37,0.462014,18.107
13.4393,243.06,97.6306,340.323,1068.46,0.460142,18.055
13.2648,242.519,97.7899,340.323,1066.64,0.461461,17.9806
13.3085,242.41,97.8577,340.323,1069.21,0.464734,18.013
13.4124,242.995,97.6792,340.323,1072.79,0.461845,18.0882
13.4498,242.983,97.4448,340.323,1076.02,0.459982,18.102
13.3789,242.831,97.6943,340.323,1070.86,0.462942,18.0333
13.3729,242.474,97.677,340.323,1068.81,0.46245,18.035
13.4095,242.826,97.5984,340.323,1067.11,0.461572,18.0368
13.4045,242.714,97.4839,340.323,1066.09,0.462146,18.0443
13.5183,242.874,97.6143,340.323,1073.4,0.463414,18.0954
13.4362,242.876,97.8315,340.323,1073.41,0.463086,18.078
13.5211,242.833,97.4795,340.323,1068.93,0.462625,18.0664
13.4227,242.8,97.5244,340.323,1069.72,0.460795,18.0724
13.5177,242.829,97.6669,340.323,1071.92,0.46284,18.0841
13.4744,243.137,97.49,340.323,1070.94,0.459285,18.1041
13.4015,243.017,97.7904,340.323,1070.45,0.462022,18.0691
13.4581,243.136,97.4912,340.323,1071.14,0.459952,18.083
13.3848,242.988,97.7624,340.323,1072.15,0.460265,18.06
13.3914,242.61,97.332,340.323,1070.84,0.461294,18.085
13.308,242.808,97.9477,340.323,1072.78,0.461358,18.0123
13.313,242.526,97.7256,340.323,1069.17,0.463698,17.9886
13.383,242.576,97.5259,340.323,1073.48,0.461394,18.0395
13.4149,242.936,97.8786,340.323,1076.66,0.463805,18.0626
13.4473,242.736,97.6536,340.323,1074.27,0.462981,18.0737
13.4381,242.916,97.3584,340.323,1070.55,0.460935,18.0701
13.368,242.737,97.5857,340.323,1070.49,0.461856,18.0836
13.4693,242.83,97.7122,340.323,1074.13,0.462251,18.0816
13.3815,242.72,97.5012,340.323,1069.13,0.4619,18.0802
13.5732,243.13,97.4122,340.323,1074.73,0.461511,18.1228
13.4167,243.1,97.7683,340.323,1078.98,0.46162,18.1
13.274,242.622,97.6498,340.323,1070.65,0.461172,17.9851
13.3951,242.323,97.6798,340.323,1071.93,0.463796,18.0774
13.4035,242.796,97.8046,340.323,1073.14,0.464513,18.0825
13.3162,242.531,97.4485,340.323,1067.31,0.460893,18.0527
13.4998,242.961,97.1933,340.323,1074.83,0.461935,18.1199
13.5977,243.271,97.717,340.323,1080.0,0.462396,18.1481
13.2503,242.559,97.825,340.323,1069.85,0.461393,18.0008
13.3658,242.619,97.0389,340.323,1068.67,0.45855,18.1124
13.5161,242.918,97.7525,340.323,1079.61,0.463935,18.1628
13.5987,243.257,97.1318,340.323,1075.19,0.458566,18.1381
13.3667,242.661,97.9951,340.323,1073.7,0.46383,18.0419
13.383,242.608,97.7174,340.323,1069.8,0.462129,18.0582
13.5059,242.69,97.2208,340.323,1067.2,0.461032,18.1502
13.6213,243.309,97.3754,340.323,1075.6,0.460692,18.1784
13.4484,242.781,97.5491,340.323,1069.24,0.462282,18.1401
13.4255,242.767,97.8993,340.323,1071.3,0.463917,18.1206
13.5156,242.837,97.5109,340.323,1070.51,0.46275,18.1117
13.5247,243.23,97.6107,340.323,1075.81,0.461518,18.1188
13.3482,242.959,97.6403,340.323,1071.59,0.45998,18.0504
13.4345,242.78,97.3781,340.323,1067.12,0.462021,18.0449
13.4921,242.89,97.8161,340.323,1076.25,0.463041,18.1164
13.542,243.225,97.7272,340.323,1079.55,0.462733,18.1404
13.4147,242.895,97.6143,340.323,1071.25,0.463161,17.9855
13.1543,242.493,97.7683,340.323,1065.73,0.460326,17.9315
13.3241,242.639,97.497,340.323,1067.32,0.46101,18.0219
13.5298,243.061,97.3749,340.323,1074.29,0.461502,18.1399
13.464,242.883,97.8043,340.323,1068.02,0.462952,18.0657
13.457,242.68,97.8363,340.323,1076.49,0.462933,18.1066
13.4457,243.266,97.9023,340.323,1087.81,0.462805,18.1188
13.2748,242.737,97.6607,340.323,1068.47,0.461337,17.9436
