tas,rlut,rsut,rsdt,pr,clt,tos
13.9834,244.42,96.8165,341.594,1155.83,0.657145,18.0252
14.019,244.533,96.7651,341.594,1152.77,0.656525,18.0716
14.0229,244.446,97.005,341.602,1152.06,0.660983,18.0432
13.9571,244.451,96.9038,341.594,1155.49,0.660607,18.0681
14.1097,244.59,96.5381,341.594,1150.12,0.657641,18.1169
14.0916,244.991,96.6416,341.594,1156.63,0.65499,18.1271
13.9921,244.511,96.7701,341.602,1152.24,0.657773,18.0716
14.0374,244.492,97.0074,341.594,1152.69,0.659651,18.0967
14.1542,244.948,96.5176,341.594,1157.98,0.658192,18.2121
14.1495,244.935,96.6135,341.594,1161.16,0.656561,18.1694
14.0844,244.632,96.36,341.602,1156.6,0.655245,18.1344
14.0781,244.712,96.6759,341.594,1159.27,0.659409,18.2163
14.1159,244.697,96.9995,341.594,1162.41,0.660561,18.1571
14.1138,244.693,96.5147,341.594,1159.08,0.656382,18.2122
14.1787,244.966,96.1559,341.602,1158.98,0.656648,18.2478
14.3418,245.524,96.328,341.594,1164.53,0.654259,18.3086
14.1778,244.973,96.4475,341.594,1162.58,0.655105,18.217
14.108,244.899,96.9184,341.594,1162.99,0.658012,18.1669
14.0391,244.548,96.7842,341.602,1158.8,0.657634,18.1128
14.1209,244.822,96.7728,341.594,1158.16,0.658837,18.1971
14.1631,244.809,96.8173,341.594,1161.28,0.659247,18.2133
14.3392,245.258,96.2094,341.594,1162.09,0.654807,18.2732
14.2562,245.044,96.6563,341.602,1159.22,0.65719,18.2197
14.0403,244.573,96.8361,341.594,1158.47,0.658189,18.115
14.1344,244.86,96.3372,341.594,1154.62,0.656538,18.179
14.2278,245.321,96.2273,341.594,1157.2,0.651326,18.2191
14.0987,244.749,96.4932,341.602,1153.42,0.655045,18.2212
14.1714,244.74,96.6309,341.594,1158.41,0.659661,18.2707
14.1494,244.817,96.761,341.594,1161.22,0.658513,18.2269
14.0869,245.002,96.8126,341.594,1162.31,0.658753,18.1884
13.999,244.513,97.2074,341.602,1157.28,0.661668,18.109
13.8938,244.607,97.3567,341.594,1155.72,0.657889,18.0079
13.9092,243.967,96.6715,341.594,1151.72,0.659676,18.0454
14.1352,244.788,96.245,341.594,1157.62,0.656223,18.2093
14.0859,244.636,96.9817,341.602,1161.02,0.659666,18.1668
13.9582,244.343,97.0108,341.594,1160.45,0.658353,18.0519
14.006,244.433,96.7628,341.594,1154.41,0.660013,18.1009
14.0549,244.414,96.7244,341.594,1153.0,0.657479,18.1701
14.0881,244.72,96.4848,341.602,1157.23,0.657253,18.217
14.2585,245.191,96.5025,341.594,1159.14,0.658094,18.3079
14.2198,245.099,96.656,341.594,1163.11,0.659029,18.2694
14.0439,244.624,97.0527,341.594,1162.03,0.659079,18.1462
14.0873,244.52,96.696,341.602,1153.69,0.659975,18.1452
14.2338,244.935,96.4701,341.594,1161.28,0.656428,18.2592
14.1407,244.766,96.5653,341.594,1162.08,0.657596,18.234
14.3122,245.1,96.2095,341.594,1159.39,0.65647,18.2849
