tas,rlut,rsut,rsdt,pr,clt,tos
13.6537,230.419,103.917,341.469,1036.06,0.683746,18.5256
14.201,231.752,104.739,341.469,1053.05,0.682267,18.916
14.6532,232.175,104.017,341.469,1060.44,0.682345,19.2402
14.9423,232.855,104.146,341.469,1072.68,0.679441,19.4831
15.0053,233.601,104.114,341.469,1079.31,0.675249,19.4587
15.2395,233.672,103.024,341.469,1076.88,0.672447,19.6947
15.4217,233.946,103.348,341.469,1085.95,0.673841,19.8657
15.6634,234.643,103.414,341.469,1092.13,0.671845,19.9714
15.5227,234.524,103.472,341.469,1093.53,0.671424,19.8752
15.48,234.348,102.92,341.469,1088.24,0.668929,19.855
15.7488,234.822,102.806,341.469,1098.57,0.671676,20.093
15.7431,235.137,102.91,341.469,1096.75,0.665584,20.1012
15.7813,235.032,102.75,341.469,1093.92,0.668707,20.1463
16.0588,235.319,102.315,341.469,1102.2,0.67136,20.3841
16.1003,235.537,102.46,341.469,1106.99,0.666279,20.4006
16.0617,235.913,102.622,341.469,1111.82,0.663836,20.3104
15.8464,235.47,102.654,341.469,1106.86,0.663509,20.2155
16.0728,235.668,102.065,341.469,1104.54,0.664643,20.3801
16.2529,236.109,102.064,341.469,1113.93,0.664357,20.5637
16.2409,236.192,102.135,341.469,1112.3,0.662587,20.5615
16.334,236.239,102.52,341.469,1116.37,0.666828,20.5535
16.3004,236.365,102.033,341.469,1117.25,0.661311,20.5557
16.2715,236.149,102.147,341.469,1112.07,0.664394,20.5381
16.309,236.25,101.977,341.469,1112.48,0.661834,20.5465
16.3759,236.258,101.812,341.469,1117.3,0.662714,20.666
16.558,236.676,101.385,341.469,1116.45,0.66077,20.7681
16.5712,236.582,101.642,341.469,1123.3,0.661941,20.8437
16.6591,237.117,101.645,341.469,1127.07,0.659485,20.8526
16.5626,236.747,102.064,341.469,1123.19,0.66248,20.801
16.5814,236.78,101.088,341.469,1121.56,0.656723,20.8135
16.6241,236.886,101.798,341.469,1122.69,0.661155,20.834
16.7004,236.853,101.44,341.469,1128.39,0.661485,20.9514
16.8109,237.242,101.258,341.469,1132.82,0.659258,20.9351
16.7033,237.092,101.751,341.469,1130.65,0.659025,20.9154
16.8132,237.313,101.188,341.469,1128.53,0.658115,20.9302
16.766,237.353,101.415,341.469,1128.32,0.657018,20.9277
16.6499,237.071,101.254,341.469,1128.11,0.656321,20.8597
16.7798,237.014,101.578,341.469,1128.83,0.661894,20.96
16.8524,237.218,101.534,341.469,1134.73,0.65954,21.0134
16.8065,237.219,101.66,341.469,1133.46,0.660343,20.9703
16.8177,237.178,101.212,341.469,1128.57,0.657624,20.9866
16.9415,237.484,101.177,341.469,1131.34,0.65747,21.0633
16.9228,237.369,101.615,341.469,1135.01,0.659649,21.056
16.7434,237.233,101.522,341.469,1130.1,0.658708,20.9444
16.8669,237.156,101.186,341.469,1128.53,0.659573,21.068
16.9726,237.661,101.175,341.469,1131.85,0.657631,21.0603
16.853,237.451,101.325,341.469,1135.44,0.656922,20.9639
16.9797,237.328,100.968,341.469,1132.61,0.659214,21.061
17.0962,237.825,101.813,341.469,1136.8,0.661252,21.124
16.7686,237.132,101.625,341.469,1127.15,0.659044,20.9094
16.9075,237.311,101.03,341.469,1131.74,0.65692,21.0367
16.959,237.355,100.869,341.469,1131.52,0.658267,21.1333
17.2213,237.802,100.515,341.469,1143.46,0.657035,21.3318
17.1511,237.784,101.175,341.469,1140.93,0.657416,21.2888
16.9983,237.669,101.242,341.469,1138.48,0.654992,21.1238
17.1637,237.753,100.734,341.469,1135.46,0.656286,21.273
17.4189,238.128,100.036,341.469,1141.83,0.654021,21.5046
17.3994,238.15,100.482,341.469,1148.7,0.654218,21.5068
17.3976,238.417,100.986,341.469,1149.73,0.655614,21.4317
17.3088,238.573,100.596,341.469,1143.23,0.650552,21.3588
17.245,238.034,100.64,341.469,1143.85,0.653884,21.3699
17.4034,238.078,100.076,341.469,1146.92,0.653013,21.4654
17.5596,238.315,100.461,341.469,1149.41,0.654233,21.566
17.5146,238.57,100.845,341.469,1148.12,0.654259,21.4974
17.3397,238.309,100.844,341.469,1145.38,0.655747,21.396
17.2513,238.071,100.406,341.469,1142.15,0.651809,21.3534
17.4106,238.123,100.498,341.469,1144.89,0.654758,21.4629
17.4095,238.357,100.726,341.469,1143.68,0.654172,21.4599
17.4686,238.421,100.732,341.469,1146.84,0.654332,21.5344
17.3396,238.345,100.935,341.469,1146.33,0.653934,21.4012
17.2978,238.38,100.524,341.469,1147.51,0.651241,21.4125
17.3563,238.416,100.818,341.469,1145.92,0.653337,21.3968
17.2647,238.211,100.313,341.469,1145.76,0.651641,21.3473
17.5952,238.403,100.075,341.469,1146.54,0.653649,21.6313
17.749,238.779,100.115,341.469,1155.7,0.652201,21.7347
17.4487,238.725,100.588,341.469,1153.66,0.650279,21.5275
17.4796,238.624,100.047,341.469,1154.55,0.648448,21.5159
17.5342,238.321,100.58,341.469,1149.64,0.655085,21.5984
17.608,238.568,100.241,341.469,1151.91,0.652464,21.6414
17.6222,239.041,100.584,341.469,1159.27,0.652027,21.5966
17.4044,238.589,100.454,341.469,1150.36,0.649509,21.4852
17.6005,238.466,100.196,341.469,1147.32,0.653998,21.6293
17.7253,238.87,100.135,341.469,1151.9,0.651052,21.7177
17.6505,238.712,100.376,341.469,1150.89,0.652355,21.6636
17.7537,238.921,99.969,341.469,1150.8,0.651289,21.7491
17.8165,239.038,100.106,341.469,1154.21,0.650731,21.749
17.6306,238.966,100.261,341.469,1157.46,0.649515,21.6469
17.5822,238.772,100.164,341.469,1152.06,0.649841,21.6316
17.8027,238.796,99.6406,341.469,1149.33,0.65036,21.8333
17.8523,239.63,100.531,341.469,1159.78,0.649064,21.7501
17.2938,238.437,100.718,341.469,1147.7,0.649048,21.3677
17.4655,238.432,99.9038,341.469,1144.89,0.650839,21.5727
17.5534,238.714,100.383,341.469,1157.59,0.651891,21.6859
17.7445,238.82,99.6931,341.469,1154.41,0.650793,21.7583
17.951,239.307,99.7966,341.469,1160.56,0.651039,21.89
