0.0,3.19869,0.909061,1.77698,1.01161
0.0,3.22897,0.898649,1.84114,1.03685
0.0,3.25926,0.888236,1.9053,1.06208
0.0,3.28955,0.877824,1.96946,1.08731
0.0,3.31983,0.867412,2.03362,1.11255
0.0,3.35012,0.857,2.09778,1.13778
0.0,3.38041,0.846588,2.16194,1.16302
0.0,3.41069,0.836175,2.2261,1.18825
0.0,3.44098,0.825763,2.29026,1.21348
0.0,3.47127,0.815351,2.35442,1.23872
0.0,3.50155,0.804939,2.41858,1.26395
0.0,3.52192,0.805333,2.47877,1.28586
0.0,3.54229,0.805728,2.53896,1.30777
0.0,3.56266,0.806122,2.59916,1.32968
0.0,3.58303,0.806517,2.65935,1.35159
0.0,3.6034,0.806911,2.71954,1.3735
0.0,3.62377,0.807306,2.77974,1.39541
0.0,3.64414,0.8077,2.83993,1.41732
0.0,3.66451,0.808095,2.90012,1.43923
0.0,3.68488,0.80849,2.96032,1.46114
0.0,3.70525,0.808884,3.02051,1.48305
0.0,3.70463,0.822443,3.08083,1.52297
0.0,3.704,0.836001,3.14115,1.56288
0.0,3.70337,0.84956,3.20147,1.6028
0.0,3.70275,0.863118,3.26179,1.64271
0.0,3.70212,0.876677,3.32211,1.68263
0.0,3.70149,0.890236,3.38243,1.72254
0.0,3.70087,0.903794,3.44275,1.76246
0.0,3.70024,0.917353,3.50307,1.80238
0.0,3.69961,0.930911,3.56339,1.84229
0.0,3.69899,0.94447,3.62371,1.88221
0.0,3.6797,0.96103,3.66848,1.91822
0.0,3.66041,0.977589,3.71326,1.95422
0.0,3.64112,0.994149,3.75803,1.99023
0.0,3.62183,1.01071,3.80281,2.02624
0.0,3.60254,1.02727,3.84758,2.06225
0.0,3.58325,1.04383,3.89235,2.09826
0.0,3.56396,1.06039,3.93713,2.13427
0.0,3.54467,1.07695,3.9819,2.17028
0.0,3.52538,1.09351,4.02667,2.20629
0.0,3.50609,1.11007,4.07145,2.24229
0.0,3.48183,1.12329,4.07674,2.27852
0.0,3.45756,1.13651,4.08202,2.31475
0.0,3.43329,1.14974,4.08731,2.35098
0.0,3.40903,1.16296,4.0926,2.38721
0.0,3.38476,1.17619,4.09789,2.42344
0.0,3.36049,1.18941,4.10318,2.45967
0.0,3.33623,1.20263,4.10847,2.4959
0.0,3.31196,1.21586,4.11375,2.53212
0.0,3.28769,1.22908,4.11904,2.56835
0.0,3.26343,1.24231,4.12433,2.60458
0.0,3.26202,1.2365,4.13769,2.64854
0.0,3.26061,1.2307,4.15104,2.69249
0.0,3.2592,1.2249,4.1644,2.73645
0.0,3.25779,1.21909,4.17775,2.7804
0.0,3.25638,1.21329,4.19111,2.82436
0.0,3.25497,1.20748,4.20446,2.86831
0.0,3.25356,1.20168,4.21782,2.91227
0.0,3.25215,1.19588,4.23117,2.95622
0.0,3.25074,1.19007,4.24453,3.00017
0.0,3.24933,1.18427,4.25788,3.04413
0.0,3.23195,1.18787,4.26219,3.06715
0.0,3.21457,1.19146,4.2665,3.09018
0.0,3.19719,1.19506,4.27081,3.1132
0.0,3.17981,1.19866,4.27512,3.13622
0.0,3.16243,1.20225,4.27943,3.15924
0.0,3.14505,1.20585,4.28374,3.18227
0.0,3.12767,1.20945,4.28805,3.20529
0.0,3.11029,1.21304,4.29236,3.22831
0.0,3.09291,1.21664,4.29667,3.25134
0.0,3.07553,1.22024,4.30098,3.27436
0.0,3.07785,1.22226,4.32798,3.30221
0.0,3.08017,1.22429,4.35499,3.33005
0.0,3.08249,1.22632,4.38199,3.3579
0.0,3.08481,1.22835,4.40899,3.38574
0.0,3.08714,1.23038,4.436,3.41359
0.0,3.08946,1.23241,4.463,3.44144
0.0,3.09178,1.23444,4.49,3.46928
0.0,3.0941,1.23647,4.517,3.49713
0.0,3.09642,1.2385,4.54401,3.52497
0.0,3.09874,1.24053,4.57101,3.55282
0.0,3.1024,1.23716,4.62068,3.5764
0.0,3.10607,1.2338,4.67035,3.59999
0.0,3.10973,1.23044,4.72002,3.62357
0.0,3.1134,1.22707,4.76969,3.64716
0.0,3.11706,1.22371,4.81936,3.67074
0.0,3.12073,1.22034,4.86903,3.69432
0.0,3.12439,1.21698,4.9187,3.71791
0.0,3.12806,1.21362,4.96837,3.74149
0.0,3.13172,1.21025,5.01804,3.76507
0.0,3.13538,1.20689,5.06771,3.78866
0.0,3.132,1.20469,5.13027,3.79424
0.0,3.12861,1.20249,5.19283,3.79981
0.0,3.12523,1.20029,5.25539,3.80539
0.0,3.12184,1.19809,5.31795,3.81097
0.0,3.11846,1.19589,5.38051,3.81654
0.0,3.11507,1.19369,5.44307,3.82212
0.0,3.11169,1.19149,5.50563,3.8277
0.0,3.1083,1.18929,5.56819,3.83328
0.0,3.10492,1.18709,5.63075,3.83885
0.0,3.10153,1.18489,5.69331,3.84443
