0.0,0.0,0.00102702,0.162044,0.0,0.0,0.0,0.0,0.0,0.00132693,0.0502593,0.00334151,0.0030858,0.000325554,0.00165453,1.69352e-05,0.000202524,0.0082931,0.0,0.00267414,0.0122629,0.0,0.0,0.0,0.0,0.0,0.112819,0.0,0.0203513,0.423649,0.768209,0.00961322,0.340993,0.0663528,0.0,0.167677,0.0,0.0430547,0.014028,0.0,0.0184494,0.00386691,0.00255679,0.00477653,0.0101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953746,0.221085,2.27147,1.79197,1.31375,0.253356,0.152875,0.0581158,0.0,1.02244,0.374665,0.116946,0.395788,0.0505537,2.52061,0.0560455,0.0397313,0.0967958,0.0
0.0,0.0,0.00102472,0.16065,0.0,0.0,0.0,0.0,0.0,0.00132162,0.0501755,0.00328722,0.00306379,0.000320459,0.00164623,1.68825e-05,0.000194789,0.00824374,0.0,0.00266313,0.0122017,0.0,0.0,0.0,0.0,0.0,0.112936,0.0,0.0209901,0.423644,0.767496,0.00961322,0.341265,0.0666834,0.0,0.168821,0.0,0.0429768,0.0139753,0.0,0.0186362,0.00385111,0.00262995,0.00487769,0.0100661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952516,0.220765,2.27436,1.79353,1.31548,0.256054,0.152551,0.058562,0.0,1.021,0.376728,0.117187,0.399427,0.0504118,2.50407,0.0560455,0.0404061,0.0971288,0.0
0.0,0.0,0.00102231,0.159256,0.0,0.0,0.0,0.0,0.0,0.00131634,0.0500914,0.00323283,0.00304146,0.00031533,0.001638,1.68388e-05,0.000187074,0.00819444,0.0,0.00265237,0.0121404,0.0,0.0,0.0,0.0,0.0,0.113053,0.0,0.021629,0.423637,0.766785,0.00961322,0.341536,0.0670138,0.0,0.169964,0.0,0.0428988,0.0139227,0.0,0.0188219,0.00383528,0.00270314,0.0049789,0.0100058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950706,0.220447,2.27724,1.79443,1.31719,0.258752,0.152226,0.0590083,0.0,1.01957,0.378791,0.117427,0.403065,0.0502702,2.48098,0.0560455,0.0410814,0.0974621,0.0
0.0,0.0,0.00102007,0.157862,0.0,0.0,0.0,0.0,0.0,0.0013111,0.0500075,0.00317839,0.00301932,0.000310243,0.0016298,1.67951e-05,0.000179344,0.00814506,0.0,0.00264153,0.0120797,0.0,0.0,0.0,0.0,0.0,0.113171,0.0,0.022268,0.423632,0.766074,0.00961322,0.341808,0.0673441,0.0,0.171108,0.0,0.042821,0.01387,0.0,0.0190066,0.00381936,0.00277628,0.00423245,0.00994545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946594,0.220128,2.2801,1.79511,1.31891,0.26145,0.151902,0.0594546,0.0,1.01814,0.380853,0.117667,0.406705,0.0501282,2.45406,0.0560455,0.0417561,0.0977953,0.0
0.0,0.0,0.00101766,0.156468,0.0,0.0,0.0,0.0,0.0,0.00130582,0.0499239,0.00312398,0.00299693,0.000305145,0.00162158,1.67514e-05,0.000171566,0.00809594,0.0,0.00263049,0.0120187,0.0,0.0,0.0,0.0,0.0,0.113287,0.0,0.0229071,0.423627,0.765362,0.00961322,0.342079,0.0676748,0.0,0.172251,0.0,0.0427434,0.0138171,0.0,0.01919,0.00380354,0.00284948,0.00336211,0.00988524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938789,0.219811,2.28285,1.79578,1.32063,0.264148,0.151578,0.0599008,0.0,1.0167,0.382917,0.117907,0.410344,0.0499866,2.41967,0.0560455,0.0424315,0.0981284,0.0
0.0,0.0,0.0010141,0.153661,0.0,0.0,0.0,0.0,0.0,0.00130578,0.0496975,0.00311115,0.00296913,0.000302796,0.00161809,1.67429e-05,0.000171157,0.0080656,0.0,0.00260658,0.0119007,0.0,0.0,0.0,0.0,0.0,0.113404,0.0,0.0234354,0.423512,0.764827,0.00961322,0.34211,0.0679609,0.0,0.173297,0.0,0.0426633,0.0137514,0.0,0.0193688,0.00378653,0.00290556,0.00335834,0.00982783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936505,0.219472,2.28475,1.79688,1.32146,0.265645,0.151211,0.0602565,0.0,1.01433,0.38418,0.117817,0.413226,0.0497843,2.41797,0.0560455,0.0429154,0.0983894,0.0
0.0,0.0,0.00101058,0.150878,0.0,0.0,0.0,0.0,0.0,0.00156211,0.0494384,0.00318286,0.00301295,0.000300474,0.00161465,1.67253e-05,0.000194012,0.00803575,0.0,0.00258292,0.0119595,0.0,0.0,0.0,0.0,0.0,0.113249,0.0,0.0233197,0.425028,0.766165,0.00961322,0.341793,0.0680881,0.0,0.173419,0.0,0.0428449,0.0136857,0.0,0.0197544,0.00376809,0.00292517,0.00340182,0.00977019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933891,0.219136,2.2835,1.79595,1.31981,0.263977,0.150844,0.0600466,0.0,1.01219,0.38218,0.116994,0.4117,0.0495818,2.41523,0.0560455,0.042696,0.0982065,0.0
0.0,0.0,0.001007,0.148097,0.0,0.0,0.0,0.0,0.0,0.00181839,0.0491791,0.00325463,0.00305676,0.00029811,0.00161119,1.67077e-05,0.000216861,0.00800578,0.0,0.00255918,0.0120183,0.0,0.0,0.0,0.0,0.0,0.113094,0.0,0.0232045,0.426544,0.767504,0.00961322,0.341476,0.0682152,0.0,0.173543,0.0,0.0430262,0.0136197,0.0,0.0198712,0.00374961,0.00294489,0.00344527,0.00971263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931177,0.218798,2.28223,1.79501,1.31815,0.262309,0.150476,0.0598365,0.0,1.01004,0.380181,0.116169,0.410174,0.0493798,2.40913,0.0560455,0.0424763,0.0980236,0.0
0.0,0.0,0.00100346,0.145316,0.0,0.0,0.0,0.0,0.0,0.00207483,0.0489198,0.0033263,0.00310043,0.000295802,0.00160766,1.66992e-05,0.000239719,0.00797565,0.0,0.00253551,0.012077,0.0,0.0,0.0,0.0,0.0,0.11294,0.0,0.0230884,0.428061,0.768842,0.00961322,0.341158,0.0683423,0.0,0.173666,0.0,0.0432077,0.013554,0.0,0.0199878,0.00373117,0.00292071,0.00348877,0.00965509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928247,0.218461,2.28094,1.79395,1.3165,0.260641,0.150109,0.0596263,0.0,1.00781,0.378181,0.115346,0.408648,0.0491778,2.39752,0.0560455,0.0422564,0.0978403,0.0
0.0,0.0,0.000999831,0.142536,0.0,0.0,0.0,0.0,0.0,0.00233116,0.0486609,0.00339792,0.00314424,0.000293462,0.00160422,1.66816e-05,0.000262574,0.00794565,0.0,0.00251165,0.012136,0.0,0.0,0.0,0.0,0.0,0.112784,0.0,0.0229729,0.429576,0.770181,0.00961322,0.340841,0.0684695,0.0,0.173788,0.0,0.043389,0.0134881,0.0,0.0201047,0.0037127,0.0025637,0.00353229,0.00959763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925116,0.218123,2.27964,1.79263,1.31484,0.258974,0.149742,0.0594167,0.0,1.00553,0.376181,0.114521,0.407122,0.0489753,2.38203,0.0560455,0.0420371,0.0976572,0.0
