CO2,CH4,N2O,FGAS,ODS,OC,BC,SOX,NOX,BBAER,DUST,CLOUD,O3S,O3T,H2OS,LCC,BCSNOW,VOLC,SOLAR
2.29082,0.563324,0.201415,0.0663902,0.299283,-0.0467337,0.180318,-0.318426,-0.10815,0.0176267,-0.1,-0.673117,-0.0179296,0.411173,0.0964989,-0.226589,0.0896661,0.0,0.190562
2.331,0.570456,0.204566,0.0692865,0.297636,-0.0465469,0.178747,-0.314664,-0.107992,0.0165519,-0.1,-0.670887,-0.01661,0.412445,0.0977301,-0.227821,0.0888625,0.0,0.174151
2.37181,0.577671,0.207766,0.0721402,0.295943,-0.04636,0.177175,-0.310902,-0.107833,0.0154771,-0.1,-0.668648,-0.0153399,0.413729,0.0989759,-0.229027,0.088059,0.0,0.130187
2.41323,0.584975,0.211012,0.074959,0.294209,-0.0461732,0.175603,-0.30714,-0.107674,0.0144024,-0.1,-0.6664,-0.0141306,0.415025,0.100237,-0.230209,0.0872555,0.0,0.0860781
2.45514,0.592357,0.214304,0.0777486,0.292438,-0.0459863,0.174031,-0.303378,-0.107515,0.0133276,-0.1,-0.664143,-0.0129825,0.416331,0.101512,-0.231367,0.0864519,0.0,0.0592681
2.49743,0.599798,0.217642,0.080513,0.290628,-0.0457994,0.172459,-0.299616,-0.107357,0.0122528,-0.1,-0.661876,-0.011895,0.417643,0.102798,-0.232499,0.0856484,0.0,0.0431769
2.54003,0.607284,0.221024,0.0832561,0.288781,-0.0456126,0.170888,-0.295853,-0.107198,0.011178,-0.1,-0.659599,-0.0108678,0.418956,0.104091,-0.233608,0.0848449,0.0,0.0322656
2.58294,0.614804,0.22445,0.0859812,0.2869,-0.0454178,0.169128,-0.29126,-0.106795,0.0102535,-0.1,-0.656724,-0.00989642,0.420267,0.10539,-0.234695,0.083945,0.0,0.025655
2.62616,0.622347,0.22792,0.0886911,0.284986,-0.0452071,0.166994,-0.285003,-0.105904,0.00962959,-0.1,-0.652647,-0.00897552,0.421576,0.106694,-0.235767,0.0828526,0.0,0.0725287
2.66979,0.630074,0.231432,0.0913616,0.282995,-0.0449886,0.164672,-0.277916,-0.10477,0.00915596,-0.1,-0.647943,-0.00810381,0.422055,0.10803,-0.236828,0.0816638,0.0,0.146252
2.71404,0.638142,0.234989,0.093974,0.280852,-0.04477,0.16235,-0.270828,-0.103635,0.00868234,-0.1,-0.643196,-0.00728089,0.421739,0.109425,-0.237879,0.0804751,0.0,0.181191
2.75908,0.646531,0.238588,0.0965395,0.278505,-0.0445514,0.160028,-0.26374,-0.1025,0.00820872,-0.1,-0.638405,-0.0065056,0.421486,0.110875,-0.238917,0.0792864,0.0,0.190562
2.80502,0.655223,0.24223,0.0990681,0.275917,-0.0443328,0.157705,-0.256653,-0.101365,0.0077351,-0.1,-0.633569,-0.00576977,0.421291,0.112378,-0.239945,0.0780977,0.0,0.174151
2.85184,0.664196,0.245913,0.101568,0.273057,-0.0441142,0.155383,-0.249565,-0.100231,0.00726148,-0.1,-0.628687,-0.00507069,0.421149,0.113931,-0.240962,0.0769089,0.0,0.130187
2.8995,0.673439,0.249637,0.104047,0.269907,-0.0438956,0.153061,-0.242477,-0.0990957,0.00678785,-0.1,-0.623759,-0.00441323,0.421055,0.11553,-0.241967,0.0757202,0.0,0.0860781
2.9479,0.682922,0.253401,0.106511,0.26645,-0.0436771,0.150739,-0.23539,-0.097961,0.00631423,-0.1,-0.618782,-0.00379691,0.421002,0.117171,-0.242962,0.0745315,0.0,0.0592681
2.9969,0.692609,0.257205,0.108964,0.262675,-0.0434585,0.148417,-0.228302,-0.0968262,0.00584061,-0.1,-0.613757,-0.00322117,0.420981,0.118848,-0.243945,0.0733427,0.0,0.0431769
3.04643,0.70247,0.261048,0.111409,0.258576,-0.0432442,0.146373,-0.221799,-0.0957549,0.00560112,-0.1,-0.609013,-0.00268664,0.420985,0.120555,-0.244917,0.0722994,0.0,0.0322656
3.09647,0.712482,0.264929,0.113848,0.25415,-0.0430386,0.144886,-0.216466,-0.0948102,0.00582989,-0.1,-0.604891,-0.00219203,0.421009,0.122289,-0.245878,0.0715471,0.0,0.025655
3.14712,0.722645,0.268833,0.116261,0.249442,-0.0428373,0.143676,-0.211718,-0.093929,0.0062928,-0.1,-0.601072,-0.00173677,0.421275,0.124049,-0.246828,0.0709401,0.0,0.0725287
3.19838,0.732926,0.272744,0.118623,0.244524,-0.0426359,0.142467,-0.206971,-0.0930478,0.0067557,-0.1,-0.597226,-0.00132312,0.421776,0.12583,-0.247768,0.0703332,0.0,0.146252
3.25025,0.743286,0.276662,0.12094,0.239462,-0.0424346,0.141257,-0.202223,-0.0921665,0.0072186,-0.1,-0.593352,-0.000954578,0.422281,0.127625,-0.248697,0.0697262,0.0,0.181191
3.30287,0.753731,0.280586,0.123219,0.234314,-0.0422333,0.140048,-0.197475,-0.0912853,0.00768151,-0.1,-0.589451,-0.000635908,0.422789,0.129435,-0.249614,0.0691193,0.0,0.190562
3.35633,0.764262,0.284517,0.125468,0.229131,-0.042032,0.138839,-0.192727,-0.090404,0.00814441,-0.1,-0.585521,-0.00037144,0.423301,0.131261,-0.250521,0.0685124,0.0,0.174151
3.41064,0.774881,0.288453,0.127691,0.223952,-0.0418307,0.137629,-0.187979,-0.0895228,0.00860732,-0.1,-0.581563,-0.000169353,0.423817,0.133102,-0.251417,0.0679054,0.0,0.130187
3.46577,0.785591,0.292394,0.129896,0.218812,-0.0416294,0.13642,-0.183231,-0.0886415,0.00907022,-0.1,-0.577575,-4.39308e-05,0.424338,0.134959,-0.252303,0.0672985,0.0,0.0860781
3.52161,0.796383,0.296342,0.132084,0.213734,-0.041428,0.13521,-0.178483,-0.0877603,0.00953312,-0.1,-0.573557,-1.15338e-06,0.424861,0.136831,-0.253177,0.0666915,0.0,0.0592681
3.57802,0.807231,0.300294,0.134258,0.208736,-0.0412225,0.134032,-0.174309,-0.0869794,0.00979869,-0.1,-0.569856,0.0,0.425382,0.138714,-0.25404,0.0661024,0.0,0.0431769
3.63494,0.81812,0.304252,0.136419,0.20383,-0.0410086,0.132917,-0.171282,-0.0863991,0.00966959,-0.1,-0.566825,0.0,0.425897,0.140604,-0.254892,0.0655488,0.0,0.0322656
3.69234,0.828859,0.30821,0.138571,0.199026,-0.0407904,0.131833,-0.168829,-0.0859192,0.00934315,-0.1,-0.564126,0.0,0.426678,0.142468,-0.255732,0.065013,0.0,0.025655
3.75018,0.839272,0.312165,0.140717,0.194331,-0.0405722,0.13075,-0.166377,-0.0854393,0.00901672,-0.1,-0.561414,0.0,0.427691,0.144276,-0.256561,0.0644772,0.0,0.0725287
3.80836,0.849349,0.316116,0.142851,0.189746,-0.040354,0.129666,-0.163924,-0.0849594,0.00869028,-0.1,-0.558689,0.0,0.428624,0.146026,-0.257377,0.0639414,0.0,0.146252
3.86688,0.859089,0.320063,0.144969,0.185271,-0.0401358,0.128582,-0.161471,-0.0844795,0.00836384,-0.1,-0.555952,0.0,0.429478,0.147718,-0.258182,0.0634056,0.0,0.181191
3.9259,0.86854,0.324005,0.147073,0.180912,-0.0399177,0.127498,-0.159018,-0.0839995,0.0080374,-0.1,-0.553201,0.0,0.430264,0.14936,-0.258975,0.0628699,0.0,0.190562
3.98552,0.877739,0.327944,0.149164,0.176672,-0.0396995,0.126414,-0.156565,-0.0835196,0.00771097,-0.1,-0.550437,0.0,0.43099,0.150958,-0.259756,0.0623341,0.0,0.174151
4.04575,0.886723,0.331879,0.151244,0.172555,-0.0394813,0.125331,-0.154112,-0.0830397,0.00738453,-0.1,-0.547659,0.0,0.431664,0.15252,-0.260526,0.0617983,0.0,0.130187
4.10656,0.895526,0.335809,0.153314,0.168561,-0.0392631,0.124247,-0.151659,-0.0825598,0.00705809,-0.1,-0.544868,0.0,0.432293,0.15405,-0.261283,0.0612625,0.0,0.0860781
4.16788,0.904164,0.339736,0.155374,0.16469,-0.0390618,0.123234,-0.149384,-0.0821042,0.00676237,-0.1,-0.54225,0.0,0.432882,0.155552,-0.262029,0.0607613,0.0,0.0592681
4.22956,0.912637,0.343658,0.157424,0.160936,-0.0388942,0.122364,-0.147465,-0.0816974,0.00652808,-0.1,-0.539994,0.0,0.433431,0.157025,-0.262761,0.0603293,0.0,0.0431769
4.29135,0.920792,0.347573,0.159463,0.157297,-0.0387435,0.121565,-0.145723,-0.0813149,0.0063245,-0.1,-0.537916,0.0,0.434025,0.158444,-0.263479,0.0599319,0.0,0.0322656
4.35303,0.928494,0.351477,0.16149,0.153769,-0.0385928,0.120766,-0.143981,-0.0809324,0.00612093,-0.1,-0.535831,0.0,0.434639,0.159784,-0.264183,0.0595346,0.0,0.025655
4.41463,0.935777,0.355371,0.163503,0.150349,-0.0384421,0.119967,-0.142239,-0.0805499,0.00591736,-0.1,-0.533739,0.0,0.435167,0.161051,-0.264873,0.0591372,0.0,0.0725287
4.47606,0.942637,0.359254,0.1655,0.147029,-0.0382914,0.119168,-0.140498,-0.0801674,0.00571378,-0.1,-0.531639,0.0,0.435609,0.162245,-0.265549,0.0587398,0.0,0.146252
4.53735,0.949081,0.363127,0.167476,0.143804,-0.0381407,0.118369,-0.138756,-0.0797849,0.00551021,-0.1,-0.529532,0.0,0.435966,0.163366,-0.266212,0.0583424,0.0,0.181191
4.59863,0.955164,0.36699,0.169433,0.140672,-0.0379899,0.11757,-0.137014,-0.0794024,0.00530663,-0.1,-0.527417,0.0,0.436251,0.164425,-0.26686,0.057945,0.0,0.190562
4.66002,0.960936,0.370842,0.171375,0.137633,-0.0378392,0.116771,-0.135272,-0.0790199,0.00510306,-0.1,-0.525294,0.0,0.436474,0.16543,-0.267495,0.0575477,0.0,0.174151
4.72163,0.966439,0.374684,0.173303,0.134684,-0.0376885,0.115972,-0.133531,-0.0786374,0.00489948,-0.1,-0.523164,0.0,0.436643,0.166388,-0.268115,0.0571503,0.0,0.130187
4.78343,0.971716,0.378516,0.175218,0.131824,-0.0375445,0.115253,-0.131976,-0.0782705,0.00475328,-0.1,-0.521173,0.0,0.436766,0.167307,-0.268721,0.0567942,0.0,0.0860781
4.84534,0.976789,0.382338,0.177123,0.129051,-0.0374141,0.114697,-0.130795,-0.0779349,0.00472181,-0.1,-0.519469,0.0,0.436848,0.168191,-0.269312,0.0565207,0.0,0.0592681
4.90709,0.981693,0.386153,0.17901,0.126359,-0.0372903,0.114221,-0.1298,-0.077615,0.0047477,-0.1,-0.517908,0.0,0.436976,0.169045,-0.269886,0.0562884,0.0,0.0431769
4.96847,0.986466,0.389963,0.180876,0.123745,-0.0371666,0.113745,-0.128806,-0.077295,0.0047736,-0.1,-0.516343,0.0,0.437157,0.169877,-0.270444,0.0560562,0.0,0.0322656
5.0295,0.991113,0.39377,0.182721,0.121205,-0.0370428,0.11327,-0.127812,-0.076975,0.00479949,-0.1,-0.514774,0.0,0.437312,0.170686,-0.270987,0.055824,0.0,0.025655
5.09019,0.995642,0.397573,0.184546,0.118737,-0.0369191,0.112794,-0.126817,-0.076655,0.00482539,-0.1,-0.513201,0.0,0.437443,0.171475,-0.271513,0.0555917,0.0,0.0725287
5.15047,1.00002,0.401372,0.186347,0.116334,-0.0367953,0.112318,-0.125823,-0.0763351,0.00485128,-0.1,-0.511624,0.0,0.437544,0.172238,-0.272022,0.0553595,0.0,0.146252
5.21044,1.00423,0.405166,0.188123,0.113992,-0.0366716,0.111843,-0.124829,-0.0760151,0.00487718,-0.1,-0.510042,0.0,0.437612,0.172972,-0.272516,0.0551272,0.0,0.181191
5.27009,1.00831,0.408957,0.189877,0.11171,-0.0365478,0.111367,-0.123834,-0.0756951,0.00490307,-0.1,-0.508457,0.0,0.437655,0.173683,-0.272993,0.054895,0.0,0.190562
5.32953,1.01229,0.412744,0.191613,0.109488,-0.0364241,0.110891,-0.12284,-0.0753751,0.00492897,-0.1,-0.506867,0.0,0.437677,0.174376,-0.273455,0.0546628,0.0,0.174151
5.389,1.01619,0.416527,0.193333,0.107325,-0.0362832,0.110397,-0.121433,-0.0750195,0.00510476,-0.1,-0.504955,0.0,0.437685,0.175057,-0.2739,0.0544212,0.0,0.130187
5.44841,1.02005,0.420306,0.19504,0.105219,-0.0361079,0.109865,-0.119202,-0.0745926,0.00558035,-0.1,-0.502401,0.0,0.437683,0.17573,-0.274327,0.0541611,0.0,0.0860781
5.50763,1.02391,0.424085,0.196729,0.103168,-0.0359155,0.109314,-0.116558,-0.0741299,0.00620584,-0.1,-0.499516,0.0,0.437548,0.176403,-0.274736,0.0538917,0.0,0.0592681
5.56653,1.0278,0.427866,0.198395,0.10117,-0.0357231,0.108763,-0.113914,-0.0736673,0.00683133,-0.1,-0.496616,0.0,0.437287,0.177081,-0.275128,0.0536223,0.0,0.0431769
5.62504,1.0317,0.43165,0.200038,0.0992221,-0.0355307,0.108212,-0.111271,-0.0732047,0.00745681,-0.1,-0.493701,0.0,0.437027,0.177761,-0.275501,0.0533529,0.0,0.0322656
5.68317,1.03562,0.435436,0.20166,0.0973219,-0.0353383,0.107661,-0.108627,-0.0727421,0.0080823,-0.1,-0.490771,0.0,0.436767,0.178444,-0.275856,0.0530835,0.0,0.025655
5.74097,1.03953,0.439225,0.203262,0.0954675,-0.0351459,0.10711,-0.105983,-0.0722795,0.00870779,-0.1,-0.487825,0.0,0.436507,0.179127,-0.276194,0.0528141,0.0,0.0725287
5.79822,1.04341,0.443016,0.204841,0.0936549,-0.0349535,0.106559,-0.103339,-0.0718169,0.00933328,-0.1,-0.484864,0.0,0.436238,0.179804,-0.276513,0.0525447,0.0,0.146252
5.85504,1.04723,0.44681,0.206394,0.0918811,-0.0347611,0.106008,-0.100695,-0.0713543,0.00995877,-0.1,-0.481887,0.0,0.435957,0.18047,-0.276815,0.0522752,0.0,0.181191
5.91168,1.05101,0.450606,0.207926,0.0901459,-0.0345687,0.105457,-0.0980516,-0.0708917,0.0105843,-0.1,-0.478894,0.0,0.435667,0.181128,-0.277098,0.0520058,0.0,0.190562
5.96804,1.05477,0.454404,0.209441,0.0884494,-0.0343881,0.104945,-0.0958019,-0.0704832,0.0110966,-0.1,-0.476231,0.0,0.435373,0.181785,-0.277364,0.0517549,0.0,0.174151
6.02426,1.05854,0.458205,0.210942,0.0867912,-0.0342313,0.10451,-0.0943406,-0.0701829,0.0113827,-0.1,-0.474247,0.0,0.43508,0.182443,-0.277611,0.0515407,0.0,0.130187
6.08039,1.0622,0.462,0.212439,0.0851714,-0.0340864,0.104114,-0.0932734,-0.0699367,0.0115557,-0.1,-0.472603,0.0,0.434972,0.183081,-0.27784,0.0513451,0.0,0.0860781
6.13625,1.06561,0.465783,0.213941,0.0835888,-0.0339414,0.103718,-0.0922062,-0.0696905,0.0117287,-0.1,-0.470953,0.0,0.435028,0.183677,-0.27805,0.0511494,0.0,0.0592681
6.19176,1.06879,0.469553,0.215445,0.0820417,-0.0337965,0.103321,-0.091139,-0.0694444,0.0119017,-0.1,-0.469299,0.0,0.43504,0.184231,-0.278242,0.0509537,0.0,0.0431769
6.24688,1.07174,0.473311,0.216946,0.0805283,-0.0336516,0.102925,-0.0900719,-0.0691982,0.0120747,-0.1,-0.46764,0.0,0.435011,0.184746,-0.278416,0.050758,0.0,0.0322656
6.30158,1.07447,0.477057,0.218444,0.0790474,-0.0335066,0.102529,-0.0890047,-0.068952,0.0122477,-0.1,-0.465976,0.0,0.434943,0.185224,-0.278571,0.0505623,0.0,0.025655
6.35586,1.07701,0.48079,0.219938,0.0775979,-0.0333617,0.102133,-0.0879375,-0.0687059,0.0124207,-0.1,-0.464307,0.0,0.43484,0.185667,-0.278708,0.0503666,0.0,0.0725287
6.4097,1.07933,0.484511,0.221421,0.076177,-0.0332167,0.101737,-0.0868703,-0.0684597,0.0125937,-0.1,-0.462633,0.0,0.434697,0.186072,-0.278826,0.0501709,0.0,0.146252
6.46307,1.08141,0.488221,0.222889,0.0747826,-0.0330718,0.101341,-0.0858031,-0.0682135,0.0127667,-0.1,-0.460954,0.0,0.434511,0.186435,-0.278926,0.0499753,0.0,0.181191
6.516,1.0833,0.491918,0.224344,0.0734151,-0.0329631,0.101044,-0.0850027,-0.0680289,0.0128965,-0.1,-0.459692,0.0,0.434291,0.186764,-0.279012,0.0498285,0.0,0.190562
6.56869,1.08503,0.495603,0.225789,0.0720747,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434044,0.187068,-0.27909,0.0497796,0.0,0.174151
6.62129,1.08658,0.499263,0.227203,0.0707616,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434041,0.187338,-0.279165,0.0497796,0.0,0.130187
6.6736,1.08792,0.502884,0.228563,0.0694762,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434277,0.187572,-0.279237,0.0497796,0.0,0.0860781
6.72555,1.08907,0.506467,0.229873,0.0682178,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.43448,0.187772,-0.279305,0.0497796,0.0,0.0592681
6.77722,1.09003,0.510012,0.231133,0.0669852,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434649,0.18794,-0.279371,0.0497796,0.0,0.0431769
6.82851,1.09081,0.513519,0.232343,0.0657773,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434787,0.188077,-0.279433,0.0497796,0.0,0.0322656
6.87946,1.09143,0.516988,0.233506,0.0645933,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434895,0.188184,-0.279491,0.0497796,0.0,0.025655
6.92992,1.09188,0.520421,0.234622,0.0634327,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434976,0.188264,-0.279547,0.0497796,0.0,0.0725287
6.97992,1.09215,0.523817,0.235688,0.0622932,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.435024,0.188311,-0.279599,0.0497796,0.0,0.146252
7.02947,1.09222,0.527176,0.236703,0.0611734,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.435035,0.188323,-0.279648,0.0497796,0.0,0.181191
7.07855,1.09213,0.5305,0.237672,0.0600737,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.435019,0.188307,-0.279694,0.0497796,0.0,0.190562
7.12741,1.09192,0.533789,0.2386,0.0589946,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434982,0.18827,-0.279736,0.0497796,0.0,0.174151
7.17605,1.09162,0.537043,0.239492,0.0579362,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434929,0.188217,-0.279775,0.0497796,0.0,0.130187
7.22447,1.09126,0.540263,0.240353,0.0568989,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434866,0.188155,-0.279811,0.0497796,0.0,0.0860781
7.27274,1.09087,0.543448,0.241185,0.0558824,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434796,0.188086,-0.279844,0.0497796,0.0,0.0592681
7.32069,1.09042,0.5466,0.241989,0.0548858,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434718,0.188008,-0.279873,0.0497796,0.0,0.0431769
7.36836,1.08992,0.549718,0.242764,0.0539082,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.43463,0.187921,-0.279899,0.0497796,0.0,0.0322656
7.41569,1.08936,0.552804,0.243511,0.0529492,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434532,0.187824,-0.279922,0.0497796,0.0,0.025655
7.46255,1.08876,0.555858,0.244231,0.0520083,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434425,0.187718,-0.279942,0.0497796,0.0,0.0725287
7.50905,1.08806,0.558879,0.244921,0.0510838,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434301,0.187596,-0.279958,0.0497796,0.0,0.146252
7.55514,1.08724,0.561869,0.245577,0.0501747,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434158,0.187454,-0.279971,0.0497796,0.0,0.181191
7.60078,1.08635,0.564827,0.246204,0.0492813,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.434,0.187298,-0.279981,0.0497796,0.0,0.190562
7.64623,1.08541,0.567755,0.246808,0.0484041,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.433834,0.187134,-0.279987,0.0497796,0.0,0.174151
7.69157,1.08445,0.570651,0.247393,0.0475433,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.433665,0.186966,-0.279991,0.0497796,0.0,0.130187
7.73673,1.08351,0.573518,0.247962,0.0466992,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.433497,0.186801,-0.279991,0.0497796,0.0,0.0860781
7.78167,1.08258,0.576355,0.248518,0.0458716,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.433333,0.186639,-0.279991,0.0497796,0.0,0.0592681
7.82642,1.08165,0.579162,0.249059,0.0450598,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.433169,0.186477,-0.279991,0.0497796,0.0,0.0431769
7.87098,1.08072,0.58194,0.249585,0.0442632,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.433004,0.186314,-0.279991,0.0497796,0.0,0.0322656
7.91515,1.07978,0.58469,0.250097,0.0434814,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.432837,0.18615,-0.279991,0.0497796,0.0,0.025655
7.95895,1.07883,0.58741,0.250594,0.0427141,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.432669,0.185984,-0.279991,0.0497796,0.0,0.0725287
8.00243,1.07782,0.590103,0.251073,0.04196,-0.0329269,0.100945,-0.0847359,-0.0679673,0.0129397,-0.1,-0.45927,0.0,0.43249,0.185808,-0.279991,0.0497796,0.0,0.146252
