CO2,CH4,N2O,FGAS,ODS,OC,BC,SOX,NOX,BBAER,DUST,CLOUD,O3S,O3T,H2OS,LCC,BCSNOW,VOLC,SOLAR
2.20974,0.453727,0.190042,0.0564699,0.289474,-0.0503051,0.193753,-0.271714,-0.0907461,0.0597777,-0.1,-0.648365,-0.0174231,0.353854,0.0776043,-0.227064,0.0968781,0.0,0.190562
2.23523,0.44818,0.191649,0.058388,0.286269,-0.0501229,0.190063,-0.261155,-0.0894526,0.0578373,-0.1,-0.642271,-0.0160333,0.349946,0.0766494,-0.228342,0.0949847,0.0,0.174151
2.25954,0.443003,0.193237,0.0602432,0.282877,-0.0499408,0.186372,-0.250596,-0.0881591,0.0558968,-0.1,-0.6361,-0.0146919,0.346128,0.0757582,-0.229596,0.0930912,0.0,0.130187
2.28271,0.43817,0.194804,0.0620432,0.279321,-0.0497586,0.182682,-0.240037,-0.0868656,0.0539564,-0.1,-0.629851,-0.0134073,0.342396,0.0749263,-0.230824,0.0911977,0.0,0.0860781
2.30471,0.433646,0.196353,0.0637941,0.27562,-0.0495765,0.178992,-0.229478,-0.0855721,0.0520159,-0.1,-0.62352,-0.0121867,0.33874,0.0741477,-0.232027,0.0893042,0.0,0.0592681
2.32547,0.42939,0.197882,0.0655004,0.271788,-0.0493944,0.175301,-0.218919,-0.0842786,0.0500755,-0.1,-0.617106,-0.0110306,0.335152,0.0734154,-0.233205,0.0874107,0.0,0.0431769
2.34497,0.425369,0.199393,0.0671665,0.267838,-0.0492122,0.171611,-0.20836,-0.0829851,0.0481351,-0.1,-0.610606,-0.00993717,0.331623,0.0727235,-0.234357,0.0855172,0.0,0.0322656
2.36326,0.421556,0.200884,0.068796,0.263782,-0.0489537,0.168034,-0.198704,-0.0819159,0.0461793,-0.1,-0.604365,-0.00890292,0.328145,0.0720674,-0.235481,0.0836812,0.0,0.025655
2.38038,0.417926,0.202358,0.070392,0.259633,-0.0485424,0.164685,-0.190857,-0.0812953,0.0441931,-0.1,-0.59874,-0.0079242,0.324714,0.0714429,-0.236565,0.08196,0.0,0.0725287
2.39613,0.414468,0.20381,0.0719672,0.255413,-0.0480548,0.161449,-0.183913,-0.0808989,0.0421916,-0.1,-0.593403,-0.00700103,0.322095,0.0708481,-0.237605,0.0802963,0.0,0.146252
2.41039,0.411179,0.20524,0.0735328,0.251145,-0.0475672,0.158213,-0.176969,-0.0805025,0.04019,-0.1,-0.58801,-0.00613411,0.32029,0.0702825,-0.238601,0.0786326,0.0,0.181191
2.42343,0.40806,0.206648,0.0750894,0.246841,-0.0470796,0.154977,-0.170025,-0.0801061,0.0381885,-0.1,-0.58256,-0.00532378,0.318528,0.069746,-0.239553,0.0769688,0.0,0.190562
2.4354,0.405104,0.208034,0.0766373,0.242511,-0.0465919,0.151742,-0.163081,-0.0797097,0.036187,-0.1,-0.577053,-0.00456342,0.316809,0.0692377,-0.240461,0.0753051,0.0,0.174151
2.44634,0.402308,0.209397,0.0781767,0.238164,-0.0461043,0.148506,-0.156137,-0.0793133,0.0341854,-0.1,-0.571486,-0.00385354,0.31513,0.0687568,-0.241325,0.0736414,0.0,0.130187
2.45627,0.399669,0.210739,0.0797082,0.233807,-0.0456167,0.14527,-0.149194,-0.0789169,0.0321839,-0.1,-0.565857,-0.00320284,0.313493,0.068303,-0.242146,0.0719777,0.0,0.0860781
2.46513,0.397172,0.21206,0.0812315,0.229446,-0.045129,0.142034,-0.14225,-0.0785205,0.0301824,-0.1,-0.560166,-0.00261248,0.311893,0.0678737,-0.242922,0.070314,0.0,0.0592681
2.47281,0.394796,0.213359,0.0827459,0.225083,-0.0446414,0.138798,-0.135306,-0.0781241,0.0281809,-0.1,-0.554411,-0.00208223,0.310324,0.0674653,-0.243655,0.0686503,0.0,0.0431769
2.47928,0.392524,0.214637,0.084251,0.220719,-0.0442061,0.135908,-0.129342,-0.0777567,0.0263068,-0.1,-0.549278,-0.00161205,0.308783,0.0670747,-0.244344,0.0671685,0.0,0.0322656
2.48456,0.390345,0.215894,0.0857466,0.216359,-0.0438755,0.13371,-0.125339,-0.0774472,0.0246878,-0.1,-0.545473,-0.00120001,0.307265,0.0667001,-0.24499,0.0660505,0.0,0.025655
2.48903,0.388066,0.217105,0.0871908,0.212063,-0.0435972,0.131857,-0.122316,-0.0771667,0.0231963,-0.1,-0.542332,-0.00084464,0.305768,0.0663083,-0.245595,0.0651144,0.0,0.0725287
2.49293,0.385491,0.218245,0.0885431,0.207885,-0.0433189,0.130004,-0.119292,-0.0768862,0.0217047,-0.1,-0.539173,-0.000546823,0.304235,0.0658657,-0.246157,0.0641783,0.0,0.146252
2.49626,0.382637,0.219313,0.0898084,0.203814,-0.0430406,0.128151,-0.116269,-0.0766057,0.0202132,-0.1,-0.535996,-0.00030866,0.302624,0.0653751,-0.246677,0.0632422,0.0,0.181191
2.49921,0.37955,0.220311,0.0909926,0.199848,-0.0427623,0.126298,-0.113246,-0.0763252,0.0187217,-0.1,-0.5328,-0.000134225,0.300947,0.0648446,-0.247155,0.0623061,0.0,0.190562
2.50188,0.376268,0.221238,0.0921011,0.195984,-0.042484,0.124445,-0.110223,-0.0760447,0.0172301,-0.1,-0.529586,-3.18398e-05,0.299215,0.0642806,-0.247591,0.06137,0.0,0.174151
2.50428,0.372824,0.222095,0.0931386,0.192218,-0.0422057,0.122592,-0.107199,-0.0757642,0.0157386,-0.1,-0.526352,-3.34531e-08,0.297435,0.0636888,-0.247985,0.0604339,0.0,0.130187
2.5064,0.369249,0.222883,0.0941097,0.188549,-0.0419274,0.120739,-0.104176,-0.0754836,0.0142471,-0.1,-0.5231,0.0,0.295616,0.0630746,-0.248337,0.0594978,0.0,0.0860781
2.50812,0.365559,0.223602,0.0950177,0.184971,-0.0416491,0.118886,-0.101153,-0.0752031,0.0127556,-0.1,-0.519828,0.0,0.293762,0.0624406,-0.248646,0.0585617,0.0,0.0592681
2.50933,0.361759,0.224254,0.095865,0.181479,-0.0414291,0.117169,-0.098574,-0.0748886,0.0112298,-0.1,-0.51699,0.0,0.291874,0.0617878,-0.248938,0.0576913,0.0,0.0431769
2.50995,0.357856,0.224838,0.096654,0.178067,-0.0413257,0.115722,-0.0968832,-0.0745062,0.00963566,-0.1,-0.515044,0.0,0.289954,0.0611175,-0.249262,0.0569526,0.0,0.0322656
2.51006,0.353964,0.225369,0.097439,0.174751,-0.0412806,0.114412,-0.0956365,-0.0740898,0.00800729,-0.1,-0.513543,0.0,0.287947,0.060449,-0.249643,0.0562797,0.0,0.025655
2.50973,0.350183,0.22586,0.09827,0.171546,-0.0412355,0.113101,-0.0943899,-0.0736734,0.00637892,-0.1,-0.512036,0.0,0.285881,0.0597998,-0.25008,0.0556067,0.0,0.0725287
2.50887,0.346477,0.226311,0.0991408,0.16844,-0.0411903,0.11179,-0.0931433,-0.0732569,0.00475055,-0.1,-0.510523,0.0,0.283834,0.0591634,-0.250573,0.0549338,0.0,0.146252
2.50748,0.342821,0.226723,0.100046,0.165424,-0.0411452,0.110479,-0.0918967,-0.0728405,0.00312218,-0.1,-0.509002,0.0,0.281797,0.0585357,-0.251123,0.0542608,0.0,0.181191
2.50577,0.339226,0.227096,0.100984,0.162496,-0.0411001,0.109168,-0.09065,-0.0724241,0.00149381,-0.1,-0.507475,0.0,0.279775,0.0579185,-0.25173,0.0535879,0.0,0.190562
2.50386,0.335697,0.227432,0.101952,0.159653,-0.041055,0.107857,-0.0894034,-0.0720077,-0.000134559,-0.1,-0.50594,0.0,0.277768,0.0573126,-0.252393,0.052915,0.0,0.174151
2.50176,0.332237,0.22773,0.102948,0.156892,-0.0410099,0.106547,-0.0881568,-0.0715912,-0.00176293,-0.1,-0.504399,0.0,0.275778,0.0567188,-0.253113,0.052242,0.0,0.130187
2.49947,0.328851,0.22799,0.103971,0.154211,-0.0409647,0.105236,-0.0869101,-0.0711748,-0.0033913,-0.1,-0.502851,0.0,0.273807,0.0561378,-0.253889,0.0515691,0.0,0.0860781
2.49689,0.325534,0.228213,0.105018,0.151605,-0.040875,0.103962,-0.0857088,-0.0706616,-0.00477916,-0.1,-0.500954,0.0,0.271853,0.0555685,-0.254705,0.050921,0.0,0.0592681
2.49387,0.32227,0.2284,0.106088,0.149069,-0.0406959,0.102764,-0.0845982,-0.069955,-0.00568602,-0.1,-0.498363,0.0,0.269911,0.0550084,-0.255527,0.0503226,0.0,0.0431769
2.49036,0.31918,0.228568,0.10718,0.146605,-0.0404721,0.101603,-0.0835329,-0.0691516,-0.00635237,-0.1,-0.495416,0.0,0.267637,0.0544782,-0.256338,0.049749,0.0,0.0322656
2.48633,0.316376,0.228736,0.108294,0.144213,-0.0402483,0.100443,-0.0824677,-0.0683482,-0.00701872,-0.1,-0.492451,0.0,0.265064,0.0539971,-0.257138,0.0491754,0.0,0.025655
2.48181,0.313825,0.228902,0.109428,0.14189,-0.0400246,0.099282,-0.0814024,-0.0675448,-0.00768507,-0.1,-0.489471,0.0,0.262562,0.0535594,-0.257927,0.0486018,0.0,0.0725287
2.4767,0.311475,0.229068,0.110579,0.139627,-0.0398008,0.0981213,-0.0803371,-0.0667414,-0.00835142,-0.1,-0.486473,0.0,0.260117,0.0531564,-0.258706,0.0480282,0.0,0.146252
2.47104,0.30929,0.229234,0.111745,0.13742,-0.039577,0.0969606,-0.0792718,-0.065938,-0.00901777,-0.1,-0.483458,0.0,0.257719,0.0527815,-0.259474,0.0474547,0.0,0.181191
2.46504,0.307265,0.2294,0.112926,0.135268,-0.0393533,0.0957999,-0.0782066,-0.0651346,-0.00968412,-0.1,-0.480426,0.0,0.255367,0.0524343,-0.260231,0.0468811,0.0,0.190562
2.45882,0.305396,0.229566,0.114121,0.133169,-0.0391295,0.0946392,-0.0771413,-0.0643312,-0.0103505,-0.1,-0.477376,0.0,0.253059,0.0521138,-0.260977,0.0463075,0.0,0.174151
2.45243,0.303676,0.229732,0.115332,0.131123,-0.0389057,0.0934785,-0.076076,-0.0635278,-0.0110168,-0.1,-0.474308,0.0,0.250794,0.0518188,-0.261712,0.0457339,0.0,0.130187
2.44584,0.302102,0.229898,0.116557,0.129128,-0.0386984,0.0924554,-0.0749524,-0.0627075,-0.0114173,-0.1,-0.471268,0.0,0.248571,0.0515488,-0.26244,0.0452306,0.0,0.0860781
2.43896,0.300658,0.230064,0.117797,0.127183,-0.038524,0.0917079,-0.0737122,-0.0618534,-0.0112862,-0.1,-0.468304,0.0,0.246386,0.0513012,-0.263165,0.0448676,0.0,0.0592681
2.4319,0.299327,0.230225,0.119027,0.125286,-0.0383661,0.091098,-0.0724136,-0.0609824,-0.0108892,-0.1,-0.465371,0.0,0.244252,0.051073,-0.263892,0.0445749,0.0,0.0431769
2.4248,0.298095,0.230376,0.120223,0.123435,-0.0382081,0.0904881,-0.071115,-0.0601114,-0.0104922,-0.1,-0.462423,0.0,0.242166,0.0508617,-0.264619,0.0442822,0.0,0.0322656
2.41764,0.29695,0.230518,0.121388,0.121629,-0.0380502,0.0898782,-0.0698164,-0.0592403,-0.0100952,-0.1,-0.45946,0.0,0.240104,0.0506653,-0.265347,0.0439894,0.0,0.025655
2.41042,0.295879,0.230651,0.122524,0.119864,-0.0378922,0.0892683,-0.0685179,-0.0583693,-0.00969821,-0.1,-0.45648,0.0,0.238064,0.0504816,-0.266076,0.0436967,0.0,0.0725287
2.40303,0.29485,0.230773,0.123631,0.118137,-0.0377343,0.0886585,-0.0672193,-0.0574983,-0.00930122,-0.1,-0.453485,0.0,0.236037,0.0503053,-0.266806,0.043404,0.0,0.146252
2.39549,0.293845,0.230887,0.124709,0.116443,-0.0375763,0.0880486,-0.0659207,-0.0566273,-0.00890423,-0.1,-0.450474,0.0,0.234016,0.0501329,-0.267536,0.0431113,0.0,0.181191
2.38802,0.292875,0.230991,0.125762,0.114783,-0.0374183,0.0874387,-0.0646222,-0.0557563,-0.00850724,-0.1,-0.447446,0.0,0.232005,0.0499666,-0.268268,0.0428185,0.0,0.190562
2.38072,0.291947,0.231086,0.126792,0.113158,-0.0372604,0.0868288,-0.0633236,-0.0548853,-0.00811025,-0.1,-0.444402,0.0,0.230006,0.0498075,-0.269,0.0425258,0.0,0.174151
2.37361,0.291068,0.231171,0.127802,0.111566,-0.0371247,0.0862887,-0.0620319,-0.0540984,-0.00769472,-0.1,-0.441632,0.0,0.228022,0.0496568,-0.269735,0.0422638,0.0,0.130187
2.36669,0.290244,0.231247,0.128793,0.110008,-0.0370336,0.0858882,-0.0607541,-0.0534798,-0.00724214,-0.1,-0.439432,0.0,0.226054,0.0495156,-0.270477,0.0420631,0.0,0.0860781
2.35988,0.289464,0.231314,0.129744,0.108484,-0.0369647,0.0855574,-0.0594831,-0.0529453,-0.00677102,-0.1,-0.437514,0.0,0.224438,0.0493819,-0.271226,0.0418932,0.0,0.0592681
2.35308,0.288709,0.23137,0.130633,0.106991,-0.0368958,0.0852267,-0.0582121,-0.0524108,-0.00629991,-0.1,-0.435588,0.0,0.223169,0.0492524,-0.271983,0.0417232,0.0,0.0431769
2.34623,0.28797,0.231416,0.131463,0.105529,-0.0368269,0.0848959,-0.0569412,-0.0518763,-0.00582879,-0.1,-0.433655,0.0,0.221905,0.0491258,-0.272747,0.0415532,0.0,0.0322656
2.33931,0.287245,0.231451,0.132239,0.104095,-0.036758,0.0845652,-0.0556702,-0.0513418,-0.00535767,-0.1,-0.431714,0.0,0.220644,0.0490015,-0.27352,0.0413833,0.0,0.025655
2.33231,0.286531,0.231476,0.132964,0.10269,-0.0366891,0.0842344,-0.0543993,-0.0508074,-0.00488656,-0.1,-0.429765,0.0,0.219387,0.048879,-0.274301,0.0412133,0.0,0.0725287
2.32515,0.285802,0.23149,0.133637,0.101309,-0.0366203,0.0839037,-0.0531283,-0.0502729,-0.00441544,-0.1,-0.427809,0.0,0.218125,0.0487542,-0.275089,0.0410433,0.0,0.146252
2.31785,0.285047,0.231495,0.134261,0.0999494,-0.0365514,0.0835729,-0.0518573,-0.0497384,-0.00394432,-0.1,-0.425845,0.0,0.216855,0.0486247,-0.275886,0.0408734,0.0,0.181191
2.31061,0.284282,0.23149,0.13484,0.0986132,-0.0364825,0.0832422,-0.0505864,-0.0492039,-0.0034732,-0.1,-0.423872,0.0,0.215583,0.0484936,-0.27669,0.0407034,0.0,0.190562
2.30356,0.28352,0.231474,0.135376,0.0973003,-0.0363946,0.0828853,-0.0494265,-0.048635,-0.00299901,-0.1,-0.421784,0.0,0.214311,0.048363,-0.277497,0.0405229,0.0,0.174151
2.29672,0.282771,0.231449,0.135874,0.0960109,-0.0362686,0.082476,-0.0484886,-0.0479974,-0.00251865,-0.1,-0.41947,0.0,0.213042,0.0482347,-0.278295,0.0403213,0.0,0.130187
2.29014,0.282055,0.231413,0.136322,0.0947459,-0.0361235,0.0820405,-0.0476618,-0.0473254,-0.00203522,-0.1,-0.417037,0.0,0.211682,0.048112,-0.27908,0.0401092,0.0,0.0860781
2.28376,0.281379,0.231366,0.136708,0.0935048,-0.0359785,0.081605,-0.046835,-0.0466534,-0.00155179,-0.1,-0.414594,0.0,0.210232,0.0479961,-0.279851,0.0398971,0.0,0.0592681
2.27744,0.280731,0.231308,0.137036,0.0922864,-0.0358335,0.0811696,-0.0460082,-0.0459814,-0.00106835,-0.1,-0.412141,0.0,0.208791,0.0478851,-0.280608,0.039685,0.0,0.0431769
2.27112,0.280105,0.231239,0.137308,0.0910894,-0.0356884,0.0807341,-0.0451813,-0.0453094,-0.000584922,-0.1,-0.409677,0.0,0.207356,0.0477777,-0.281352,0.0394728,0.0,0.0322656
2.26479,0.279495,0.231158,0.137526,0.0899132,-0.0355434,0.0802986,-0.0443545,-0.0446374,-0.000101488,-0.1,-0.407202,0.0,0.205926,0.0476732,-0.282082,0.0392607,0.0,0.025655
2.25843,0.278898,0.231067,0.137694,0.0887571,-0.0353984,0.0798631,-0.0435277,-0.0439654,0.000381945,-0.1,-0.404716,0.0,0.204499,0.047571,-0.282798,0.0390486,0.0,0.0725287
2.25196,0.278291,0.230965,0.137812,0.0876184,-0.0352533,0.0794277,-0.0427009,-0.0432934,0.000865378,-0.1,-0.402219,0.0,0.203069,0.0474668,-0.283501,0.0388365,0.0,0.146252
2.24541,0.277658,0.230852,0.13788,0.0864954,-0.0351083,0.0789922,-0.0418741,-0.0426214,0.00134881,-0.1,-0.399711,0.0,0.201632,0.0473585,-0.284189,0.0386244,0.0,0.181191
2.23898,0.277019,0.230729,0.137903,0.0853891,-0.0349995,0.0786656,-0.041254,-0.0421174,0.00171139,-0.1,-0.397823,0.0,0.200192,0.0472488,-0.284861,0.0384653,0.0,0.190562
2.23281,0.276384,0.230595,0.137884,0.0843001,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.198754,0.0471401,-0.285509,0.0384122,0.0,0.174151
2.22689,0.275798,0.230456,0.137852,0.083229,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197954,0.0470396,-0.28613,0.0384122,0.0,0.130187
2.22119,0.275299,0.230318,0.137836,0.0821764,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197804,0.0469541,-0.286724,0.0384122,0.0,0.0860781
2.21559,0.274879,0.230181,0.137832,0.081142,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197678,0.0468822,-0.287292,0.0384122,0.0,0.0592681
2.20996,0.274523,0.230046,0.137839,0.0801248,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197571,0.0468212,-0.287832,0.0384122,0.0,0.0431769
2.20422,0.27422,0.229911,0.137854,0.0791242,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.19748,0.0467693,-0.288345,0.0384122,0.0,0.0322656
2.19838,0.273963,0.229778,0.137877,0.0781396,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197402,0.0467252,-0.288831,0.0384122,0.0,0.025655
2.19243,0.273745,0.229646,0.137905,0.0771706,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197337,0.0466878,-0.28929,0.0384122,0.0,0.0725287
2.18629,0.273538,0.229515,0.137936,0.0762151,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197274,0.0466524,-0.289722,0.0384122,0.0,0.146252
2.17998,0.273327,0.229386,0.137968,0.0752718,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197211,0.0466163,-0.290127,0.0384122,0.0,0.181191
2.17373,0.273127,0.229257,0.138002,0.0743416,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197151,0.046582,-0.290505,0.0384122,0.0,0.190562
2.16765,0.272948,0.22913,0.138038,0.0734251,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197097,0.0465514,-0.290856,0.0384122,0.0,0.174151
2.16177,0.272799,0.229004,0.138077,0.0725227,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197052,0.0465258,-0.29118,0.0384122,0.0,0.130187
2.15606,0.272688,0.228878,0.13812,0.071635,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.197018,0.0465067,-0.291477,0.0384122,0.0,0.0860781
2.15043,0.272613,0.228755,0.138166,0.0707618,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196996,0.0464939,-0.291747,0.0384122,0.0,0.0592681
2.14473,0.272564,0.228632,0.138215,0.0699023,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196981,0.0464854,-0.29199,0.0384122,0.0,0.0431769
2.13891,0.272533,0.22851,0.138266,0.0690559,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196972,0.0464802,-0.292206,0.0384122,0.0,0.0322656
2.13297,0.272518,0.22839,0.138318,0.0682224,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196967,0.0464776,-0.292395,0.0384122,0.0,0.025655
2.1269,0.272514,0.22827,0.138371,0.0674014,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196966,0.046477,-0.292557,0.0384122,0.0,0.0725287
2.12063,0.272498,0.228152,0.138422,0.0665911,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196961,0.0464743,-0.292692,0.0384122,0.0,0.146252
2.11417,0.272457,0.228034,0.138471,0.0657905,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196949,0.0464672,-0.2928,0.0384122,0.0,0.181191
2.10776,0.272409,0.227918,0.138518,0.0650005,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196934,0.0464589,-0.292881,0.0384122,0.0,0.190562
2.10152,0.272364,0.227803,0.138565,0.0642215,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196921,0.0464512,-0.292935,0.0384122,0.0,0.174151
2.09546,0.272334,0.227689,0.138613,0.0634539,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196911,0.046446,-0.292962,0.0384122,0.0,0.130187
2.08957,0.272328,0.227575,0.138662,0.0626983,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.19691,0.0464451,-0.292969,0.0384122,0.0,0.0860781
2.08374,0.272348,0.227463,0.138713,0.0619546,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196916,0.0464484,-0.292969,0.0384122,0.0,0.0592681
2.07789,0.272382,0.227352,0.138765,0.0612221,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196926,0.0464543,-0.292969,0.0384122,0.0,0.0431769
2.07203,0.272426,0.227242,0.138818,0.0605003,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196939,0.0464618,-0.292969,0.0384122,0.0,0.0322656
2.06614,0.272476,0.227133,0.138871,0.0597891,-0.0349632,0.0785567,-0.0410473,-0.0419494,0.00183224,-0.1,-0.397193,0.0,0.196955,0.0464705,-0.292969,0.0384122,0.0,0.025655
