CO2,CH4,N2O,FGAS,ODS,OC,BC,SOX,NOX,BBAER,DUST,CLOUD,O3S,O3T,H2OS,LCC,BCSNOW,VOLC,SOLAR
3.50415,0.384788,0.323575,0.120373,0.0561016,-0.0281843,0.0899806,-0.0686599,-0.0459064,0.0305801,-0.1,-0.388386,0.0,0.233813,0.0657449,-0.232682,0.0444584,0.0,0.0592681
3.49493,0.383902,0.323318,0.120755,0.0553542,-0.0282389,0.0899003,-0.0684491,-0.0458706,0.0303481,-0.1,-0.388465,0.0,0.233534,0.0655926,-0.232682,0.0444187,0.0,0.0431769
3.48511,0.383028,0.323023,0.121126,0.0546192,-0.0282934,0.08982,-0.0682384,-0.0458349,0.0301162,-0.1,-0.388544,0.0,0.233257,0.0654424,-0.232682,0.044379,0.0,0.0322656
3.47467,0.382164,0.322688,0.121486,0.0538963,-0.028348,0.0897397,-0.0680277,-0.0457992,0.0298842,-0.1,-0.388623,0.0,0.232983,0.0652939,-0.232682,0.0443393,0.0,0.025655
3.46362,0.381307,0.322315,0.121837,0.0531853,-0.0284025,0.0896594,-0.0678169,-0.0457634,0.0296522,-0.1,-0.388702,0.0,0.232711,0.0651465,-0.232682,0.0442997,0.0,0.0725287
3.45184,0.380431,0.321903,0.122176,0.0524847,-0.028457,0.0895791,-0.0676062,-0.0457277,0.0294203,-0.1,-0.388781,0.0,0.232433,0.064996,-0.232682,0.04426,0.0,0.146252
3.43935,0.379523,0.321453,0.122501,0.0517936,-0.0285116,0.0894988,-0.0673954,-0.045692,0.0291883,-0.1,-0.38886,0.0,0.232147,0.06484,-0.232682,0.0442203,0.0,0.181191
3.42635,0.378603,0.320966,0.122815,0.0511128,-0.0285661,0.0894185,-0.0671847,-0.0456562,0.0289563,-0.1,-0.388938,0.0,0.231857,0.0646818,-0.232682,0.0441806,0.0,0.190562
3.41297,0.377685,0.32044,0.123119,0.0504425,-0.0286207,0.0893382,-0.066974,-0.0456205,0.0287244,-0.1,-0.389017,0.0,0.231567,0.0645242,-0.232682,0.0441409,0.0,0.174151
3.39926,0.376783,0.319878,0.123416,0.0497831,-0.0286752,0.0892579,-0.0667632,-0.0455848,0.0284924,-0.1,-0.389096,0.0,0.231281,0.0643691,-0.232682,0.0441013,0.0,0.130187
3.38522,0.375908,0.319279,0.123707,0.0491349,-0.0287298,0.0891776,-0.0665525,-0.045549,0.0282604,-0.1,-0.389175,0.0,0.231003,0.0642188,-0.232682,0.0440616,0.0,0.0860781
3.37077,0.375061,0.318644,0.123991,0.0484979,-0.0287843,0.0890973,-0.0663418,-0.0455133,0.0280285,-0.1,-0.389254,0.0,0.230733,0.0640732,-0.232682,0.0440219,0.0,0.0592681
3.35577,0.374231,0.317972,0.124269,0.0478714,-0.0288389,0.089017,-0.066131,-0.0454776,0.0277965,-0.1,-0.389332,0.0,0.230466,0.0639305,-0.232682,0.0439822,0.0,0.0431769
3.34016,0.373412,0.317264,0.12454,0.0472551,-0.0288934,0.0889367,-0.0659203,-0.0454418,0.0275645,-0.1,-0.389411,0.0,0.230203,0.0637898,-0.232682,0.0439426,0.0,0.0322656
3.32392,0.372601,0.316521,0.124803,0.0466488,-0.028948,0.0888564,-0.0657096,-0.0454061,0.0273325,-0.1,-0.38949,0.0,0.229942,0.0636505,-0.232682,0.0439029,0.0,0.025655
3.30705,0.371796,0.315742,0.125059,0.0460522,-0.0290025,0.0887761,-0.0654988,-0.0453704,0.0271006,-0.1,-0.389568,0.0,0.229683,0.0635123,-0.232682,0.0438632,0.0,0.0725287
3.28945,0.370973,0.314928,0.125306,0.0454642,-0.0290571,0.0886958,-0.0652881,-0.0453346,0.0268686,-0.1,-0.389647,0.0,0.229418,0.0633708,-0.232682,0.0438235,0.0,0.146252
3.27111,0.370117,0.31408,0.125542,0.0448841,-0.0291116,0.0886155,-0.0650774,-0.0452989,0.0266366,-0.1,-0.389726,0.0,0.229144,0.0632237,-0.232682,0.0437839,0.0,0.181191
3.25226,0.369248,0.313196,0.125769,0.0443124,-0.0291661,0.0885352,-0.0648666,-0.0452632,0.0264047,-0.1,-0.389804,0.0,0.228866,0.0630744,-0.232682,0.0437442,0.0,0.190562
3.23301,0.368382,0.312279,0.125989,0.0437495,-0.0292207,0.0884549,-0.0646559,-0.0452274,0.0261727,-0.1,-0.389883,0.0,0.228589,0.0629256,-0.232682,0.0437045,0.0,0.174151
3.21343,0.36753,0.311328,0.126203,0.0431956,-0.0292752,0.0883746,-0.0644452,-0.0451917,0.0259407,-0.1,-0.389961,0.0,0.228316,0.0627793,-0.232682,0.0436648,0.0,0.130187
3.19349,0.366706,0.310343,0.126413,0.0426511,-0.0293298,0.0882943,-0.0642344,-0.045156,0.0257088,-0.1,-0.39004,0.0,0.22805,0.0626377,-0.232682,0.0436251,0.0,0.0860781
3.17313,0.365908,0.309324,0.126619,0.0421158,-0.0293843,0.088214,-0.0640237,-0.0451202,0.0254768,-0.1,-0.390119,0.0,0.227791,0.0625006,-0.232682,0.0435855,0.0,0.0592681
3.15219,0.365126,0.308273,0.126819,0.0415893,-0.0294389,0.0881337,-0.0638129,-0.0450845,0.0252448,-0.1,-0.390197,0.0,0.227537,0.0623663,-0.232682,0.0435458,0.0,0.0431769
3.13062,0.364356,0.307188,0.127015,0.0410713,-0.0294934,0.0880534,-0.0636022,-0.0450488,0.025013,-0.1,-0.390275,0.0,0.227285,0.0622339,-0.232682,0.0435061,0.0,0.0322656
3.1084,0.363593,0.306071,0.127205,0.0405616,-0.0295479,0.0879733,-0.0633915,-0.045013,0.0247815,-0.1,-0.390354,0.0,0.227036,0.062103,-0.232682,0.0434665,0.0,0.025655
3.08597,0.362837,0.304921,0.127392,0.0400601,-0.0296025,0.0878931,-0.0631808,-0.0449773,0.0245501,-0.1,-0.390432,0.0,0.226788,0.061973,-0.232682,0.0434269,0.0,0.0725287
3.06367,0.362061,0.303739,0.127577,0.0395657,-0.029657,0.087813,-0.0629701,-0.0449415,0.0243187,-0.1,-0.390511,0.0,0.226535,0.0618398,-0.232682,0.0433873,0.0,0.146252
3.04145,0.361253,0.302525,0.127759,0.0390778,-0.0297115,0.0877328,-0.0627594,-0.0449058,0.0240873,-0.1,-0.390589,0.0,0.226273,0.0617009,-0.232682,0.0433476,0.0,0.181191
3.01951,0.360431,0.301279,0.127939,0.0385969,-0.0297661,0.0876529,-0.0625487,-0.04487,0.0238563,-0.1,-0.390667,0.0,0.226006,0.0615597,-0.232682,0.0433082,0.0,0.190562
2.99797,0.359609,0.300002,0.128119,0.0381233,-0.0298206,0.0875735,-0.0623379,-0.0448343,0.0236262,-0.1,-0.390746,0.0,0.22574,0.0614187,-0.232682,0.0432689,0.0,0.174151
2.97683,0.358801,0.298693,0.128301,0.0376572,-0.0298752,0.0874943,-0.0621271,-0.0447986,0.0233965,-0.1,-0.390825,0.0,0.225477,0.0612797,-0.232682,0.0432298,0.0,0.130187
2.95611,0.358016,0.297353,0.128485,0.0371988,-0.0299298,0.0874151,-0.0619163,-0.044763,0.0231668,-0.1,-0.390904,0.0,0.225221,0.061145,-0.232682,0.0431906,0.0,0.0860781
2.93568,0.357255,0.295983,0.128672,0.0367481,-0.0299844,0.0873359,-0.0617056,-0.0447273,0.0229371,-0.1,-0.390982,0.0,0.224971,0.0610143,-0.232682,0.0431515,0.0,0.0592681
2.91541,0.356508,0.294581,0.128861,0.0363047,-0.0300309,0.0872682,-0.061526,-0.0446969,0.022741,-0.1,-0.391049,0.0,0.224725,0.0608859,-0.232682,0.043118,0.0,0.0431769
2.89521,0.355768,0.29315,0.12905,0.0358683,-0.0300612,0.0872233,-0.0614087,-0.044677,0.0226118,-0.1,-0.391093,0.0,0.224481,0.0607589,-0.232682,0.0430958,0.0,0.0322656
2.87507,0.355031,0.291708,0.129241,0.0354387,-0.0300834,0.0871898,-0.0613226,-0.0446625,0.0225162,-0.1,-0.391124,0.0,0.224248,0.0606323,-0.232682,0.0430792,0.0,0.025655
2.85497,0.354292,0.290278,0.129431,0.0350158,-0.0301056,0.0871564,-0.0612365,-0.044648,0.0224205,-0.1,-0.391156,0.0,0.224025,0.0605054,-0.232682,0.0430627,0.0,0.0725287
2.83482,0.353528,0.288859,0.129619,0.0345987,-0.0301278,0.0871229,-0.0611504,-0.0446335,0.0223249,-0.1,-0.391188,0.0,0.223795,0.0603741,-0.232682,0.0430461,0.0,0.146252
2.8146,0.352724,0.287452,0.129804,0.0341869,-0.0301662,0.087066,-0.0610019,-0.0446083,0.022161,-0.1,-0.391243,0.0,0.223554,0.0602361,-0.232682,0.043018,0.0,0.181191
2.79455,0.351902,0.286056,0.129986,0.0337809,-0.0302369,0.0869623,-0.0607287,-0.044562,0.0218607,-0.1,-0.391344,0.0,0.223308,0.0600949,-0.232682,0.0429668,0.0,0.190562
2.77479,0.351079,0.284673,0.130168,0.0333808,-0.0303238,0.0868351,-0.0603932,-0.044505,0.0214922,-0.1,-0.391469,0.0,0.22304,0.0599537,-0.232682,0.0429039,0.0,0.174151
2.75536,0.350272,0.283301,0.130352,0.0329869,-0.0304107,0.0867079,-0.0600576,-0.0444481,0.0211236,-0.1,-0.391593,0.0,0.222754,0.0598151,-0.232682,0.0428411,0.0,0.130187
2.73624,0.349492,0.28194,0.13054,0.0325993,-0.0304976,0.0865807,-0.0597221,-0.0443911,0.0207551,-0.1,-0.391718,0.0,0.222476,0.0596811,-0.232682,0.0427783,0.0,0.0860781
2.71735,0.348737,0.280592,0.13073,0.0322181,-0.0305764,0.0864652,-0.0594177,-0.0443394,0.0204208,-0.1,-0.391831,0.0,0.222204,0.0595515,-0.232682,0.0427213,0.0,0.0592681
2.69854,0.347998,0.279254,0.130923,0.0318429,-0.030639,0.0863733,-0.0591757,-0.0442984,0.020155,-0.1,-0.39192,0.0,0.221938,0.0594246,-0.232682,0.0426759,0.0,0.0431769
2.67973,0.347266,0.277928,0.131117,0.0314735,-0.0306936,0.0862932,-0.0589649,-0.0442628,0.0199234,-0.1,-0.391999,0.0,0.221683,0.0592989,-0.232682,0.0426362,0.0,0.0322656
2.66092,0.346536,0.276614,0.131312,0.0311097,-0.0307481,0.086213,-0.0587541,-0.0442271,0.0196918,-0.1,-0.392077,0.0,0.22144,0.0591736,-0.232682,0.0425966,0.0,0.025655
2.64211,0.345807,0.27531,0.131507,0.0307514,-0.0308027,0.0861329,-0.0585433,-0.0441914,0.0194601,-0.1,-0.392155,0.0,0.221198,0.0590483,-0.232682,0.042557,0.0,0.0725287
2.62318,0.345053,0.274018,0.1317,0.0303978,-0.0308572,0.0860528,-0.0583326,-0.0441557,0.0192284,-0.1,-0.392233,0.0,0.220948,0.0589189,-0.232682,0.0425174,0.0,0.146252
2.60415,0.344262,0.272737,0.131889,0.0300486,-0.0309118,0.0859728,-0.0581218,-0.0441199,0.0189965,-0.1,-0.392311,0.0,0.220687,0.0587831,-0.232682,0.042478,0.0,0.181191
2.58524,0.343453,0.271466,0.132077,0.0297042,-0.0309663,0.0858929,-0.0579111,-0.0440842,0.0187645,-0.1,-0.392389,0.0,0.220421,0.0586443,-0.232682,0.0424385,0.0,0.190562
2.56659,0.342642,0.270207,0.132264,0.0293646,-0.0310209,0.085813,-0.0577004,-0.0440484,0.0185325,-0.1,-0.392467,0.0,0.220154,0.0585049,-0.232682,0.0423991,0.0,0.174151
2.54823,0.341838,0.268958,0.132453,0.0290302,-0.0310754,0.0857331,-0.0574897,-0.0440127,0.0183005,-0.1,-0.392545,0.0,0.21989,0.058367,-0.232682,0.0423597,0.0,0.130187
2.53016,0.341055,0.26772,0.132644,0.028701,-0.03113,0.0856531,-0.057279,-0.0439769,0.0180687,-0.1,-0.392623,0.0,0.219631,0.0582325,-0.232682,0.0423202,0.0,0.0860781
2.51227,0.340292,0.266492,0.132838,0.0283771,-0.0311845,0.085573,-0.0570682,-0.0439412,0.0178372,-0.1,-0.3927,0.0,0.219377,0.0581015,-0.232682,0.0422806,0.0,0.0592681
2.49442,0.339539,0.265275,0.133034,0.0280582,-0.0312391,0.0854928,-0.0568575,-0.0439054,0.0176058,-0.1,-0.392778,0.0,0.219127,0.0579723,-0.232682,0.042241,0.0,0.0431769
2.47656,0.338792,0.264069,0.133231,0.0277441,-0.0312936,0.0854126,-0.0566467,-0.0438696,0.0173745,-0.1,-0.392856,0.0,0.218877,0.0578439,-0.232682,0.0422013,0.0,0.0322656
2.45865,0.338046,0.262872,0.133428,0.0274346,-0.0313482,0.0853324,-0.0564359,-0.0438338,0.0171431,-0.1,-0.392934,0.0,0.218628,0.0577159,-0.232682,0.0421617,0.0,0.025655
2.44071,0.337301,0.261686,0.133626,0.0271297,-0.0314027,0.0852522,-0.0562251,-0.043798,0.0169113,-0.1,-0.393011,0.0,0.218379,0.057588,-0.232682,0.042122,0.0,0.0725287
2.42263,0.336532,0.26051,0.133822,0.0268287,-0.0314573,0.0851718,-0.0560144,-0.0437623,0.0166788,-0.1,-0.393089,0.0,0.218123,0.057456,-0.232682,0.0420823,0.0,0.146252
2.40442,0.335726,0.259344,0.134013,0.0265313,-0.0315118,0.0850913,-0.0558037,-0.0437267,0.0164459,-0.1,-0.393167,0.0,0.217857,0.0573177,-0.232682,0.0420426,0.0,0.181191
2.38633,0.334903,0.258189,0.134203,0.0262378,-0.0315664,0.0850109,-0.055593,-0.0436911,0.0162129,-0.1,-0.393245,0.0,0.217585,0.0571764,-0.232682,0.0420028,0.0,0.190562
2.36847,0.334077,0.257043,0.134393,0.0259484,-0.0316209,0.0849304,-0.0553822,-0.0436554,0.01598,-0.1,-0.393323,0.0,0.217313,0.0570346,-0.232682,0.0419631,0.0,0.174151
2.35088,0.333258,0.255906,0.134584,0.0256632,-0.0316755,0.0848503,-0.0551715,-0.0436197,0.0157479,-0.1,-0.393401,0.0,0.217043,0.0568941,-0.232682,0.0419235,0.0,0.130187
2.33356,0.33246,0.25478,0.134778,0.0253825,-0.03173,0.0847707,-0.0549609,-0.0435839,0.0155176,-0.1,-0.393478,0.0,0.216778,0.0567572,-0.232682,0.0418842,0.0,0.0860781
2.3164,0.331682,0.253663,0.134975,0.0251061,-0.0317846,0.0846916,-0.0547502,-0.0435481,0.0152881,-0.1,-0.393556,0.0,0.216518,0.0566236,-0.232682,0.0418451,0.0,0.0592681
2.29926,0.330914,0.252556,0.135173,0.0248339,-0.0318391,0.0846124,-0.0545395,-0.0435122,0.0150587,-0.1,-0.393634,0.0,0.216262,0.0564918,-0.232682,0.041806,0.0,0.0431769
2.28207,0.330151,0.251459,0.135372,0.0245656,-0.0318937,0.0845332,-0.0543289,-0.0434764,0.0148292,-0.1,-0.393712,0.0,0.216006,0.0563608,-0.232682,0.0417668,0.0,0.0322656
2.26483,0.32939,0.25037,0.135572,0.0243013,-0.0319482,0.0844536,-0.0541182,-0.0434406,0.014599,-0.1,-0.393789,0.0,0.215751,0.0562302,-0.232682,0.0417275,0.0,0.025655
2.24753,0.32863,0.249292,0.135772,0.0240408,-0.0320028,0.0843733,-0.0539075,-0.0434049,0.0143673,-0.1,-0.393867,0.0,0.215496,0.0560997,-0.232682,0.0416878,0.0,0.0725287
2.23007,0.327845,0.248222,0.135971,0.0237835,-0.0320573,0.0842926,-0.0536968,-0.0433693,0.0141349,-0.1,-0.393945,0.0,0.215234,0.0559651,-0.232682,0.0416479,0.0,0.146252
2.21249,0.327025,0.247162,0.136165,0.0235292,-0.0321119,0.0842119,-0.0534861,-0.0433336,0.0139025,-0.1,-0.394022,0.0,0.214962,0.0558243,-0.232682,0.0416079,0.0,0.181191
2.195,0.326187,0.246111,0.136357,0.0232781,-0.0321664,0.0841312,-0.0532754,-0.043298,0.01367,-0.1,-0.3941,0.0,0.214685,0.0556806,-0.232682,0.041568,0.0,0.190562
2.17773,0.325346,0.245068,0.136549,0.0230305,-0.032221,0.0840507,-0.0530646,-0.0432623,0.0134379,-0.1,-0.394177,0.0,0.214407,0.0555363,-0.232682,0.0415283,0.0,0.174151
2.16073,0.324514,0.244035,0.136743,0.0227864,-0.0322755,0.0839707,-0.0528538,-0.0432266,0.0132064,-0.1,-0.394255,0.0,0.21413,0.0553934,-0.232682,0.0414887,0.0,0.130187
2.14398,0.323701,0.243018,0.136933,0.022546,-0.0323301,0.0838909,-0.0526429,-0.0431909,0.0129751,-0.1,-0.394332,0.0,0.21386,0.0552539,-0.232682,0.0414493,0.0,0.0860781
2.12737,0.322907,0.242025,0.137116,0.0223093,-0.0323846,0.0838111,-0.0524321,-0.0431551,0.0127438,-0.1,-0.39441,0.0,0.213594,0.0551178,-0.232682,0.04141,0.0,0.0592681
2.11076,0.322124,0.241056,0.13729,0.0220761,-0.0324391,0.0837314,-0.0522212,-0.0431194,0.0125126,-0.1,-0.394487,0.0,0.213332,0.0549834,-0.232682,0.0413706,0.0,0.0431769
2.09409,0.321346,0.24011,0.137457,0.0218462,-0.0324937,0.0836516,-0.0520104,-0.0430836,0.0122813,-0.1,-0.394564,0.0,0.21307,0.0548498,-0.232682,0.0413312,0.0,0.0322656
2.07735,0.320569,0.239187,0.137615,0.0216195,-0.0325482,0.0835718,-0.0517995,-0.0430479,0.01205,-0.1,-0.394642,0.0,0.212809,0.0547166,-0.232682,0.0412918,0.0,0.025655
2.06054,0.319794,0.238288,0.137766,0.0213961,-0.0326028,0.0834921,-0.0515886,-0.0430121,0.0118188,-0.1,-0.394719,0.0,0.212549,0.0545835,-0.232682,0.0412524,0.0,0.0725287
2.04357,0.318994,0.237412,0.137907,0.0211754,-0.0326573,0.0834123,-0.0513778,-0.0429764,0.0115875,-0.1,-0.394796,0.0,0.212281,0.0544463,-0.232682,0.041213,0.0,0.146252
2.02646,0.318159,0.236559,0.138037,0.0209571,-0.0327118,0.0833325,-0.0511669,-0.0429406,0.0113562,-0.1,-0.394873,0.0,0.212002,0.054303,-0.232682,0.0411736,0.0,0.181191
2.00944,0.317307,0.235728,0.138159,0.0207415,-0.0327664,0.0832525,-0.0509561,-0.0429049,0.0111246,-0.1,-0.394951,0.0,0.211719,0.0541568,-0.232682,0.0411341,0.0,0.190562
1.99264,0.316452,0.23492,0.138275,0.0205289,-0.0328209,0.0831719,-0.0507453,-0.0428691,0.0108922,-0.1,-0.395028,0.0,0.211434,0.0540101,-0.232682,0.0410943,0.0,0.174151
1.97609,0.315604,0.234135,0.138387,0.0203192,-0.0328755,0.083091,-0.0505345,-0.0428334,0.0106593,-0.1,-0.395105,0.0,0.211152,0.0538647,-0.232682,0.0410543,0.0,0.130187
1.95979,0.314776,0.233371,0.138496,0.0201126,-0.03293,0.0830101,-0.0503238,-0.0427976,0.0104265,-0.1,-0.395182,0.0,0.210875,0.0537227,-0.232682,0.0410143,0.0,0.0860781
1.94361,0.313968,0.23263,0.138603,0.0199091,-0.0329846,0.0829292,-0.050113,-0.0427618,0.0101937,-0.1,-0.395259,0.0,0.210603,0.053584,-0.232682,0.0409743,0.0,0.0592681
1.92743,0.313169,0.231911,0.138708,0.0197086,-0.0330391,0.0828484,-0.0499023,-0.042726,0.00996083,-0.1,-0.395336,0.0,0.210334,0.053447,-0.232682,0.0409343,0.0,0.0431769
1.91117,0.312375,0.231213,0.138809,0.0195109,-0.0330937,0.0827675,-0.0496915,-0.0426903,0.009728,-0.1,-0.395413,0.0,0.210067,0.0533107,-0.232682,0.0408943,0.0,0.0322656
1.89483,0.311583,0.230537,0.138907,0.0193159,-0.0331482,0.0826866,-0.0494808,-0.0426545,0.00949517,-0.1,-0.39549,0.0,0.2098,0.0531749,-0.232682,0.0408544,0.0,0.025655
1.87841,0.310792,0.229882,0.139002,0.0191236,-0.0332028,0.0826057,-0.04927,-0.0426187,0.00926233,-0.1,-0.395567,0.0,0.209532,0.0530392,-0.232682,0.0408144,0.0,0.0725287
1.86182,0.309977,0.229248,0.139092,0.0189335,-0.0332573,0.0825248,-0.0490593,-0.042583,0.0090295,-0.1,-0.395644,0.0,0.209258,0.0528994,-0.232682,0.0407744,0.0,0.146252
1.84509,0.309127,0.228635,0.139174,0.0187455,-0.0333119,0.0824441,-0.0488485,-0.0425472,0.00879698,-0.1,-0.395721,0.0,0.208974,0.0527535,-0.232682,0.0407345,0.0,0.181191
1.82846,0.30826,0.228043,0.139251,0.0185598,-0.0333664,0.0823638,-0.0486378,-0.0425115,0.00856508,-0.1,-0.395798,0.0,0.208684,0.0526048,-0.232682,0.0406948,0.0,0.190562
1.81236,0.307389,0.227472,0.139326,0.0183766,-0.033421,0.0822837,-0.048427,-0.0424757,0.00833348,-0.1,-0.395875,0.0,0.208393,0.0524555,-0.232682,0.0406552,0.0,0.174151
1.79712,0.306526,0.226921,0.139399,0.0181958,-0.0334756,0.0822036,-0.0482163,-0.04244,0.00810189,-0.1,-0.395952,0.0,0.208104,0.0523076,-0.232682,0.0406157,0.0,0.130187
1.78268,0.305683,0.22639,0.139472,0.0180177,-0.0335301,0.0821235,-0.0480055,-0.0424043,0.00787029,-0.1,-0.396029,0.0,0.207821,0.0521628,-0.232682,0.0405761,0.0,0.0860781
1.76891,0.304857,0.225879,0.139546,0.0178422,-0.0335847,0.0820434,-0.0477948,-0.0423686,0.0076387,-0.1,-0.396106,0.0,0.207542,0.0520212,-0.232682,0.0405365,0.0,0.0592681
1.75565,0.30404,0.225388,0.13962,0.0176691,-0.0336392,0.0819633,-0.047584,-0.0423329,0.00740711,-0.1,-0.396183,0.0,0.207267,0.0518811,-0.232682,0.0404969,0.0,0.0431769
1.74281,0.303226,0.224917,0.139692,0.0174984,-0.0336938,0.0818832,-0.0473733,-0.0422972,0.00717551,-0.1,-0.39626,0.0,0.206991,0.0517415,-0.232682,0.0404573,0.0,0.0322656
1.73038,0.302413,0.224466,0.139763,0.01733,-0.0337483,0.0818031,-0.0471625,-0.0422614,0.00694392,-0.1,-0.396337,0.0,0.206716,0.0516021,-0.232682,0.0404177,0.0,0.025655
1.71836,0.301599,0.224034,0.139833,0.0171639,-0.0338029,0.081723,-0.0469518,-0.0422257,0.00671232,-0.1,-0.396414,0.0,0.206441,0.0514625,-0.232682,0.0403782,0.0,0.0725287
1.70663,0.300759,0.223621,0.139899,0.0169996,-0.0338574,0.081643,-0.046741,-0.04219,0.00648079,-0.1,-0.396491,0.0,0.206158,0.0513186,-0.232682,0.0403386,0.0,0.146252
1.69523,0.299883,0.223228,0.139958,0.016837,-0.033912,0.0815631,-0.0465303,-0.0421543,0.00624937,-0.1,-0.396568,0.0,0.205863,0.0511683,-0.232682,0.0402992,0.0,0.181191
1.68438,0.298988,0.222853,0.140014,0.0166763,-0.0339665,0.0814833,-0.0463196,-0.0421186,0.006018,-0.1,-0.396645,0.0,0.205563,0.0510148,-0.232682,0.0402598,0.0,0.190562
1.67419,0.298087,0.222497,0.140069,0.0165176,-0.0340211,0.0814036,-0.0461088,-0.0420828,0.00578664,-0.1,-0.396722,0.0,0.205262,0.0508603,-0.232682,0.0402204,0.0,0.174151
1.66469,0.297192,0.22216,0.140123,0.0163609,-0.0340756,0.0813238,-0.0458981,-0.0420471,0.00555528,-0.1,-0.396799,0.0,0.204961,0.0507068,-0.232682,0.040181,0.0,0.130187
1.65584,0.296313,0.221841,0.140178,0.0162065,-0.0341302,0.081244,-0.0456873,-0.0420114,0.00532392,-0.1,-0.396876,0.0,0.204666,0.0505561,-0.232682,0.0401416,0.0,0.0860781
1.64754,0.29545,0.22154,0.140234,0.0160543,-0.0341847,0.0811643,-0.0454766,-0.0419757,0.00509256,-0.1,-0.396953,0.0,0.204374,0.0504082,-0.232682,0.0401022,0.0,0.0592681
1.63962,0.294595,0.221258,0.140291,0.0159042,-0.0342393,0.0810845,-0.0452658,-0.04194,0.00486119,-0.1,-0.397029,0.0,0.204085,0.0502615,-0.232682,0.0400628,0.0,0.0431769
1.63203,0.293741,0.220994,0.140348,0.0157559,-0.0342938,0.0810047,-0.0450551,-0.0419043,0.00462983,-0.1,-0.397106,0.0,0.203796,0.0501151,-0.232682,0.0400235,0.0,0.0322656
1.62476,0.292886,0.220747,0.140404,0.0156096,-0.0343484,0.080925,-0.0448444,-0.0418685,0.00439847,-0.1,-0.397183,0.0,0.203507,0.0499686,-0.232682,0.0399841,0.0,0.025655
1.61781,0.292029,0.220518,0.140459,0.0154652,-0.0344029,0.080845,-0.0446336,-0.0418328,0.00416699,-0.1,-0.39726,0.0,0.203217,0.0498216,-0.232682,0.0399446,0.0,0.0725287
1.61108,0.291146,0.220307,0.14051,0.0153223,-0.0344575,0.0807647,-0.0444229,-0.0417971,0.00393528,-0.1,-0.397336,0.0,0.202919,0.0496703,-0.232682,0.0399049,0.0,0.146252
1.6046,0.290226,0.220113,0.140556,0.0151808,-0.034512,0.0806843,-0.0442121,-0.0417613,0.00370346,-0.1,-0.397413,0.0,0.202609,0.0495125,-0.232682,0.0398651,0.0,0.181191
1.5986,0.289286,0.219936,0.140599,0.0150408,-0.0345665,0.0806038,-0.0440014,-0.0417255,0.00347164,-0.1,-0.397489,0.0,0.202294,0.0493514,-0.232682,0.0398253,0.0,0.190562
1.59321,0.28834,0.219776,0.140641,0.0149026,-0.034621,0.0805234,-0.0437906,-0.0416898,0.00323981,-0.1,-0.397566,0.0,0.201976,0.0491892,-0.232682,0.0397856,0.0,0.174151
1.58844,0.287398,0.219633,0.140683,0.014766,-0.0346755,0.0804429,-0.0435799,-0.041654,0.00300799,-0.1,-0.397642,0.0,0.20166,0.0490278,-0.232682,0.0397458,0.0,0.130187
1.58426,0.286473,0.219507,0.140726,0.0146314,-0.03473,0.0803624,-0.0433691,-0.0416183,0.00277616,-0.1,-0.397718,0.0,0.201348,0.0488691,-0.232682,0.039706,0.0,0.0860781
1.58055,0.285562,0.219397,0.140771,0.0144986,-0.0347845,0.0802831,-0.0431585,-0.0415826,0.00254606,-0.1,-0.397795,0.0,0.20104,0.0487131,-0.232682,0.0396668,0.0,0.0592681
1.57718,0.284659,0.219304,0.140817,0.0143675,-0.0348391,0.0802041,-0.0429479,-0.0415469,0.00231612,-0.1,-0.397872,0.0,0.200734,0.0485582,-0.232682,0.0396278,0.0,0.0431769
1.57376,0.283756,0.219234,0.140863,0.014238,-0.0348938,0.0801235,-0.0427369,-0.0415112,0.00208371,-0.1,-0.397949,0.0,0.200429,0.0484035,-0.232682,0.039588,0.0,0.0322656
1.57014,0.282853,0.219178,0.140908,0.0141102,-0.0349347,0.0800632,-0.0425786,-0.0414845,0.00190989,-0.1,-0.398007,0.0,0.200123,0.0482487,-0.232682,0.0395581,0.0,0.025655
1.56663,0.281948,0.219132,0.140953,0.0139839,-0.0349483,0.0800435,-0.0425259,-0.0414756,0.00185274,-0.1,-0.398026,0.0,0.199816,0.0480935,-0.232682,0.0395484,0.0,0.0725287
1.5631,0.281075,0.219097,0.140994,0.0138589,-0.0349483,0.0800435,-0.0425259,-0.0414756,0.00185274,-0.1,-0.398026,0.0,0.199537,0.0479439,-0.232682,0.0395484,0.0,0.146252
1.55942,0.280275,0.219062,0.141029,0.0137351,-0.0349483,0.0800435,-0.0425259,-0.0414756,0.00185274,-0.1,-0.398026,0.0,0.199298,0.0478068,-0.232682,0.0395484,0.0,0.181191
1.55584,0.279553,0.219027,0.141061,0.0136125,-0.0349483,0.0800435,-0.0425259,-0.0414756,0.00185274,-0.1,-0.398026,0.0,0.199082,0.0476832,-0.232682,0.0395484,0.0,0.190562
1.55246,0.278913,0.218992,0.14109,0.0134914,-0.0349483,0.0800435,-0.0425259,-0.0414756,0.00185274,-0.1,-0.398026,0.0,0.19889,0.0475735,-0.232682,0.0395484,0.0,0.174151
1.5493,0.278356,0.218958,0.141119,0.0133718,-0.0349483,0.0800435,-0.0425259,-0.0414756,0.00185274,-0.1,-0.398026,0.0,0.198723,0.047478,-0.232682,0.0395484,0.0,0.130187
