NAmerica,S&CAmerica,Europe,NA&ME,Africa,FSU,China,S&SEAsia,PCDV
0.0227675,0.0,0.029075,0.001505,0.0,0.0396,0.0091,0.0,0.012
0.0234056,0.0,0.0292563,0.00150875,0.0,0.0396,0.0091,0.0,0.012
0.0240438,0.0,0.0294375,0.0015125,0.0,0.0396,0.0091,0.0,0.012
0.0246819,0.0,0.0296187,0.00151625,0.0,0.0396,0.0091,0.0,0.012
0.02532,0.0,0.0298,0.00152,0.0,0.0396,0.0091,0.0,0.012
0.0259581,0.0,0.0299812,0.00152375,0.0,0.0396,0.0091,0.0,0.012
0.0265963,0.0,0.0301625,0.0015275,0.0,0.0396,0.0091,0.0,0.012
0.0272344,0.0,0.0303438,0.00153125,0.0,0.0396,0.0091,0.0,0.012
0.0278725,0.0,0.030525,0.001535,0.0,0.0396,0.0091,0.0,0.012
0.0285106,0.0,0.0307062,0.00153875,0.0,0.0396,0.0091,0.0,0.012
0.0291488,0.0,0.0308875,0.0015425,0.0,0.0396,0.0091,0.0,0.012
0.0297869,0.0,0.0310687,0.00154625,0.0,0.0396,0.0091,0.0,0.012
0.030425,0.0,0.03125,0.00155,0.0,0.0396,0.0091,0.0,0.012
0.0310631,0.0,0.0314313,0.00155375,0.0,0.0396,0.0091,0.0,0.012
0.0317012,0.0,0.0316125,0.0015575,0.0,0.0396,0.0091,0.0,0.012
0.0323394,0.0,0.0317938,0.00156125,0.0,0.0396,0.0091,0.0,0.012
0.0329775,0.0,0.031975,0.001565,0.0,0.0396,0.0091,0.0,0.012
0.0336156,0.0,0.0321563,0.00156875,0.0,0.0396,0.0091,0.0,0.012
0.0342537,0.0,0.0323375,0.0015725,0.0,0.0396,0.0091,0.0,0.012
0.0348919,0.0,0.0325187,0.00157625,0.0,0.0396,0.0091,0.0,0.012
0.03553,0.0,0.0327,0.00158,0.0,0.0396,0.0091,0.0,0.012
0.0361681,0.0,0.0328812,0.00158375,0.0,0.0396,0.0091,0.0,0.012
0.0368063,0.0,0.0330625,0.0015875,0.0,0.0396,0.0091,0.00206,0.012
0.0374444,0.0,0.0332437,0.00159125,0.0,0.0396,0.0091,0.02565,0.012
0.0380825,0.0,0.033425,0.001595,0.0,0.0396,0.0091,0.02565,0.012
0.0387206,0.0,0.0336062,0.00159875,0.0,0.0396,0.0091,0.02567,0.012
0.0393587,0.0,0.0337875,0.0016025,0.0,0.0396,0.0091,0.02568,0.012
0.0399969,0.0,0.0339688,0.00160625,0.0,0.0396,0.0091,0.02568,0.012
0.040635,0.0,0.03415,0.00161,0.0,0.0396,0.0091,0.02569,0.012
0.0412731,0.0,0.0343313,0.00161375,0.0,0.0396,0.0091,0.02569,0.012
0.0419113,0.0,0.0345125,0.0016175,0.0,0.0396,0.0091,0.02571,0.012
0.0425494,0.0,0.0346938,0.00162125,0.0,0.0396,0.0091,0.02571,0.012
0.0431875,0.0,0.034875,0.001625,0.0,0.0396,0.024,0.02572,0.012
0.0438256,0.0,0.0350562,0.00162875,0.0,0.0396,0.024,0.02572,0.012
0.0444637,0.0,0.0352375,0.0016325,0.0,0.0396,0.024,0.02573,0.012
0.0451019,0.0,0.0354187,0.00163625,0.0,0.0396,0.024,0.02574,0.012
0.04574,0.0,0.0356,0.00164,0.0,0.0396,0.024,0.02575,0.012
0.0463781,0.0,0.0357812,0.00164375,0.0,0.0396,0.024,0.02575,0.012
0.0470163,0.0,0.0359625,0.0016475,0.0,0.0396,0.024,0.02576,0.012
0.0476544,0.0,0.0361437,0.00165125,0.0,0.0396,0.024,0.02576,0.012
0.0482925,0.0,0.036325,0.001655,0.0,0.0396,0.024,0.02578,0.012
0.0489306,0.0,0.0365063,0.00165875,0.0,0.0396,0.024,0.02579,0.012
0.0495687,0.0,0.0366875,0.0016625,0.0,0.0396,0.024,0.02579,0.012
0.0502069,0.0,0.0368688,0.00166625,0.0,0.0396,0.024,0.0258,0.012
0.050845,0.0,0.03705,0.00167,0.0,0.0396,0.024,0.0258,0.012
0.0514831,0.0,0.0372313,0.00167375,0.0,0.0396,0.024,0.02582,0.012
0.0521213,0.0,0.0374125,0.0016775,0.0,0.0396,0.024,0.02582,0.012
0.0527594,0.0,0.0375937,0.00168125,0.0,0.0396,0.024,0.02583,0.012
0.0533975,0.0,0.037775,0.001685,0.0,0.0396,0.024,0.02583,0.012
0.0540356,0.0,0.0379562,0.00168875,0.0,0.0396,0.024,0.02584,0.012
0.0546737,0.0,0.0381375,0.0016925,0.0,0.0396,0.024,0.02585,0.012
0.0553119,0.0,0.0383187,0.00169625,0.0,0.0396,0.024,0.02586,0.012
0.05595,0.0,0.0385,0.0017,0.0,0.0396,0.024,0.02586,0.012
0.0565881,0.0,0.0386813,0.00170375,0.0,0.0396,0.024,0.02587,0.012
0.0572263,0.0,0.0388625,0.0017075,0.0,0.0396,0.024,0.02588,0.012
0.0578644,0.0,0.0390438,0.00171125,0.0,0.0396,0.024,0.02589,0.012
0.0585025,0.0,0.039225,0.001715,0.0,0.0396,0.024,0.0259,0.012
0.0591406,0.0,0.0394063,0.00171875,0.0,0.0396,0.024,0.0259,0.012
0.0597787,0.0,0.0395875,0.0017225,0.0,0.0396,0.024,0.02591,0.012
0.0604169,0.0,0.0397688,0.00172625,0.0,0.0396,0.024,0.02591,0.012
0.061055,0.0,0.03995,0.00173,0.0,0.0396,0.024,0.02593,0.012
0.0616931,0.0,0.0401312,0.00173375,0.0,0.0396,0.024,0.02593,0.012
0.0623313,0.0,0.0403125,0.0017375,0.0,0.0396,0.024,0.02594,0.012
0.0629694,0.0,0.0404937,0.00174125,0.0,0.0396,0.024,0.02594,0.012
0.0636075,0.0,0.040675,0.001745,0.0,0.0396,0.024,0.02595,0.012
0.0642456,0.0,0.0408562,0.00174875,0.0,0.0396,0.024,0.02596,0.012
0.0648838,0.0,0.0410375,0.0017525,0.0,0.0396,0.024,0.02597,0.012
0.0655219,0.0,0.0412188,0.00175625,0.0,0.0396,0.024,0.02598,0.012
0.06616,0.0,0.0414,0.00176,0.0,0.0396,0.024,0.02598,0.012
0.0667981,0.0,0.0415813,0.00176375,0.0,0.0396,0.024,0.02599,0.012
0.0674362,0.0,0.0417625,0.0017675,0.0,0.0396,0.024,0.026,0.012
0.0680744,0.0,0.0419438,0.00177125,0.0,0.0396,0.024,0.02601,0.012
0.0687125,0.000717,0.042125,0.001775,0.0,0.0396,0.024,0.02601,0.012
0.0693506,0.000717,0.0423063,0.00177875,0.0,0.0396,0.024,0.02602,0.012
0.0699887,0.000896,0.0424875,0.0017825,0.0,0.0396,0.024,0.02613,0.012
0.0706269,0.000896,0.0426687,0.00178625,0.0,0.0396,0.024,0.02626,0.012
0.071265,0.000896,0.04285,0.00179,0.0,0.0396,0.024,0.02637,0.012
0.0719031,0.000896,0.0430312,0.00179375,0.0,0.0396,0.024,0.0265,0.012
0.0725413,0.000896,0.0432125,0.0017975,0.0,0.0396,0.024,0.02661,0.012
0.0731794,0.000896,0.0433937,0.00180125,0.0,0.0396,0.024,0.02673,0.012
0.0738175,0.000896,0.043575,0.001805,0.0,0.0396,0.024,0.02686,0.012
0.0744556,0.000896,0.0437563,0.00180875,0.0,0.0396,0.024,0.02697,0.012
0.0750938,0.000896,0.0439375,0.0018125,0.0,0.0396,0.024,0.02709,0.012
0.0757319,0.000896,0.0441188,0.00181625,0.0,0.0396,0.024,0.0272,0.012
0.07637,0.000896,0.0443,0.00182,0.0,0.0396,0.024,0.02734,0.012
0.0770081,0.000896,0.0444813,0.00182375,0.0,0.0396,0.024,0.02746,0.012
0.0776462,0.000896,0.0446625,0.0018275,0.0,0.0396,0.024,0.02758,0.012
0.0782844,0.000896,0.0448437,0.00183125,0.0,0.0396,0.024,0.02769,0.012
0.0789225,0.000896,0.045025,0.001835,0.0,0.0396,0.024,0.02781,0.012
0.0795606,0.000896,0.0452062,0.00183875,0.0,0.0396,0.024,0.02792,0.012
0.0801987,0.000896,0.0453875,0.0018425,0.0,0.0396,0.024,0.02805,0.012
0.0808369,0.000896,0.0455687,0.00184625,0.0,0.0396,0.024,0.02817,0.012
0.081475,0.000896,0.04575,0.00185,0.0,0.0396,0.024,0.02829,0.012
0.0821131,0.000896,0.0459312,0.00185375,0.0,0.0396,0.024,0.0284,0.012
0.0827513,0.000896,0.0461125,0.0018575,0.0,0.0396,0.024,0.02852,0.012
0.0833894,0.000896,0.0462938,0.00186125,0.0,0.0396,0.024,0.02865,0.012
0.0840275,0.000896,0.046475,0.001865,0.0,0.0396,0.024,0.02877,0.012
0.0846656,0.000896,0.0466563,0.00186875,0.0,0.0396,0.024,0.02889,0.012
0.0853038,0.000896,0.0468375,0.0018725,0.0,0.0396,0.024,0.02901,0.012
0.0859419,0.000896,0.0470188,0.00187625,0.0,0.0396,0.024,0.02913,0.012
0.08658,0.000896,0.0472,0.00188,0.0,0.0396,0.024,0.02925,0.012
0.0872181,0.000896,0.0473812,0.00188375,0.0,0.0396,0.024,0.02937,0.012
0.0878562,0.000896,0.0475625,0.0018875,0.0,0.0396,0.024,0.02948,0.012
0.0884944,0.000896,0.0477437,0.00189125,0.0,0.0396,0.024,0.0296,0.012
0.0891325,0.000896,0.047925,0.001895,0.0,0.0396,0.024,0.02971,0.012
0.0897706,0.000896,0.0481062,0.00189875,0.0,0.0396,0.024,0.02985,0.012
0.0904087,0.000896,0.0482875,0.0019025,0.0,0.0396,0.024,0.02996,0.012
0.0910469,0.000896,0.0484687,0.00190625,0.0,0.0396,0.024,0.03008,0.012
0.091685,0.000896,0.04865,0.00191,0.0,0.0396,0.024,0.03021,0.012
0.0923231,0.000896,0.0488313,0.00191375,0.0,0.0396,0.024,0.03032,0.012
0.0929613,0.000896,0.0490125,0.0019175,0.0,0.0396,0.024,0.03045,0.012
0.0935994,0.000896,0.0491938,0.00192125,0.0,0.0396,0.024,0.03056,0.012
0.0942375,0.000896,0.049375,0.001925,0.0,0.0396,0.024,0.03069,0.012
0.0948756,0.000896,0.0495563,0.00192875,0.0,0.0396,0.024,0.0308,0.012
0.0955138,0.000896,0.0497375,0.0019325,0.0,0.0396,0.024,0.03092,0.012
0.0961519,0.000896,0.0499187,0.00193625,0.0,0.0396,0.024,0.03104,0.012
0.09679,0.000896,0.0501,0.00194,0.0,0.0396,0.024,0.03116,0.012
0.0974281,0.000896,0.0502812,0.00194375,0.0,0.0396,0.024,0.03127,0.012
0.0980662,0.000896,0.0504625,0.0019475,0.0,0.0396,0.024,0.03139,0.012
0.0987044,0.000896,0.0506437,0.00195125,0.0,0.0396,0.024,0.03151,0.012
0.0993425,0.000896,0.050825,0.001955,0.0,0.0396,0.024,0.03165,0.012
0.0999806,0.000896,0.0510063,0.00195875,0.0,0.0396,0.024,0.03177,0.012
0.100619,0.000896,0.0511875,0.0019625,0.0,0.0396,0.024,0.03188,0.012
0.101257,0.000896,0.0513688,0.00196625,0.0,0.0882,0.024,0.03212,0.012
0.101895,0.000896,0.05155,0.00197,0.0,0.0882,0.024,0.03236,0.012
0.102533,0.000896,0.0517313,0.00197375,0.0,0.0882,0.024,0.03258,0.012
0.103171,0.000896,0.0519125,0.0019775,0.0,0.0882,0.024,0.03282,0.012
0.103809,0.000896,0.0520938,0.00198125,0.0,0.0882,0.024,0.03306,0.012
0.104447,0.000896,0.052275,0.001985,0.0,0.0882,0.024,0.0333,0.012
0.105086,0.000896,0.0524562,0.00198875,0.0,0.0882,0.024,0.03354,0.012
0.105724,0.000896,0.0526375,0.0019925,0.0,0.0882,0.024,0.03376,0.012
0.106362,0.000896,0.0528187,0.00199625,0.0,0.0882,0.024,0.034,0.012
0.107,0.000896,0.053,0.002,0.0,0.0882,0.024,0.03424,0.013
0.108533,0.000896,0.0533333,0.002,0.0,0.0882,0.024,0.03448,0.013
0.110067,0.000896,0.0536667,0.002,0.0,0.0882,0.024,0.03472,0.013
0.1116,0.000896,0.054,0.002,0.0,0.0882,0.024,0.03494,0.013
0.113133,0.000896,0.0543333,0.002,0.0,0.0882,0.024,0.03518,0.013
0.114667,0.000896,0.0546667,0.002,0.0,0.0882,0.024,0.03542,0.013
0.1162,0.000896,0.055,0.002,0.0,0.0882,0.024,0.03566,0.013
0.117733,0.000896,0.0553333,0.002,0.0,0.0882,0.024,0.0359,0.013
0.119267,0.000896,0.0556667,0.002,0.0,0.0882,0.024,0.03612,0.013
0.1208,0.000896,0.056,0.002,0.0,0.0882,0.024,0.03636,0.013
0.122333,0.000896,0.0563333,0.002,0.0,0.0882,0.024,0.0366,0.013
0.123867,0.000896,0.0566667,0.002,0.0,0.0882,0.024,0.03684,0.013
0.1254,0.000896,0.057,0.002,0.0,0.0882,0.024,0.03708,0.013
0.126933,0.000896,0.0573333,0.002,0.0,0.0882,0.024,0.0373,0.013
0.128467,0.000896,0.0576667,0.002,0.0,0.0882,0.024,0.03754,0.013
0.13,0.001434,0.058,0.002,0.0,0.0882,0.024,0.03778,0.017
0.12992,0.001434,0.05852,0.00204,0.0,0.0882,0.024,0.03803,0.017
0.12984,0.001434,0.05904,0.00208,0.0,0.0882,0.024,0.03828,0.017
0.12976,0.001434,0.05956,0.00212,0.0,0.0882,0.024,0.03854,0.017
0.12968,0.001434,0.06008,0.00216,0.0,0.0882,0.024,0.03879,0.017
0.1296,0.001434,0.0606,0.0022,0.0,0.0882,0.024,0.03904,0.017
0.12952,0.001434,0.06112,0.00224,0.0,0.0882,0.024,0.03929,0.017
0.12944,0.001434,0.06164,0.00228,0.0,0.0882,0.024,0.03954,0.017
0.12936,0.001434,0.06216,0.00232,0.0,0.0882,0.024,0.0398,0.017
0.12928,0.001434,0.06268,0.00236,0.0,0.0882,0.024,0.04005,0.017
0.1292,0.001434,0.0632,0.0024,0.0,0.0882,0.024,0.0403,0.017
0.12912,0.001434,0.06372,0.00244,0.0,0.0882,0.024,0.04055,0.017
0.12904,0.001434,0.06424,0.00248,0.0,0.0882,0.024,0.0408,0.017
0.12896,0.001434,0.06476,0.00252,0.0,0.0882,0.024,0.04106,0.017
0.12888,0.001434,0.06528,0.00256,0.0,0.0882,0.024,0.04131,0.017
0.1288,0.001434,0.0658,0.0026,0.0,0.0882,0.024,0.04156,0.017
0.12872,0.001434,0.06632,0.00264,0.0,0.0882,0.024,0.04181,0.017
0.12864,0.001434,0.06684,0.00268,0.0,0.0882,0.024,0.04206,0.017
0.12856,0.001434,0.06736,0.00272,0.0,0.0882,0.024,0.04232,0.017
0.12848,0.001434,0.06788,0.00276,0.0,0.0882,0.024,0.04257,0.017
0.1284,0.001434,0.0684,0.0028,0.0,0.0882,0.024,0.04282,0.017
0.12832,0.001434,0.06892,0.00284,0.0,0.0882,0.024,0.04307,0.017
0.12824,0.001434,0.06944,0.00288,0.0,0.0882,0.024,0.04332,0.017
0.12816,0.001434,0.06996,0.00292,0.0,0.0882,0.024,0.04358,0.017
0.12808,0.001434,0.07048,0.00296,0.0,0.0882,0.024,0.04383,0.017
0.128,0.003406,0.071,0.003,0.0,0.0882,0.026,0.04408,0.023
0.12824,0.003406,0.07172,0.003,0.0,0.0882,0.026,0.04442,0.023
0.12848,0.003406,0.07244,0.003,0.0,0.0882,0.026,0.04477,0.023
0.12872,0.003406,0.07316,0.003,0.0,0.0882,0.026,0.0451,0.023
0.12896,0.003406,0.07388,0.003,0.0,0.0882,0.026,0.04545,0.023
0.1292,0.003406,0.0746,0.003,0.0,0.0882,0.026,0.04579,0.023
0.12944,0.003406,0.07532,0.003,0.0,0.0882,0.026,0.04614,0.023
0.12968,0.003406,0.07604,0.003,0.0,0.0882,0.026,0.04648,0.023
0.12992,0.003406,0.07676,0.003,0.0,0.0882,0.026,0.04681,0.023
0.13016,0.003406,0.07748,0.003,0.0,0.0882,0.026,0.04716,0.023
0.1304,0.003406,0.0782,0.003,0.0,0.0882,0.026,0.0475,0.023
0.13064,0.003406,0.07892,0.003,0.0,0.0882,0.026,0.04785,0.023
0.13088,0.003406,0.07964,0.003,0.0,0.0882,0.026,0.04819,0.023
0.13112,0.003406,0.08036,0.003,0.0,0.0882,0.026,0.04853,0.023
0.13136,0.003406,0.08108,0.003,0.0,0.1163,0.026,0.04887,0.023
0.1316,0.003406,0.0818,0.003,0.0,0.1163,0.026,0.04921,0.023
0.13184,0.003406,0.08252,0.003,0.0,0.1163,0.026,0.04956,0.023
0.13208,0.003406,0.08324,0.003,0.0,0.1163,0.026,0.0499,0.023
0.13232,0.003406,0.08396,0.003,0.0,0.1163,0.026,0.05024,0.023
0.13256,0.003406,0.08468,0.003,0.0,0.1163,0.026,0.05058,0.023
0.1328,0.003406,0.0854,0.003,0.0,0.1163,0.026,0.05093,0.023
0.13304,0.003406,0.08612,0.003,0.0,0.1163,0.026,0.05127,0.023
0.13328,0.003406,0.08684,0.003,0.0,0.1163,0.026,0.05162,0.023
0.13352,0.003406,0.08756,0.003,0.0,0.1163,0.026,0.05195,0.023
0.13376,0.003406,0.08828,0.003,0.0,0.1163,0.026,0.05229,0.023
0.134,0.006813,0.089,0.003,0.0,0.1163,0.03,0.05264,0.03
0.13328,0.006813,0.08876,0.00308,0.0,0.1163,0.03,0.05344,0.03
0.13256,0.006813,0.08852,0.00316,0.0,0.1163,0.03,0.05425,0.03
0.13184,0.006813,0.08828,0.00324,0.0,0.1163,0.03,0.05506,0.03
0.13112,0.006813,0.08804,0.00332,0.0,0.1163,0.03,0.05587,0.03
0.1304,0.006813,0.0878,0.0034,0.0,0.1163,0.03,0.05667,0.03
0.12968,0.006813,0.08756,0.00348,0.0,0.1163,0.03,0.05747,0.03
0.12896,0.006813,0.08732,0.00356,0.0,0.1163,0.03,0.05828,0.03
0.12824,0.006813,0.08708,0.00364,0.0,0.0925,0.03,0.05909,0.03
0.12752,0.006813,0.08684,0.00372,0.0,0.0925,0.03,0.0599,0.03
0.1268,0.006813,0.0866,0.0038,0.0,0.0925,0.03,0.0607,0.03
0.12608,0.006813,0.08636,0.00388,0.0,0.0925,0.03,0.06151,0.03
0.12536,0.006813,0.08612,0.00396,0.0,0.0925,0.03,0.06231,0.03
0.12464,0.006813,0.08588,0.00404,0.0,0.0925,0.03,0.06313,0.03
0.12392,0.006813,0.08564,0.00412,0.0,0.0925,0.03,0.06393,0.03
0.1232,0.006813,0.0854,0.0042,0.0,0.0925,0.03,0.06473,0.03
0.12248,0.006813,0.08516,0.00428,0.0,0.0925,0.03,0.06554,0.03
0.12176,0.006813,0.08492,0.00436,0.0,0.0925,0.03,0.06634,0.03
0.12104,0.006813,0.08468,0.00444,0.0,0.0925,0.03,0.06716,0.03
0.12032,0.006813,0.08444,0.00452,0.0,0.0925,0.03,0.06796,0.03
0.1196,0.006813,0.0842,0.0046,0.0,0.0925,0.03,0.06877,0.03
0.11888,0.006813,0.08396,0.00468,0.0,0.1229,0.03,0.06957,0.03
0.11816,0.006813,0.08372,0.00476,0.0,0.1229,0.03,0.07038,0.03
0.11744,0.006813,0.08348,0.00484,0.0,0.1229,0.03,0.07119,0.03
0.11672,0.006813,0.08324,0.00492,0.0,0.1229,0.03,0.07199,0.03
0.116,0.0208,0.083,0.005,0.0,0.1229,0.032,0.0728,0.028
0.11685,0.0208,0.08375,0.0052,0.0,0.1229,0.032,0.07559,0.028
0.1177,0.0208,0.0845,0.0054,0.0,0.1229,0.032,0.07839,0.028
0.11855,0.0208,0.08525,0.0056,0.0,0.1229,0.032,0.08118,0.028
0.1194,0.0208,0.086,0.0058,0.0,0.1229,0.032,0.08397,0.028
0.12025,0.0208,0.08675,0.006,0.0,0.1229,0.032,0.08677,0.028
0.1211,0.0208,0.0875,0.0062,0.0,0.1229,0.032,0.08956,0.028
0.12195,0.0208,0.08825,0.0064,0.0,0.1229,0.032,0.09235,0.028
0.1228,0.0208,0.089,0.0066,0.0,0.1229,0.032,0.09515,0.028
0.12365,0.0208,0.08975,0.0068,0.0,0.1229,0.032,0.09794,0.028
0.1245,0.0208,0.0905,0.007,0.0,0.1229,0.032,0.10073,0.028
0.12535,0.0208,0.09125,0.0072,0.0,0.1266,0.032,0.10362,0.028
0.1262,0.0208,0.092,0.0074,0.0,0.1266,0.032,0.10647,0.028
0.12705,0.0208,0.09275,0.0076,0.0,0.1266,0.032,0.10931,0.028
0.1279,0.0208,0.0935,0.0078,0.0,0.1266,0.032,0.11223,0.028
0.12875,0.0208,0.09425,0.008,0.0,0.1266,0.032,0.11523,0.028
0.1296,0.0208,0.095,0.0082,0.0,0.1266,0.032,0.11822,0.028
0.13045,0.0208,0.09575,0.0084,0.0,0.1266,0.032,0.12134,0.028
0.1313,0.0208,0.0965,0.0086,0.0,0.1266,0.032,0.12451,0.028
0.13215,0.0208,0.09725,0.0088,0.0,0.1266,0.032,0.12776,0.028
0.133,0.0208,0.098,0.009,0.0,0.1266,0.054,0.131,0.025
0.1342,0.0208,0.0972,0.0092,0.0,0.1218,0.054,0.13435,0.025
0.1354,0.0208,0.0964,0.0094,0.0,0.1218,0.054,0.13762,0.025
0.1366,0.0208,0.0956,0.0096,0.0,0.1218,0.054,0.14074,0.025
0.1378,0.0208,0.0948,0.0098,0.0,0.1218,0.054,0.14441,0.025
0.139,0.03226,0.094,0.01,0.0,0.1218,0.054,0.14822,0.025
0.1402,0.03226,0.0932,0.0102,0.0,0.117,0.054,0.15177,0.025
0.1414,0.03226,0.0924,0.0104,0.0,0.117,0.054,0.15523,0.025
0.1426,0.03226,0.0916,0.0106,0.0,0.117,0.054,0.15869,0.025
0.1438,0.03226,0.0908,0.0108,0.0,0.117,0.054,0.16216,0.025
0.145,0.03692,0.09,0.011,0.0,0.117,0.061,0.16582,0.0172
0.14994,0.03692,0.1048,0.011619,0.0,0.117,0.077,0.17014,0.0172
0.15488,0.03692,0.1048,0.012238,0.0,0.117,0.077,0.17431,0.0172
0.15982,0.03692,0.1048,0.012857,0.0,0.117,0.077,0.17853,0.0172
0.16476,0.03692,0.1048,0.013476,0.0,0.117,0.077,0.18286,0.0172
0.1697,0.03692,0.1048,0.014095,0.0,0.117,0.077,0.18729,0.0172
0.17464,0.03692,0.1048,0.014714,0.0,0.1297,0.077,0.19153,0.0172
0.17958,0.03692,0.1048,0.015333,0.0,0.1297,0.077,0.19565,0.0172
0.18452,0.03692,0.1048,0.015952,0.0,0.1297,0.077,0.19984,0.0172
0.18946,0.03692,0.1048,0.016571,0.0,0.1297,0.077,0.20411,0.0172
0.1944,0.03692,0.1048,0.01719,0.0,0.1297,0.077,0.20739,0.0172
