32.8301
33.2076
33.5851
33.9626
34.3401
34.7578
35.1754
35.593
36.0107
36.4283
36.8459
37.2636
37.6812
38.0988
38.5165
38.8614
39.2064
39.5513
39.8963
40.2412
40.5862
40.9312
41.2761
41.6211
41.966
42.2227
42.4793
42.7359
42.9926
43.2492
43.5058
43.7625
44.0191
44.2758
44.5324
44.7639
44.9953
45.2268
45.4582
45.6897
45.9212
46.1526
46.3841
46.6156
46.847
47.1326
47.4182
47.7038
47.9893
48.2749
48.5605
48.8461
49.1317
49.4173
49.7028
50.0054
50.3079
50.6104
50.913
51.2155
51.518
51.8205
52.1231
52.4256
52.7281
52.9274
53.1267
53.3259
53.5252
53.7245
53.9237
54.123
54.3223
54.5215
54.7208
54.9112
55.1017
55.2921
55.4825
55.673
55.8634
56.0539
56.2443
56.4348
56.6252
56.8223
57.0194
57.2165
57.4136
57.6107
57.8078
58.005
58.2021
58.3992
58.5963
