0.568851,0.148489,0.0,0.0697917,0.0,3.11028e-08,0.0
0.00500646,0.0788087,0.0,0.00266086,0.0,7.71641e-12,0.0
5.26797e-06,0.359128,0.0,0.000292655,0.0,1.13966e-07,0.0
0.43953,0.679457,0.0,0.0452428,0.0,0.0894527,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00096986,0.104592,0.0,6.22986e-05,0.0,0.000283518,0.0
0.000607194,0.0252872,0.0,7.53523e-06,0.0,0.000451476,0.0
6.77696e-05,0.00605072,0.0,0.00663146,0.0,9.13451e-07,0.0
0.173467,0.117576,0.0,0.00100893,0.0,0.000211507,0.0
2.70667e-05,0.0827797,0.0,6.25006e-05,0.0,8.05441e-06,0.0
0.000436031,1.23827,0.0,0.0011179,0.0,0.000878941,0.0
1.06491e-05,0.162858,0.0,0.000131469,0.0,9.54244e-08,0.0
0.00377655,0.202246,0.0,0.017208,0.0,7.99025e-05,0.0
2.60696e-06,0.268615,0.0,0.00020418,0.0,1.37401e-07,0.0
3.54398e-05,0.16843,0.0,0.000128563,0.0,1.38751e-05,0.0
3.44615e-07,0.00605615,0.0,7.09738e-06,0.0,3.26572e-07,0.0
0.000417409,0.197401,0.0,0.000257793,0.0,6.18429e-06,0.0
0.000510359,0.169428,0.0,0.00742046,0.0,0.00186454,0.0
1.61333e-24,0.00630715,0.0,7.86901e-06,0.0,1.10871e-11,0.0
0.0031043,0.00947446,0.0,1.15312e-05,0.0,0.0119238,0.0
0.257958,0.140153,0.0,0.021065,0.0,0.0315313,0.0
0.0439003,0.0206341,0.0,0.000720679,0.0,0.000117811,0.0
0.00017634,0.0266831,0.0,0.000152266,0.0,3.53494e-06,0.0
0.056635,0.039232,0.0,0.00142032,0.0,0.00136333,0.0
0.21793,2.34641,0.0,0.00612068,0.0,0.000776536,0.0
0.180541,1.48835,0.0,0.0591097,0.0,0.00470197,0.0
0.103917,0.182143,0.0,0.0235396,0.0,0.000415133,0.0
0.0012802,0.0,0.0,4.01565e-05,0.0,0.0,0.0
0.14684,0.0974343,0.0,0.101406,0.0,2.73238e-05,0.0
0.0340252,0.385731,0.0,0.0119704,0.0,2.81702e-06,0.0
0.0208821,4.41296,0.0,0.235923,0.0,0.000101596,0.0
0.0396758,0.030274,0.0,0.00131189,0.0,1.49575e-05,0.0
0.00268254,0.546757,0.0,0.0299955,0.0,0.00758845,0.0
0.00162783,0.100769,0.0,0.0254968,0.0,9.22819e-05,0.0
0.00959004,0.131205,0.0,0.0184486,0.0,4.12528e-05,0.0
0.0242778,0.571851,0.0,0.0334649,0.0,1.48647e-05,0.0
0.000293175,0.0194571,0.0,0.036642,0.0,1.47872e-07,0.0
0.00369515,0.495952,0.0,0.00185442,0.0,8.92835e-06,0.0
1.40412e-06,0.366131,0.0,0.000277475,0.0,1.61903e-07,0.0
1.52215e-06,0.0360303,0.0,2.13029e-05,0.0,1.17987e-07,0.0
4.55661e-05,0.0619165,0.0,0.00243062,0.0,0.00398208,0.0
0.000143487,0.0918558,0.0,6.56172e-05,0.0,2.06441e-05,0.0
8.19857e-07,0.0575086,0.0,3.64077e-05,0.0,2.43879e-07,0.0
0.000233772,0.0878196,0.0,5.35652e-05,0.0,0.00122502,0.0
0.000407698,0.0942972,0.0,0.000425682,0.0,2.16329e-05,0.0
0.00186396,0.00953988,0.0,2.86367e-06,0.0,0.00303628,0.0
0.000695563,3.62695e-06,0.0,3.72028e-09,0.0,0.00392037,0.0
0.000203525,5.29955e-05,0.0,1.23117e-05,0.0,1.87339e-12,0.0
0.000998621,0.00679559,0.0,9.32492e-07,0.0,0.000773074,0.0
0.00204609,0.000983833,0.0,7.17404e-07,0.0,0.000152294,0.0
0.000126861,0.0112164,0.0,1.6896e-06,0.0,5.59582e-06,0.0
0.000832851,0.104896,0.0,1.39332e-05,0.0,4.30182e-06,0.0
0.0122349,0.0186796,0.0,1.82349e-05,0.0,0.0425461,0.0
0.013902,0.00514476,0.0,6.45949e-07,0.0,0.0214075,0.0
0.00565686,0.00356084,0.0,1.29156e-05,0.0,0.00109541,0.0
0.00334785,0.00185321,0.0,5.24513e-07,0.0,0.00262406,0.0
0.000788778,0.000114943,0.0,2.83904e-07,0.0,0.0123957,0.0
0.0104826,0.00336705,0.0,1.29298e-05,0.0,0.0164964,0.0
0.000258906,0.0234583,0.0,3.12141e-06,0.0,1.28941e-05,0.0
0.000737396,0.0127394,0.0,1.56459e-06,0.0,5.16204e-05,0.0
0.000268547,2.49814e-06,0.0,1.79748e-09,0.0,0.000767667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00120335,0.000240894,0.0,1.82779e-07,0.0,0.00171811,0.0
0.00702777,0.027182,0.0,4.74976e-06,0.0,0.00379051,0.0
0.00198091,0.00616217,0.0,0.000439381,0.0,0.000412416,0.0
0.000623564,0.0061567,0.0,6.80385e-07,0.0,0.000875691,0.0
0.000119437,0.000925076,0.0,1.34053e-07,0.0,0.000393125,0.0
0.0215971,0.00232142,0.0,2.56305e-05,0.0,0.0430598,0.0
0.00476943,0.128355,0.0,0.000115899,0.0,9.22424e-05,0.0
0.0109501,0.00466051,0.0,2.0307e-05,0.0,0.00340181,0.0
0.00355632,0.000429557,0.0,5.9609e-07,0.0,0.00150445,0.0
0.0067333,0.0743864,0.0,0.000170513,0.0,5.44869e-06,0.0
0.00731074,0.00157114,0.0,0.000237494,0.0,0.000415935,0.0
0.00035759,0.00835752,0.0,2.77704e-06,0.0,5.3647e-05,0.0
0.00349933,0.0107023,0.0,4.1225e-06,0.0,0.000649677,0.0
0.00349264,0.0318648,0.0,7.62044e-06,0.0,0.0001955,0.0
0.00112038,0.0121984,0.0,8.95558e-06,0.0,0.000355036,0.0
0.0059412,0.0360763,0.0,9.28949e-06,0.0,0.00211915,0.0
0.887111,2.21572,0.0,0.0093933,0.0,0.00597107,0.0
0.0139741,0.068389,0.0,2.51261e-05,0.0,0.00134232,0.0
0.00203083,0.00142383,0.0,2.28346e-07,0.0,0.000305734,0.0
0.00275908,0.039169,0.0,1.55741e-05,0.0,0.00154634,0.0
0.0991803,0.174454,0.0,0.00015966,0.0,1.44161e-06,0.0
0.0164633,0.0119674,0.0,1.58922e-05,0.0,2.62282e-05,0.0
0.0830809,0.00303325,0.0,0.0001092,0.0,3.2514e-05,0.0
0.00117798,0.00886344,0.0,2.24536e-06,0.0,2.2048e-05,0.0
0.00288345,0.00956158,0.0,2.42586e-05,0.0,4.72058e-06,0.0
0.000443942,0.0208102,0.0,3.59627e-06,0.0,0.000115445,0.0
0.132317,0.0124228,0.0,0.000531262,0.0,9.52363e-06,0.0
0.0206732,0.088705,0.0,9.69983e-05,0.0,0.000221092,0.0
0.224773,0.000671441,0.0,0.00109274,0.0,4.54236e-05,0.0
