1000hPa
13.5708
13.6839
13.6786
13.666
13.8581
13.7528
13.6497
13.7209
13.6952
13.6523
13.6168
13.6918
13.8182
13.8407
13.6859
13.7889
13.8564
13.7709
13.8348
13.987
13.8378
13.856
13.9873
14.0693
14.1079
14.1115
13.9341
13.9902
14.0602
14.1302
14.149
14.0963
14.245
14.3691
14.3196
14.1113
14.1327
14.2244
14.3363
14.3405
14.1817
14.264
14.3607
14.4591
14.6189
14.6496
14.5914
14.5637
14.4728
14.3704
14.4173
14.5973
14.6471
14.7129
14.7688
14.5848
14.596
14.6911
14.7016
14.7629
14.8055
14.892
14.9159
14.8882
14.7539
14.8259
14.8332
14.8804
14.9415
14.9583
15.012
15.0896
15.0154
15.0353
15.0047
15.1555
15.3031
15.1975
15.1963
15.4201
15.5849
15.5289
15.4821
15.5793
15.4424
15.3197
15.4335
15.5254
15.616
15.6341
15.6396
15.8888
15.799
15.7132
15.7383
15.8199
15.8099
15.9073
16.0248
15.9495
15.968
16.1303
16.1325
16.1647
16.2153
16.2584
16.3016
16.3427
16.3136
16.3225
16.4853
16.5201
16.4934
16.5446
16.5481
16.615
16.6253
16.7028
16.7803
16.6365
16.8335
16.7141
16.7998
16.8478
17.0141
17.0408
17.1527
16.9816
16.9979
17.0019
16.95
16.9815
17.0182
17.1927
17.1737
17.1434
17.1563
17.2838
17.3273
