1000hPa
13.4434
13.5132
13.6084
13.5874
13.4992
13.157
13.2774
13.5163
13.7067
13.5407
13.3286
13.3536
13.5693
13.5093
13.5063
13.8287
13.7326
13.6947
13.6546
13.7162
13.7523
13.5318
13.3457
13.5401
13.5448
13.7329
13.94
13.7515
13.76
14.1412
13.9769
13.3802
13.5242
13.8123
14.0534
13.9244
13.9738
14.1472
14.2208
14.2624
13.9177
14.0819
14.1871
14.3194
13.9908
14.0931
14.3644
14.6502
14.2096
14.2551
14.4284
14.594
14.2996
14.2443
14.2213
14.4556
14.452
14.2148
14.4867
14.5419
14.4387
14.4585
14.6227
14.7228
14.5163
14.4863
14.6798
14.8189
14.6393
14.6404
14.6669
14.8998
14.854
14.6265
14.7856
14.8003
14.8827
15.0068
14.9675
15.0071
15.1311
15.2485
15.2494
15.3077
15.3381
15.367
15.427
15.6617
15.4588
15.3114
15.4508
15.3079
15.4044
15.4658
15.4528
15.613
15.37
15.6289
15.57
15.5046
15.6818
15.6286
15.7315
15.8107
15.7195
15.7786
15.8155
15.8273
15.7305
15.7572
15.8884
15.8047
15.9284
16.1644
15.8204
15.791
15.9072
15.9692
15.8833
16.0159
16.0245
15.9037
16.0786
15.9671
15.989
16.0884
15.9858
16.0458
16.1744
16.1494
16.0955
16.2387
16.3066
16.2655
16.1744
16.0579
16.0533
16.2436
16.3951
