CO2,CH4,N2O,FGAS,ODS,OC,BC,SOX,NOX,BBAER,DUST,CLOUD,O3S,O3T,H2OS,LCC,BCSNOW,VOLC,SOLAR
0.0620123,0.0121889,0.00251718,0.0,0.0,-5.0573e-05,0.000181996,-0.000443034,-8.00993e-05,0.00165829,-0.00496187,-0.0207342,0.0,0.0120877,0.00206834,-0.00992374,0.0028615,0.232444,0.041895
0.0646641,0.0124419,0.00258449,0.0,0.0,-6.74306e-05,0.000242661,-0.000479101,-8.23858e-05,0.00142406,-0.00521697,-0.0219192,0.0,0.0126604,0.00211128,-0.0104339,0.00302581,0.210569,0.019495
0.0672719,0.0126798,0.00265156,0.0,0.0,-6.74306e-05,0.000242661,-0.000489063,-8.42044e-05,0.00147505,-0.00546481,-0.0228867,0.0,0.0132281,0.00215167,-0.0109296,0.00316536,0.118694,-0.00603312
0.0699211,0.0129083,0.00271864,0.0,0.0,-6.74306e-05,0.000242661,-0.000498942,-8.60251e-05,0.00152532,-0.00570551,-0.0238237,0.0,0.0137928,0.00219045,-0.011411,0.00330085,0.0443192,-0.0190575
0.0726933,0.013133,0.00278589,0.0,0.0,-6.74306e-05,0.000242661,-0.000508756,-8.78518e-05,0.00157496,-0.00593917,-0.0247309,0.0,0.0143568,0.0022286,-0.0118783,0.00343232,0.101194,-0.00597625
0.0756317,0.0133596,0.00285332,0.0,0.0,-6.74306e-05,0.000242661,-0.00051852,-8.96878e-05,0.00162407,-0.00616591,-0.025609,0.0,0.0149223,0.00226706,-0.0123318,0.00355985,0.188694,0.0311894
0.0787033,0.0135937,0.00292083,0.0,0.0,-6.74306e-05,0.000242661,-0.000528246,-9.15357e-05,0.00167271,-0.00638582,-0.0264587,0.0,0.0154916,0.00230679,-0.0127716,0.00368349,0.223694,0.0569931
0.0818218,0.0138409,0.0029885,0.0,0.0,-6.74306e-05,0.000242661,-0.000537943,-9.3398e-05,0.00172093,-0.00659903,-0.0272807,0.0,0.0160668,0.00234875,-0.0131981,0.00380331,0.228069,0.0586425
0.0848899,0.0141068,0.00305652,0.0,0.0,-6.74306e-05,0.000242661,-0.00054762,-9.52767e-05,0.00176877,-0.00680563,-0.0280756,0.0,0.0166502,0.00239389,-0.0136113,0.00391935,0.123069,0.0501594
0.0878369,0.014396,0.00312507,0.0,0.0,-6.74306e-05,0.000242661,-0.000557285,-9.71739e-05,0.00181626,-0.00700575,-0.0288442,0.0,0.0172435,0.00244299,-0.0140115,0.00403169,-0.0256808,0.0340112
0.090661,0.0147095,0.00319415,0.0,0.0,-8.42883e-05,0.000303326,-0.000589915,-9.94791e-05,0.00155555,-0.00719948,-0.0297669,0.0,0.0178472,0.00249621,-0.014399,0.00416101,0.00931922,0.0159119
0.0933979,0.0150454,0.00326368,0.0,0.0,-0.000101146,0.000363991,-0.000622448,-0.000101804,0.00129383,-0.00738694,-0.030664,0.0,0.0184605,0.00255323,-0.0147739,0.00428675,0.140569,0.00721437
0.0960604,0.0154015,0.00333373,0.0,0.0,-0.000101146,0.000363991,-0.000631935,-0.000103761,0.0013391,-0.00756823,-0.0313564,0.0,0.0190825,0.00261367,-0.0151365,0.00438833,0.206194,0.000695625
0.0986421,0.0157759,0.00340449,0.0,0.0,-0.000101146,0.000363991,-0.000641468,-0.000105745,0.00138433,-0.00774347,-0.0320248,0.0,0.0197127,0.00267723,-0.0154869,0.00448645,0.214944,-0.0135494
0.101141,0.016167,0.00347613,0.0,0.0,-0.000101146,0.000363991,-0.000651046,-0.000107754,0.0014295,-0.00791277,-0.03267,0.0,0.0203504,0.00274363,-0.0158255,0.00458117,0.193069,-0.0292075
0.103563,0.0165732,0.00354867,0.0,0.0,-0.000101146,0.000363991,-0.000660671,-0.000109792,0.00147458,-0.00807622,-0.0332925,0.0,0.020995,0.00281258,-0.0161524,0.00467254,0.188694,-0.0392525
0.105915,0.0169925,0.00362206,0.0,0.0,-0.000118004,0.000424656,-0.000693,-0.000112238,0.00120944,-0.00823395,-0.0340702,0.0,0.0216458,0.00288378,-0.0164679,0.00478125,0.210569,-0.0462919
0.108193,0.0174234,0.00369635,0.0,0.0,-0.000134861,0.000485322,-0.000725378,-0.000114715,0.000944184,-0.00838606,-0.0348259,0.0,0.0223021,0.00295693,-0.0167721,0.00488675,0.228069,-0.0505312
0.110391,0.0178642,0.00377173,0.0,0.0,-0.000134861,0.000485322,-0.000735158,-0.000116843,0.000988968,-0.00853266,-0.035383,0.0,0.0229634,0.00303176,-0.0170653,0.00496845,0.232444,-0.0493063
0.112505,0.0183161,0.00384836,0.0,0.0,-0.000151719,0.000545987,-0.000767714,-0.000119385,0.000723959,-0.00867386,-0.0360958,0.0,0.0236301,0.00310849,-0.0173477,0.00506768,0.232444,-0.0335738
0.114543,0.0187862,0.00392631,0.0,0.0,-0.000168577,0.000606652,-0.000800378,-0.000121961,0.000459176,-0.00880977,-0.0367883,0.0,0.0243051,0.0031883,-0.0176195,0.00516387,0.232444,-0.0133
0.116513,0.0192802,0.00400554,0.0,0.0,-0.000202292,0.000727983,-0.000856043,-0.00012496,-0.000113837,-0.00894049,-0.0376356,0.0,0.0249906,0.00327217,-0.017881,0.0052777,0.232444,-0.0178194
0.11841,0.0197968,0.0040861,0.0,0.0,-0.00021915,0.000788648,-0.000889063,-0.000127612,-0.000377254,-0.00906614,-0.0382885,0.0,0.0256861,0.00335989,-0.0181323,0.00536798,0.232444,-0.034545
0.120225,0.0203315,0.00416812,0.0,0.0,-0.000202292,0.000727983,-0.000876652,-0.000129537,-2.19124e-05,-0.00918683,-0.0385724,0.0,0.0263898,0.00345067,-0.0183737,0.00541416,0.232444,-0.0395369
0.121968,0.0208796,0.00425172,0.0,0.0,-0.000202292,0.000727983,-0.000887137,-0.000131884,2.43633e-05,-0.00930266,-0.0390136,0.0,0.0271001,0.00354375,-0.0186053,0.00547816,0.232444,-0.0427262
0.12367,0.0214367,0.00433697,0.0,0.0,-0.00021915,0.000788648,-0.000920814,-0.000134662,-0.000236318,-0.00941374,-0.0396116,0.0,0.0278153,0.00363834,-0.0188275,0.00556004,0.232444,-0.0537644
0.125335,0.0219981,0.00442389,0.0,0.0,-0.000236007,0.000849313,-0.000954685,-0.000137484,-0.000496324,-0.00952019,-0.0401925,0.0,0.0285335,0.00373368,-0.0190404,0.00563925,0.232444,-0.0650431
0.126905,0.0225594,0.00451253,0.0,0.0,-0.000236007,0.000849313,-0.000965661,-0.00013996,-0.00044866,-0.0096221,-0.0405827,0.0,0.0292531,0.00382899,-0.0192442,0.00569522,-0.257556,-0.0714175
0.1283,0.023116,0.00460296,0.0,0.0,-0.000236007,0.000849313,-0.000976744,-0.00014248,-0.000400998,-0.0097196,-0.040957,0.0,0.0299724,0.0039235,-0.0194392,0.00574863,-1.39943,-0.0753288
0.129463,0.0236656,0.00469527,0.0,0.0,-0.000236007,0.000849313,-0.00098793,-0.000145046,-0.000353387,-0.00981279,-0.041316,0.0,0.0306907,0.00401684,-0.0196256,0.00579954,-1.80193,-0.0767375
0.130404,0.0242113,0.00478954,0.0,0.0,-0.000252865,0.000909978,-0.00102288,-0.000148063,-0.000608758,-0.00990177,-0.0418329,0.0,0.031409,0.00410952,-0.0198035,0.00586864,-1.01006,-0.0742044
0.131194,0.0247577,0.00488582,0.0,0.0,-0.000269723,0.000970643,-0.00105807,-0.000151131,-0.000863292,-0.00998666,-0.0423352,0.0,0.0321293,0.00420231,-0.0199733,0.00593536,-0.340681,-0.0679394
0.131903,0.0253063,0.00498417,0.0,0.0,-0.000269723,0.000970643,-0.00106982,-0.000153847,-0.000814097,-0.0100676,-0.0426505,0.0,0.0328522,0.00429547,-0.0201351,0.00597914,-0.148181,-0.0608562
0.132591,0.0258564,0.00508465,0.0,0.0,-0.000269723,0.000970643,-0.00108169,-0.000156615,-0.000765034,-0.0101446,-0.0429521,0.0,0.0335774,0.00438889,-0.0202892,0.00602067,-0.677556,-0.0542369
0.133315,0.0264075,0.00518734,0.0,0.0,-0.00028658,0.00103131,-0.00111791,-0.000159854,-0.00101481,-0.0102179,-0.0434128,0.0,0.034305,0.0044825,-0.0204357,0.00608062,-2.15193,-0.0441744
0.134099,0.0269592,0.00529233,0.0,0.0,-0.000320295,0.00115264,-0.00117881,-0.000163576,-0.00156113,-0.0102875,-0.0440324,0.0,0.0350346,0.0045762,-0.020575,0.00615907,-2.66381,-0.0345275
0.134918,0.0275109,0.00539971,0.0,0.0,-0.000354011,0.00127397,-0.00124048,-0.000167371,-0.00210289,-0.0103535,-0.0446389,0.0,0.0357662,0.0046699,-0.0207071,0.00623544,-1.49568,-0.0347594
0.135717,0.028062,0.00550955,0.0,0.0,-0.000370868,0.00133463,-0.00127819,-0.000170809,-0.00234485,-0.0104162,-0.0450616,0.0,0.0364997,0.00476351,-0.0208324,0.00628918,-0.362556,-0.0407925
0.136435,0.0286121,0.00562183,0.0,0.0,-0.000370868,0.00133463,-0.00129161,-0.000173885,-0.00228941,-0.0104755,-0.0453015,0.0,0.0372348,0.00485695,-0.0209509,0.00632034,0.0924442,-0.0466594
0.137029,0.0291608,0.00573657,0.0,0.0,-0.000370868,0.00133463,-0.00130516,-0.000177022,-0.0022341,-0.0105315,-0.0455305,0.0,0.0379716,0.00495014,-0.0210631,0.0063496,0.223694,-0.0531475
0.137502,0.0297081,0.00585384,0.0,0.0,-0.000370868,0.00133463,-0.00131884,-0.000180224,-0.00217896,-0.0105845,-0.0457491,0.0,0.0387102,0.00504312,-0.021169,0.00637703,0.232444,-0.0564375
0.137897,0.0302546,0.00597377,0.0,0.0,-0.000387726,0.0013953,-0.00135815,-0.000183944,-0.00241361,-0.0106345,-0.0461284,0.0,0.0394507,0.00513595,-0.021269,0.00642332,0.232444,-0.0550769
0.138251,0.0308006,0.00609643,0.0,0.0,-0.000421441,0.00151663,-0.0014235,-0.000188197,-0.00293517,-0.0106815,-0.0466684,0.0,0.0401935,0.00522869,-0.0213631,0.00648852,0.232444,-0.0517956
0.138595,0.0313461,0.00622184,0.0,0.0,-0.000438299,0.0015773,-0.00146387,-0.000192079,-0.00316445,-0.0107258,-0.0470284,0.0,0.0409386,0.00532136,-0.0214517,0.00653144,0.232444,-0.0447738
0.138951,0.0318913,0.00635001,0.0,0.0,-0.000455157,0.00163796,-0.001505,-0.000196051,-0.00338943,-0.0107674,-0.0473792,0.0,0.0416861,0.00541399,-0.0215349,0.00657278,0.232444,-0.0320425
0.139322,0.0324366,0.00648103,0.0,0.0,-0.000472014,0.00169863,-0.00154647,-0.000200106,-0.00361307,-0.0108065,-0.0477217,0.0,0.0424363,0.00550661,-0.021613,0.00661258,0.232444,-0.0149362
0.139699,0.0329819,0.00661505,0.0,0.0,-0.000488872,0.00175929,-0.00158874,-0.000204258,-0.00383219,-0.0108431,-0.0480558,0.0,0.0431892,0.00559925,-0.0216861,0.00665091,0.232444,0.00313688
0.140075,0.0335275,0.00675215,0.0,0.0,-0.00050573,0.00181996,-0.00163137,-0.000208498,-0.0040499,-0.0108773,-0.0483824,0.0,0.0439451,0.00569194,-0.0217546,0.00668784,0.228069,0.0164413
0.140452,0.0340735,0.00689231,0.0,0.0,-0.00050573,0.00181996,-0.00164779,-0.000212348,-0.00398423,-0.0109093,-0.0485322,0.0,0.0447041,0.00578471,-0.0218186,0.00670279,0.193069,0.0236294
0.140828,0.034619,0.00703549,0.0,0.0,-0.000606876,0.00218395,-0.00182798,-0.00021929,-0.00558057,-0.0109392,-0.0496887,0.0,0.0454658,0.00587739,-0.0218784,0.00684021,-0.0213058,0.0207813
0.140546,0.035161,0.00718177,0.0,0.0,-0.000691164,0.00248727,-0.00198224,-0.000225857,-0.00689156,-0.010967,-0.0506703,0.0,0.0462294,0.00596948,-0.0219341,0.00695577,-0.397556,0.003675
0.138569,0.0356978,0.0073313,0.0,0.0,-0.000674306,0.00242661,-0.00197423,-0.000229549,-0.00653226,-0.010993,-0.0506325,0.0,0.0469941,0.00606068,-0.0219859,0.00694641,-0.485056,-0.0166381
0.13565,0.0362309,0.00748419,0.0,0.0,-0.000691164,0.00248727,-0.00202167,-0.000234363,-0.00672163,-0.0110171,-0.050926,0.0,0.0477608,0.00615126,-0.0220342,0.0069772,-0.183181,-0.0278906
0.132824,0.0367633,0.00764044,0.0,0.0,-0.000708022,0.00254794,-0.00206953,-0.000239287,-0.00690921,-0.0110395,-0.0512145,0.0,0.0485306,0.00624172,-0.0220791,0.00700694,-0.345056,-0.0175394
0.129996,0.0372979,0.00780001,0.0,0.0,-0.000724879,0.0026086,-0.00211834,-0.000244341,-0.00709135,-0.0110604,-0.0514981,0.0,0.0493048,0.00633256,-0.0221208,0.0070357,-0.988181,0.0235506
0.127166,0.0378376,0.00796301,0.0,0.0,-0.000809168,0.00291193,-0.00228265,-0.000251692,-0.00833648,-0.0110798,-0.0524478,0.0,0.0500846,0.00642427,-0.0221596,0.00714603,-0.948806,0.071575
0.124335,0.0383853,0.0081296,0.0,0.0,-0.000876598,0.00315459,-0.00241995,-0.000258661,-0.00930414,-0.0110978,-0.0532255,0.0,0.0508712,0.00651734,-0.0221956,0.00723488,-0.349431,0.0853738
0.122447,0.038944,0.0082999,0.0,0.0,-0.000893456,0.00321526,-0.00247272,-0.000264165,-0.00946171,-0.0111145,-0.0534965,0.0,0.0516658,0.00661228,-0.0222291,0.00726104,0.0443192,0.0663469
0.121975,0.0395165,0.00847385,0.0,0.0,-0.000927171,0.00333659,-0.00255554,-0.000270371,-0.00987763,-0.0111302,-0.0539314,0.0,0.0524696,0.00670957,-0.0222603,0.00730708,0.179944,0.0447212
0.121975,0.0401075,0.00865206,0.0,0.0,-0.000977744,0.00351858,-0.00266948,-0.00027732,-0.0105441,-0.0111447,-0.0545298,0.0,0.0532844,0.00681,-0.0222894,0.00737307,0.179944,0.0242725
0.122447,0.0407232,0.00884589,0.0,0.0,-0.00102832,0.00370058,-0.00278502,-0.000284448,-0.0112005,-0.0111584,-0.0551254,0.0,0.0541129,0.00691463,-0.0223167,0.00743843,0.175569,0.00348687
0.123863,0.0413656,0.00907047,0.0,0.0,-0.00107889,0.00388257,-0.00290272,-0.000291779,-0.0118426,-0.0111712,-0.055718,0.0,0.0549557,0.00702379,-0.0223423,0.00750323,0.188694,-0.0110381
0.125751,0.0420297,0.00931265,0.0,0.0,-0.00112946,0.00406457,-0.00302205,-0.000299302,-0.0124744,-0.0111833,-0.0563087,0.0,0.0558113,0.00713666,-0.0223665,0.00756753,0.166819,-0.0182569
0.12811,0.0427082,0.00953103,0.0,0.0,-0.00118004,0.00424656,-0.0031436,-0.000307044,-0.0130916,-0.0111948,-0.0568972,0.0,0.0566769,0.00725198,-0.0223895,0.00763138,0.153694,-0.0130681
0.13141,0.0433937,0.00967897,0.0,0.0,-0.00128118,0.00461056,-0.00336054,-0.000316863,-0.0144432,-0.0112058,-0.0579789,0.0,0.0575498,0.00736848,-0.0224116,0.00775673,0.184319,0.003745
0.134708,0.0440787,0.00974026,0.0,0.0,-0.00134861,0.00485322,-0.00351756,-0.000325679,-0.0152809,-0.0112164,-0.0587295,0.0,0.0584275,0.00748492,-0.0224328,0.00784051,0.214944,0.022365
0.137534,0.044756,0.00975013,0.0,0.0,-0.00139919,0.00503521,-0.00364652,-0.000334144,-0.0158488,-0.0112267,-0.0593136,0.0,0.0593074,0.00760003,-0.0224535,0.00790341,0.228069,0.0441262
0.140828,0.0454182,0.00974841,0.0,0.0,-0.00146662,0.00527787,-0.00380874,-0.000343474,-0.0166518,-0.0112369,-0.0600621,0.0,0.0601868,0.00771258,-0.0224738,0.00798673,0.232444,0.0653581
0.144121,0.0460579,0.00974679,0.0,0.0,-0.00153405,0.00552053,-0.0039742,-0.000353096,-0.0174328,-0.011247,-0.0608094,0.0,0.0610632,0.00782133,-0.022494,0.00806991,0.215994,0.0644481
0.146941,0.0466654,0.00983124,0.0,0.0,-0.00165205,0.00594519,-0.0042566,-0.000366397,-0.0187885,-0.0112572,-0.0620457,0.0,0.0619331,0.00792459,-0.0225144,0.00821489,0.192005,0.0468169
0.14976,0.0473827,0.010087,0.0,3.37155e-06,-0.00171948,0.00618785,-0.00446059,-0.000380927,-0.0196019,-0.0111103,-0.0624378,0.0,0.06285,0.00804652,-0.0222206,0.00819342,0.193033,0.0350131
0.152108,0.0482287,0.0104282,0.0,1.01121e-05,-0.00177005,0.00636985,-0.00477111,-0.000426812,-0.01914,-0.0121848,-0.0667802,0.0,0.0635575,0.00819034,-0.0243697,0.00884084,0.208797,0.0234325
0.154455,0.0490739,0.0107693,0.0,1.68545e-05,-0.00185434,0.00667317,-0.00516171,-0.00047338,-0.0187067,-0.0133681,-0.0716228,0.0,0.0640041,0.00833403,-0.0267363,0.00960764,0.223534,0.00493063
0.15727,0.0499183,0.0111104,0.0,2.36015e-05,-0.00205663,0.00740116,-0.00568177,-0.000494128,-0.0206647,-0.0132727,-0.0732375,0.0,0.06445,0.00847758,-0.0265454,0.00979778,0.231759,-0.0141138
0.160084,0.0506214,0.0114514,0.0,3.03485e-05,-0.00225893,0.00812914,-0.00620497,-0.000514249,-0.0225881,-0.013157,-0.0747763,0.0,0.064843,0.00859711,-0.0263139,0.00997711,0.101187,-0.0262806
0.162896,0.0513238,0.0117924,0.0,3.7089e-05,-0.00237693,0.00855379,-0.00657552,-0.000535075,-0.023216,-0.0132085,-0.0760571,0.0,0.0652355,0.00871652,-0.0264171,0.0101489,-0.356671,-0.0247188
0.165707,0.0521659,0.0121333,0.0,4.38295e-05,-0.00247808,0.00891779,-0.00692952,-0.000560068,-0.023469,-0.0134404,-0.0777602,0.0,0.0656799,0.00885971,-0.0268807,0.0104025,-0.610276,-0.00660625
0.168984,0.0530073,0.0124741,0.0,5.05765e-05,-0.00251179,0.00903912,-0.00713598,-0.000582046,-0.0228811,-0.0136716,-0.0788276,0.0,0.0661237,0.00900277,-0.0273431,0.0105736,-0.297726,0.0245875
0.172259,0.0538479,0.0128149,0.0,5.7317e-05,-0.00261294,0.00940311,-0.00749556,-0.000607703,-0.0230821,-0.013901,-0.080499,0.0,0.066567,0.00914569,-0.027802,0.0108263,0.0281901,0.0549981
0.175065,0.0546876,0.0131556,0.0,6.40575e-05,-0.00374144,0.0115562,-0.00823371,-0.000642153,-0.0255547,-0.0141302,-0.0868929,0.0,0.0670096,0.00928848,-0.0282604,0.0112511,0.150537,0.0655506
0.177869,0.0555265,0.0134962,0.0,7.08045e-05,-0.00559474,0.0147615,-0.00907053,-0.000693842,-0.0286875,-0.0145288,-0.0968016,0.0,0.0674517,0.00943113,-0.0290576,0.0117491,0.13957,0.0522988
0.180205,0.0563646,0.0138368,0.0,7.7545e-05,-0.0059419,0.0154946,-0.00939863,-0.000698698,-0.0302114,-0.0135223,-0.0957985,0.0,0.0679379,0.00957366,-0.0270445,0.0112812,0.055264,0.030695
0.18254,0.0572019,0.0141773,0.0,8.42855e-05,-0.00574691,0.0155204,-0.00976109,-0.000690694,-0.0314319,-0.0122347,-0.0918583,0.0,0.0684682,0.00971605,-0.0244693,0.010718,0.0676015,0.01407
0.18534,0.0580385,0.0145178,0.0,9.10325e-05,-0.00571758,0.0160069,-0.0105293,-0.000729976,-0.0325981,-0.0122454,-0.0931968,0.0,0.068998,0.00985831,-0.0244908,0.0110143,0.15088,0.0009975
0.187673,0.0590133,0.0148582,0.0,9.77795e-05,-0.00604244,0.0170249,-0.0113447,-0.000770023,-0.0340651,-0.0122624,-0.0959086,0.0,0.0695786,0.0100241,-0.0245247,0.011326,0.198516,-0.0124294
0.189538,0.0599872,0.0151985,0.0,0.00010452,-0.00759759,0.0197121,-0.0120904,-0.000805345,-0.0360972,-0.0122741,-0.102845,0.0,0.0701585,0.0101897,-0.0245482,0.011573,0.219079,-0.0242375
0.191402,0.060821,0.0155388,0.0,0.000111261,-0.00929334,0.0226456,-0.0128979,-0.000840293,-0.0383731,-0.0122391,-0.110111,0.0,0.0706864,0.0103316,-0.0244782,0.0118189,0.229017,-0.0246006
0.193732,0.0616541,0.015879,0.0,0.000118007,-0.00964501,0.0236331,-0.0136428,-0.000875393,-0.0394672,-0.01216,-0.112368,0.0,0.0712137,0.0104732,-0.0243199,0.0120395,0.231073,-0.0025725
0.196527,0.0624863,0.0162191,0.0,0.000124748,-0.00903414,0.0231409,-0.0142438,-0.00090931,-0.0393557,-0.0120775,-0.110963,0.0,0.0717404,0.0106148,-0.0241551,0.0122088,0.222848,0.0355337
0.19932,0.0634562,0.0164742,0.0,0.000131462,-0.00881258,0.023233,-0.0149213,-0.000944553,-0.0394142,-0.012004,-0.110999,0.0,0.0723175,0.0107798,-0.0240079,0.0123952,0.218736,0.0641287
0.202576,0.0644252,0.0166442,0.0,0.00013819,-0.00923964,0.0243689,-0.0159158,-0.0010687,-0.0419427,-0.0125462,-0.116906,0.0,0.0728939,0.0109446,-0.0250924,0.0128481,0.219421,0.06727
0.206296,0.0652549,0.0168992,0.0,0.00014495,-0.0100273,0.0264705,-0.0177966,-0.0013119,-0.0446397,-0.0150604,-0.131321,0.0,0.0734299,0.0110857,-0.0301208,0.0146252,0.207084,0.0517606
0.210477,0.0660837,0.0172392,0.0,0.00015171,-0.0110844,0.029047,-0.0197738,-0.00150616,-0.0459737,-0.0172498,-0.144588,0.0,0.0739764,0.0112267,-0.0344996,0.0163742,0.193375,0.0265125
0.215583,0.0669118,0.017579,0.0,0.00015847,-0.0117345,0.0300578,-0.0202242,-0.00158161,-0.0452238,-0.0176353,-0.14859,0.0,0.0745224,0.0113676,-0.0352706,0.0165793,0.201258,-2.1875e-05
0.221148,0.0678768,0.0178339,0.0,0.00016523,-0.0116861,0.0301266,-0.0207088,-0.00164652,-0.0437521,-0.0179201,-0.149792,0.0,0.0751183,0.0115318,-0.0358401,0.0167924,0.194061,-0.0208469
0.227169,0.0688409,0.0180038,0.0,0.000172315,-0.0105746,0.0290978,-0.0216445,-0.00174032,-0.0434441,-0.0182533,-0.148668,0.0,0.0757136,0.0116958,-0.0365066,0.0172426,0.152936,-0.0317319
0.234109,0.0696664,0.0182586,0.0,0.00017992,-0.00905825,0.0273256,-0.021951,-0.0018211,-0.0417316,-0.0185726,-0.145192,0.0,0.0762577,0.0118363,-0.0371452,0.0174959,0.148481,-0.0351575
0.241502,0.0704911,0.0185984,0.0,0.000187915,-0.0085663,0.0274193,-0.0222863,-0.00188831,-0.0402392,-0.0188395,-0.144794,0.0,0.0768013,0.0119766,-0.037679,0.0178482,0.180353,-0.0366756
0.249345,0.0713151,0.018938,0.0,0.0001963,-0.00884175,0.0281805,-0.0232649,-0.00197026,-0.0405532,-0.0190956,-0.147846,0.0,0.0773444,0.0121168,-0.0381912,0.0181829,0.201943,-0.0295531
0.258098,0.0722753,0.0192776,0.0,0.00020501,-0.00985504,0.0292262,-0.0255507,-0.0020891,-0.0435052,-0.0193494,-0.155044,0.0,0.0779369,0.0122802,-0.0386989,0.0185206,0.215652,-0.00942375
0.267296,0.0733715,0.0196171,0.0,0.00021411,-0.0101177,0.0295307,-0.0274976,-0.00223281,-0.0434902,-0.0202335,-0.160541,0.0,0.0785787,0.0124667,-0.040467,0.0192221,0.222848,0.01064
0.27602,0.0744664,0.0199566,0.0,0.000223665,-0.009878,0.0294625,-0.0285753,-0.00230008,-0.0428917,-0.0199423,-0.160133,0.0,0.0792384,0.0126531,-0.0398845,0.0192266,0.111125,0.0210525
0.284271,0.0755599,0.020296,0.0,0.00023361,-0.0102509,0.0301271,-0.03011,-0.00234804,-0.0446772,-0.0189643,-0.160765,0.0,0.0799161,0.0128392,-0.0379286,0.018901,-0.802535,0.0219012
0.29251,0.0765157,0.0206353,0.0,0.000243945,-0.0104628,0.0311033,-0.0312892,-0.00243688,-0.044279,-0.0190744,-0.163192,0.0,0.0805434,0.0130018,-0.0381487,0.0192721,-1.5373,0.0105831
0.299823,0.0773341,0.0209746,0.0,0.000254735,-0.0104264,0.0320677,-0.0317289,-0.0025029,-0.0427405,-0.0191509,-0.163813,0.0,0.0811205,0.0131411,-0.0383017,0.0196138,-0.944073,-0.0105306
